Date,CRAI_stock_Open_average,CRAI_stock_Open_max,CRAI_stock_Open_min,CRAI_stock_Open_volatility,CRAI_stock_Open_change,CRAI_stock_High_average,CRAI_stock_High_max,CRAI_stock_High_min,CRAI_stock_High_volatility,CRAI_stock_High_change,CRAI_stock_Low_average,CRAI_stock_Low_max,CRAI_stock_Low_min,CRAI_stock_Low_volatility,CRAI_stock_Low_change,CRAI_stock_Close_average,CRAI_stock_Close_max,CRAI_stock_Close_min,CRAI_stock_Close_volatility,CRAI_stock_Close_change,CRAI_stock_Volume_average,CRAI_stock_Volume_max,CRAI_stock_Volume_min,CRAI_stock_Volume_volatility,CRAI_stock_Volume_change
2017-10-15,42.514,43.21,41.8,1.4100000000000037,-1.0,43.102000000000004,43.32,42.98,0.3400000000000034,-0.29999999999999716,41.808,42.33,41.53,0.7999999999999972,0.020000000000003126,42.426,42.97,41.72,1.25,1.25,31608,53376,22445,30931,-25005
2017-10-22,42.668,43.02,42.16,0.8600000000000065,-0.21000000000000085,42.912,43.26,42.6,0.6599999999999966,0.13000000000000256,41.924,42.6,41.33,1.2700000000000031,1.0200000000000031,42.25,42.82,41.51,1.3100000000000023,0.10999999999999943,38598,71484,19609,51875,12140
2017-10-29,42.748,43.6,42.13,1.4699999999999989,1.0399999999999991,43.354,44.29,42.69,1.6000000000000014,1.6000000000000014,42.211999999999996,43.18,41.39,1.7899999999999991,1.7899999999999991,42.958,44.07,42.0,2.0700000000000003,2.0700000000000003,65858,86684,55468,31216,-5325
2017-11-05,43.318,43.82,43.01,0.8100000000000023,-0.8100000000000023,43.856,44.28,43.52,0.759999999999998,0.46000000000000085,42.775999999999996,42.9,42.61,0.28999999999999915,-0.259999999999998,43.364,44.06,43.01,1.0500000000000043,0.8500000000000014,50013,60613,38674,21939,-10705
2017-11-12,43.682,45.81,42.66,3.1500000000000057,1.9600000000000009,44.786,46.58,43.34,3.239999999999995,1.8599999999999994,43.03,44.78,42.3,2.480000000000004,1.6899999999999977,44.12,46.22,42.44,3.780000000000001,3.009999999999998,80497,106238,56116,50122,36937
2017-11-19,46.3675,47.23,45.84,1.3899999999999935,-0.05999999999999517,46.91,47.3,46.17,1.1299999999999955,-0.8900000000000006,45.36,45.81,45.07,0.740000000000002,-0.36999999999999744,46.0375,47.09,45.24,1.8500000000000014,-0.5599999999999952,37783,52558,18803,33755,-29551
2017-11-26,45.757999999999996,46.26,45.19,1.0700000000000003,-0.07000000000000028,46.18,46.63,45.31,1.3200000000000003,-0.8999999999999986,44.812,45.6,43.56,2.039999999999999,-1.3799999999999955,45.648,46.19,45.18,1.009999999999998,-0.46000000000000085,59676,84001,36329,47672,15718
2017-12-03,45.124,45.28,45.06,0.21999999999999886,-0.03999999999999915,45.582,45.87,45.2,0.6699999999999946,-0.6699999999999946,44.576,45.07,43.76,1.3100000000000023,-0.8599999999999994,44.938,45.29,44.35,0.9399999999999977,-0.6799999999999997,42595,70821,21586,49235,-27966
2017-12-10,44.294,44.71,43.73,0.980000000000004,-0.6200000000000045,44.87,45.08,44.45,0.6299999999999955,0.060000000000002274,43.826,44.4,43.32,1.0799999999999983,-0.519999999999996,44.333999999999996,44.72,43.66,1.0600000000000023,-0.1599999999999966,65604,109942,25368,84574,53350
2017-12-17,44.924,45.09,44.69,0.4000000000000057,0.14999999999999858,45.288,45.5,45.07,0.4299999999999997,-0.38000000000000256,44.315999999999995,44.44,44.21,0.22999999999999687,-0.22999999999999687,44.65,45.03,44.26,0.7700000000000031,-0.6099999999999994,31614,58015,16739,41276,-41276
2017-12-24,44.335,44.76,44.15,0.6099999999999994,0.5899999999999963,44.8925,45.79,44.42,1.3699999999999974,1.3699999999999974,43.8775,44.76,42.97,1.7899999999999991,0.9600000000000009,44.4825,44.95,44.08,0.8700000000000045,0.7900000000000063,25083,34982,19271,15711,15198
2017-12-31,45.2675,45.48,45.13,0.3499999999999943,0.3499999999999943,45.765,46.5,45.39,1.1099999999999994,0.9200000000000017,44.865,45.24,44.4,0.8400000000000034,0.8400000000000034,45.597500000000004,46.49,45.2,1.2899999999999991,1.1799999999999997,32878,45029,20398,24631,8609
