Date,BKSC_stock_Open_average,BKSC_stock_Open_max,BKSC_stock_Open_min,BKSC_stock_Open_volatility,BKSC_stock_Open_change,BKSC_stock_High_average,BKSC_stock_High_max,BKSC_stock_High_min,BKSC_stock_High_volatility,BKSC_stock_High_change,BKSC_stock_Low_average,BKSC_stock_Low_max,BKSC_stock_Low_min,BKSC_stock_Low_volatility,BKSC_stock_Low_change,BKSC_stock_Close_average,BKSC_stock_Close_max,BKSC_stock_Close_min,BKSC_stock_Close_volatility,BKSC_stock_Close_change,BKSC_stock_Volume_average,BKSC_stock_Volume_max,BKSC_stock_Volume_min,BKSC_stock_Volume_volatility,BKSC_stock_Volume_change
2017-10-22,18.708,19.0,18.14,0.8599999999999994,-0.25,18.872,19.0,18.7,0.3000000000000007,-0.05000000000000071,18.406,18.95,18.14,0.8099999999999987,0.08999999999999986,18.74,19.0,18.55,0.4499999999999993,0.3999999999999986,1970,4103,359,3744,-1618
2017-10-29,18.87,19.0,18.76,0.23999999999999844,-0.10999999999999943,18.927500000000002,19.0,18.76,0.23999999999999844,-0.18999999999999773,18.61,18.76,18.48,0.28000000000000114,0.28000000000000114,18.880000000000003,19.0,18.76,0.23999999999999844,-0.08999999999999986,2857,5055,379,4676,-3462
2017-11-05,18.49,18.97,18.15,0.8200000000000003,-0.5700000000000003,18.736,18.97,18.48,0.48999999999999844,-0.4499999999999993,18.38,18.97,18.15,0.8200000000000003,-0.7699999999999996,18.586,18.97,18.31,0.6600000000000001,-0.6199999999999974,3423,5903,566,5337,3347
2017-11-12,18.522,18.71,18.4,0.3100000000000023,0.3100000000000023,18.612000000000002,18.75,18.48,0.2699999999999996,0.23000000000000043,18.214,18.4,18.05,0.34999999999999787,0.0,18.322,18.44,18.12,0.3200000000000003,-0.0400000000000027,2625,4295,1184,3111,-997
2017-11-19,18.5,18.75,18.0,0.75,0.75,18.77,18.81,18.75,0.05999999999999872,-0.05999999999999872,18.416666666666668,18.75,18.0,0.75,0.75,18.686666666666667,18.81,18.5,0.3099999999999987,-0.05999999999999872,456,663,281,382,-382
2017-11-26,18.39,18.5,18.16,0.33999999999999986,-0.10000000000000142,18.5125,18.55,18.5,0.05000000000000071,0.0,18.085,18.16,18.0,0.16000000000000014,0.129999999999999,18.3825,18.5,18.05,0.4499999999999993,0.0,4956,7101,1816,5285,392
2017-12-03,18.632,18.85,18.5,0.3500000000000014,0.10000000000000142,18.722,18.9,18.6,0.29999999999999716,-0.14999999999999858,18.396,18.58,18.0,0.5799999999999983,-0.3999999999999986,18.6,18.75,18.5,0.25,0.05000000000000071,7067,11263,1554,9709,721
2017-12-10,18.352,18.5,18.25,0.25,-0.25,18.762,18.9,18.54,0.35999999999999943,0.28000000000000114,18.312,18.4,18.25,0.14999999999999858,-0.05000000000000071,18.55,18.9,18.3,0.5999999999999979,0.3000000000000007,5630,17180,1441,15739,15547
2017-12-17,18.666,18.8,18.55,0.25,0.10000000000000142,18.766,18.9,18.65,0.25,-0.04999999999999716,18.48,18.72,18.3,0.41999999999999815,0.41999999999999815,18.669999999999998,18.85,18.5,0.3500000000000014,0.15000000000000213,4482,6668,1759,4909,-4049
2017-12-24,19.0,19.45,18.75,0.6999999999999993,0.6999999999999993,19.305,19.45,19.1,0.34999999999999787,0.05000000000000071,18.8725,19.0,18.75,0.25,0.23999999999999844,19.134999999999998,19.31,19.0,0.3099999999999987,0.2099999999999973,5440,9810,1207,8603,-7665
2017-12-31,18.9625,19.05,18.85,0.1999999999999993,0.14999999999999858,19.1375,19.25,19.05,0.1999999999999993,-0.030000000000001137,18.89,19.05,18.71,0.33999999999999986,0.1999999999999993,19.0625,19.25,18.9,0.3500000000000014,0.15000000000000213,5283,9221,329,8892,5379
