Date,LYTS_stock_Open_average,LYTS_stock_Open_max,LYTS_stock_Open_min,LYTS_stock_Open_volatility,LYTS_stock_Open_change,LYTS_stock_High_average,LYTS_stock_High_max,LYTS_stock_High_min,LYTS_stock_High_volatility,LYTS_stock_High_change,LYTS_stock_Low_average,LYTS_stock_Low_max,LYTS_stock_Low_min,LYTS_stock_Low_volatility,LYTS_stock_Low_change,LYTS_stock_Close_average,LYTS_stock_Close_max,LYTS_stock_Close_min,LYTS_stock_Close_volatility,LYTS_stock_Close_change,LYTS_stock_Volume_average,LYTS_stock_Volume_max,LYTS_stock_Volume_min,LYTS_stock_Volume_volatility,LYTS_stock_Volume_change
2017-10-08,6.826,6.91,6.68,0.23000000000000043,-0.20000000000000018,6.906,7.04,6.79,0.25,-0.16999999999999993,6.602,6.78,6.07,0.71,-0.71,6.67,6.88,6.22,0.6600000000000001,-0.6000000000000005,117990,284862,69730,215132,215132
2017-10-15,6.452,6.56,6.25,0.3099999999999996,0.28000000000000025,6.626,6.75,6.51,0.2400000000000002,-0.04999999999999982,6.364,6.46,6.24,0.21999999999999975,0.16000000000000014,6.474,6.54,6.4,0.13999999999999968,-0.11000000000000032,62672,103301,38199,65102,-63567
2017-10-22,6.514,6.62,6.4,0.21999999999999975,0.10999999999999943,6.7059999999999995,7.0,6.55,0.4500000000000002,0.1200000000000001,6.376,6.44,6.28,0.16000000000000014,-0.04999999999999982,6.534,6.65,6.44,0.20999999999999996,0.20999999999999996,113623,200714,37458,163256,47703
2017-10-29,6.772,6.98,6.65,0.33000000000000007,0.20999999999999996,6.906,7.0,6.75,0.25,0.1299999999999999,6.582,6.65,6.47,0.1800000000000006,0.15000000000000036,6.764,6.95,6.62,0.33000000000000007,0.040000000000000036,78444,121870,53819,68051,-68051
2017-11-05,6.626,6.7,6.52,0.1800000000000006,0.0,6.77,6.93,6.64,0.29000000000000004,0.16999999999999993,6.5040000000000004,6.65,6.43,0.22000000000000064,0.20000000000000018,6.626,6.73,6.55,0.1800000000000006,0.11000000000000032,71329,141994,33025,108969,-49709
2017-11-12,6.754,6.81,6.72,0.08999999999999986,0.0,6.904,7.02,6.83,0.1899999999999995,0.02999999999999936,6.658,6.72,6.58,0.13999999999999968,0.08000000000000007,6.806,6.86,6.72,0.14000000000000057,0.040000000000000036,55594,100082,39323,60759,9947
2017-11-19,6.95,7.03,6.89,0.14000000000000057,0.0,7.0525,7.16,6.93,0.23000000000000043,-0.0600000000000005,6.83,6.89,6.75,0.13999999999999968,-0.13999999999999968,6.8975,6.98,6.81,0.17000000000000082,-0.17000000000000082,43709,57677,30454,27223,-1064
2017-11-26,6.918,7.02,6.81,0.20999999999999996,0.15000000000000036,7.072,7.1,7.02,0.08000000000000007,-0.07000000000000028,6.7540000000000004,6.9,6.6,0.3000000000000007,-0.1800000000000006,6.88,7.02,6.68,0.33999999999999986,-0.1200000000000001,77985,126249,54717,71532,34905
2017-12-03,6.636,6.72,6.59,0.1299999999999999,-0.1200000000000001,6.798,6.95,6.71,0.2400000000000002,-0.2400000000000002,6.534,6.62,6.48,0.13999999999999968,-0.13999999999999968,6.5840000000000005,6.65,6.53,0.1200000000000001,-0.1200000000000001,81376,98523,65196,33327,986
2017-12-10,6.808,7.07,6.51,0.5600000000000005,0.41000000000000014,7.0840000000000005,7.35,6.7,0.6499999999999995,0.6499999999999995,6.734,6.89,6.5,0.3899999999999997,0.3899999999999997,6.94,7.21,6.68,0.5300000000000002,0.5300000000000002,130490,182301,72148,110153,110153
2017-12-17,7.086,7.2,6.98,0.21999999999999975,-0.15000000000000036,7.242,7.49,7.09,0.40000000000000036,-0.28000000000000025,6.968,7.12,6.89,0.23000000000000043,-0.23000000000000043,7.008,7.19,6.89,0.3000000000000007,-0.3000000000000007,79203,107291,44856,62435,-55897
2017-12-24,6.8575,6.98,6.77,0.21000000000000085,0.08000000000000007,7.02,7.09,6.99,0.09999999999999964,0.009999999999999787,6.765,6.85,6.72,0.1299999999999999,0.09999999999999964,6.8525,6.98,6.77,0.21000000000000085,0.09999999999999964,92513,130534,58084,72450,18202
2017-12-31,6.97,7.34,6.8,0.54,0.45999999999999996,7.22,7.51,6.95,0.5599999999999996,0.3200000000000003,6.9025,7.23,6.77,0.46000000000000085,0.46000000000000085,7.0525,7.31,6.81,0.5,0.4500000000000002,89616,194188,30497,163691,21080
