Date,LODEStock_Open_average,LODEStock_Open_max,LODEStock_Open_min,LODEStock_Open_volatility,LODEStock_Open_change,LODEStock_High_average,LODEStock_High_max,LODEStock_High_min,LODEStock_High_volatility,LODEStock_High_change,LODEStock_Low_average,LODEStock_Low_max,LODEStock_Low_min,LODEStock_Low_volatility,LODEStock_Low_change,LODEStock_Close_average,LODEStock_Close_max,LODEStock_Close_min,LODEStock_Close_volatility,LODEStock_Close_change,LODEStock_Volume_average,LODEStock_Volume_max,LODEStock_Volume_min,LODEStock_Volume_volatility,LODEStock_Volume_change
2016-05-15,2.0889,2.225,1.95,0.27500000000000013,-0.24550000000000005,2.1017,2.225,1.9935,0.23150000000000004,-0.2250000000000001,1.9747999999999999,2.05,1.9,0.1499999999999999,-0.1499999999999999,2.0231,2.15,1.9175,0.23249999999999993,-0.18150000000000022,8244,16932,2989,13943,-12384
2016-05-22,1.9009,1.955,1.85,0.10499999999999998,-0.10499999999999998,1.9159,1.955,1.85,0.10499999999999998,-0.10499999999999998,1.8227,1.92,1.76,0.15999999999999992,-0.15999999999999992,1.8432,1.9455,1.76,0.1855,-0.1855,7635,12956,4555,8401,-397
2016-05-29,1.86325,2.0,1.8,0.19999999999999996,0.19999999999999996,1.87575,2.0,1.8245,0.1755,0.16999999999999993,1.75625,1.825,1.7,0.125,0.07499999999999996,1.79775,1.8985,1.7505,0.14800000000000013,0.14800000000000013,15719,37733,5784,31949,25810
2016-06-05,1.8760000000000001,1.95,1.8,0.1499999999999999,-0.04499999999999993,1.9022999999999999,1.95,1.8515,0.09850000000000003,-0.04499999999999993,1.7809,1.8,1.7269999999999999,0.07300000000000018,-0.05050000000000021,1.8155,1.88,1.7269999999999999,0.15300000000000002,-0.07350000000000012,6918,10472,4616,5856,-733
2016-06-12,1.7858,1.9245,1.7,0.22450000000000014,-0.0044999999999999485,1.8469,2.0,1.715,0.2849999999999999,0.07200000000000006,1.7026,1.751,1.65,0.10099999999999998,0.0884999999999998,1.7547,1.8135,1.6875,0.1259999999999999,0.11250000000000004,5970,9653,3148,6505,3736
2016-06-19,1.791,1.875,1.705,0.16999999999999993,0.07499999999999996,1.8683,2.0665,1.775,0.2915000000000001,0.1665000000000001,1.7348,1.7685,1.7009999999999998,0.06750000000000012,-0.01849999999999996,1.7838,1.8375,1.75,0.08749999999999991,-0.04349999999999987,5990,13333,438,12895,1893
2016-06-26,1.8309,1.9245,1.7555,0.16900000000000004,-0.12450000000000006,1.8647,1.9245,1.8,0.12450000000000006,-0.050000000000000044,1.7623,1.8,1.7109999999999999,0.08900000000000019,0.049000000000000155,1.8135999999999999,1.85,1.7445,0.10550000000000015,0.05500000000000016,6777,10516,2887,7629,303
2016-07-03,2.0663750000000003,2.2,1.865,0.3350000000000002,0.3350000000000002,2.21725,2.3225,1.9969999999999999,0.3254999999999999,0.3025000000000002,2.017875,2.15,1.821,0.32899999999999996,0.32899999999999996,2.153,2.2495,1.985,0.26449999999999974,0.26449999999999974,19293,27045,6032,21013,-17255
2016-07-10,2.1481,2.3,2.055,0.24499999999999966,-0.1995,2.2154,2.311,2.175,0.13600000000000012,-0.1200000000000001,2.0654,2.1,2.05,0.050000000000000266,-0.03699999999999992,2.127,2.1755,2.064,0.11149999999999993,-0.03049999999999997,10995,26879,2907,23972,-23972
2016-07-17,1.9908,2.0955,1.8605,0.23499999999999988,-0.1875,2.011,2.1445,1.9,0.24449999999999994,-0.24449999999999994,1.9404,2.0765,1.85,0.2264999999999997,-0.2264999999999997,1.9612,2.086,1.8755,0.2104999999999999,-0.2104999999999999,10023,28453,2648,25805,3770
2016-07-24,1.86,1.9125,1.8,0.11250000000000004,0.012500000000000178,1.91,1.925,1.9,0.025000000000000133,0.025000000000000133,1.8277,1.8755,1.8,0.0754999999999999,0.07050000000000001,1.8466,1.8875,1.805,0.08250000000000002,0.08250000000000002,10860,18736,4861,13875,4052
2016-07-31,2.1212,2.3,1.95,0.34999999999999987,0.1060000000000001,2.2054,2.3005,2.045,0.25550000000000006,0.09650000000000025,2.0519,2.2145,1.95,0.2645000000000002,0.055500000000000105,2.1318,2.285,2.025,0.26000000000000023,0.02400000000000002,12911,21975,7078,14897,-4771
2016-08-07,2.042,2.05,2.01,0.040000000000000036,0.0,2.0804,2.15,2.05,0.10000000000000009,0.0495000000000001,1.9727999999999999,2.006,1.9080000000000001,0.09799999999999964,-0.005999999999999783,1.9914,2.006,1.975,0.030999999999999694,-0.005499999999999616,6510,13774,716,13058,-3792
2016-08-14,1.8644,2.0,1.8005,0.1995,-0.15050000000000008,1.8892,2.0,1.8465,0.15349999999999997,-0.1499999999999999,1.8132,1.85,1.8,0.050000000000000044,-0.03500000000000014,1.8379,1.9075,1.806,0.10149999999999992,-0.09099999999999997,11574,25825,3215,22610,-18372
2016-08-21,1.8299,1.85,1.8,0.050000000000000044,-0.04949999999999988,1.8537000000000001,1.8635,1.85,0.013499999999999845,-0.013499999999999845,1.7935999999999999,1.841,1.75,0.09099999999999997,-0.07499999999999996,1.8236,1.8445,1.8045,0.040000000000000036,-0.020999999999999908,7689,12665,3729,8936,8936
2016-08-28,1.8658,1.9445,1.8,0.14449999999999985,0.044499999999999984,1.9206,1.99,1.85,0.1399999999999999,0.06499999999999995,1.8254,1.8695,1.7665,0.10299999999999998,0.009000000000000119,1.8808,1.925,1.8175,0.10750000000000015,-0.023500000000000076,5228,11656,2294,9362,8220
2016-09-04,1.9425,1.995,1.875,0.1200000000000001,0.07499999999999996,2.002375,2.05,1.9595,0.0904999999999998,-0.04049999999999998,1.900125,1.95,1.85,0.09999999999999987,-0.02499999999999991,1.951125,1.9895,1.9105,0.07899999999999996,-0.07899999999999996,8205,16282,2263,14019,-14019
2016-09-11,1.884,1.9005,1.8495,0.051000000000000156,-0.02499999999999991,1.8951,1.9495,1.85,0.09949999999999992,-0.07450000000000001,1.8165,1.861,1.765,0.09600000000000009,-0.09600000000000009,1.8558,1.9495,1.765,0.1845000000000001,-0.1845000000000001,8598,28606,1301,27305,24236
2016-09-18,1.8236,1.8925,1.785,0.10750000000000015,0.0004999999999999449,1.8591,1.9355,1.8175,0.1180000000000001,-0.007000000000000117,1.7833999999999999,1.8255,1.7555,0.06999999999999984,-0.001000000000000112,1.8254,1.876,1.7930000000000001,0.08299999999999974,0.024499999999999744,4243,5781,1908,3873,-2636
2016-09-25,1.8199,1.8940000000000001,1.7995,0.09450000000000003,0.0,1.8538000000000001,1.8940000000000001,1.825,0.06900000000000017,0.0,1.8029,1.8495,1.78,0.0694999999999999,0.020000000000000018,1.8258,1.875,1.78,0.09499999999999997,0.04499999999999993,2975,7391,270,7121,-7021
2016-10-02,1.7317,1.875,1.649,0.22599999999999998,-0.22599999999999998,1.7686,1.9,1.65,0.25,-0.25,1.6731,1.78,1.6075,0.1725000000000001,-0.1725000000000001,1.6964000000000001,1.78,1.6245,0.15549999999999997,-0.15549999999999997,8093,25410,1132,24278,-1659
2016-10-09,1.6769,1.7845,1.6165,0.16799999999999993,-0.03349999999999986,1.6959,1.7845,1.625,0.15949999999999998,-0.07499999999999996,1.6076000000000001,1.6495,1.5685,0.08099999999999996,-0.08099999999999996,1.6639,1.7,1.625,0.07499999999999996,-0.07450000000000001,3156,6688,416,6272,3040
2016-10-16,1.5543,1.65,1.4525,0.1975,-0.09750000000000014,1.6196,1.7005,1.55,0.15049999999999986,-0.047499999999999876,1.49,1.55,1.45,0.10000000000000009,-0.050000000000000044,1.528,1.6,1.45,0.15000000000000013,-0.09000000000000008,6690,11201,3908,7293,7293
2016-10-23,1.2929,1.4995,1.2,0.2995000000000001,-0.2995000000000001,1.3399,1.4995,1.25,0.24950000000000006,-0.24950000000000006,1.1921,1.3305,1.1295,0.20100000000000007,-0.1805000000000001,1.2191,1.3305,1.15,0.1805000000000001,-0.1805000000000001,11250,19642,2984,16658,-1037
2016-10-30,1.2299,1.35,1.15,0.20000000000000018,0.050000000000000044,1.2861,1.35,1.181,0.16900000000000004,0.11850000000000005,1.1673,1.225,1.0615,0.16349999999999998,0.16349999999999998,1.2376,1.35,1.181,0.16900000000000004,0.0714999999999999,6372,9971,1034,8937,-3417
2016-11-06,1.1815,1.3,1.01,0.29000000000000004,-0.29000000000000004,1.1975,1.3,1.05,0.25,-0.25,1.0464,1.1125,0.9545,0.15800000000000003,-0.14550000000000007,1.0763,1.1485,1.01,0.13850000000000007,-0.0814999999999999,11837,19795,4573,15222,9188
2016-11-13,1.1065,1.2,1.0025,0.1975,0.07750000000000012,1.17,1.25,1.1,0.1499999999999999,0.1499999999999999,1.0766,1.125,1.0,0.125,0.08000000000000007,1.146,1.2429999999999999,1.092,0.1509999999999998,0.1479999999999999,8648,15425,4098,11327,9545
2016-11-20,1.27625,1.3,1.25,0.050000000000000044,-0.030000000000000027,1.28325,1.3105,1.25,0.0605,-0.04049999999999998,1.160125,1.205,1.11,0.09499999999999997,-0.02950000000000008,1.23725,1.3025,1.176,0.12650000000000006,-0.08200000000000007,3995,6293,2543,3750,-1854
2016-11-27,1.1728,1.185,1.16,0.025000000000000133,0.025000000000000133,1.2106,1.245,1.18,0.06500000000000017,0.042500000000000204,1.1152,1.1505,1.045,0.10550000000000015,0.10550000000000015,1.1906,1.245,1.1325,0.11250000000000004,0.07500000000000018,5789,11215,747,10468,-7212
2016-12-04,1.2576,1.38,1.188,0.19199999999999995,0.1299999999999999,1.3760000000000001,1.55,1.27,0.28,0.039999999999999813,1.2137,1.3,1.111,0.18900000000000006,0.18900000000000006,1.286,1.3585,1.2205,0.13800000000000012,0.1080000000000001,8980,15087,4537,10550,-8575
2016-12-11,1.2603,1.3595,1.15,0.20950000000000002,-0.20950000000000002,1.3088,1.375,1.2145,0.1605000000000001,-0.14500000000000002,1.1808,1.2505,1.125,0.12549999999999994,-0.07800000000000007,1.2254,1.285,1.1765,0.10849999999999982,-0.09450000000000003,10113,17807,3634,14173,5749
2016-12-18,1.2488000000000001,1.3995,1.1505,0.2489999999999999,0.2489999999999999,1.3044,1.3995,1.215,0.1844999999999999,0.1844999999999999,1.2164000000000001,1.3245,1.1285,0.19599999999999995,0.1895,1.2769,1.3645,1.195,0.16949999999999998,0.1645000000000001,8983,17456,2403,15053,2149
2016-12-25,1.3436249999999998,1.4,1.3,0.09999999999999987,-0.03049999999999997,1.3928749999999999,1.405,1.3795,0.025500000000000078,0.0050000000000001155,1.28175,1.3,1.2505,0.0495000000000001,0.01649999999999996,1.319625,1.3345,1.3130000000000002,0.021499999999999853,-0.019500000000000073,5454,9345,2128,7217,-1581
2017-01-01,1.365,1.5,1.3145,0.1855,0.17999999999999994,1.425,1.5,1.35,0.1499999999999999,0.1499999999999999,1.29325,1.3275,1.2055,0.12199999999999989,0.12199999999999989,1.360125,1.45,1.251,0.19900000000000007,0.0990000000000002,9273,10955,6214,4741,-3386
2017-01-08,1.4339,1.5345,1.375,0.15949999999999998,-0.15949999999999998,1.4387999999999999,1.5345,1.3995,0.135,-0.135,1.3701,1.4,1.35,0.04999999999999982,-0.0004999999999999449,1.4023999999999999,1.4375,1.375,0.0625,-0.038000000000000034,6821,14274,1947,12327,-4431
2017-01-15,1.370625,1.425,1.3230000000000002,0.10199999999999987,-0.08050000000000002,1.3835,1.475,1.3245,0.15050000000000008,-0.13050000000000006,1.266375,1.35,1.2125,0.13750000000000018,-0.10650000000000004,1.288875,1.3619999999999999,1.2435,0.11849999999999983,-0.11849999999999983,7481,12126,728,11398,-2129
2017-01-22,1.2195,1.25,1.1875,0.0625,-0.05249999999999999,1.2468,1.2745,1.1875,0.08699999999999997,-0.07499999999999996,1.1871,1.2475,1.15,0.09750000000000014,-0.050000000000000044,1.2141,1.2675,1.1635,0.10400000000000009,-0.07600000000000007,19139,27844,8793,19051,-19051
2017-01-29,1.229,1.2625,1.195,0.0674999999999999,0.03750000000000009,1.2345,1.27,1.2,0.07000000000000006,0.03750000000000009,1.1675,1.1995,1.1505,0.04899999999999993,0.04899999999999993,1.2121,1.25,1.1645,0.08549999999999991,0.045499999999999874,4212,5701,1752,3949,-2407
2017-02-05,1.2536,1.305,1.2,0.10499999999999998,0.10499999999999998,1.3229,1.35,1.275,0.07500000000000018,0.0004999999999999449,1.234,1.275,1.2,0.07499999999999996,0.07499999999999996,1.2698,1.3425,1.229,0.11349999999999993,0.09250000000000003,7094,12409,2995,9414,-6396
2017-02-12,1.3564,1.4,1.34,0.05999999999999983,0.00800000000000023,1.3779,1.4,1.35,0.04999999999999982,-0.04949999999999988,1.2832,1.338,1.2005,0.13750000000000018,-0.13750000000000018,1.3319,1.399,1.271,0.1280000000000001,-0.1280000000000001,6564,16250,917,15333,13298
2017-02-19,1.309625,1.35,1.2,0.15000000000000013,-0.13949999999999996,1.327375,1.35,1.2605,0.08950000000000014,-0.08950000000000014,1.244,1.275,1.2,0.07499999999999996,-0.07499999999999996,1.294875,1.35,1.2415,0.10850000000000004,-0.10850000000000004,5485,8296,1776,6520,6520
2017-02-26,1.1963,1.25,1.15,0.10000000000000009,-0.10000000000000009,1.2187,1.255,1.1755,0.0794999999999999,-0.07450000000000001,1.1814,1.2055,1.15,0.055500000000000105,-0.055500000000000105,1.201,1.2495,1.1640000000000001,0.08549999999999991,-0.08549999999999991,3572,5456,1263,4193,-1552
2017-03-05,1.1625999999999999,1.2,1.15,0.050000000000000044,-0.013000000000000123,1.1933,1.2,1.1875,0.012499999999999956,0.0020000000000000018,1.1511,1.155,1.15,0.0050000000000001155,-0.0050000000000001155,1.1722000000000001,1.1995,1.1520000000000001,0.047499999999999876,-0.024499999999999966,3546,5299,1431,3868,774
2017-03-12,1.22,1.25,1.195,0.05499999999999994,0.05499999999999994,1.2494,1.2605,1.234,0.026499999999999968,0.018000000000000016,1.1981,1.225,1.175,0.050000000000000044,0.03300000000000014,1.2356,1.25,1.2265,0.023500000000000076,-0.01100000000000012,3737,5518,2329,3189,-1425
2017-03-19,1.2362,1.2475,1.21,0.03750000000000009,0.03750000000000009,1.2524,1.2675,1.247,0.020499999999999963,-0.004999999999999893,1.2132,1.24,1.2,0.040000000000000036,-0.009000000000000119,1.2382,1.253,1.215,0.03799999999999981,-0.0259999999999998,1705,4394,244,4150,-1894
2017-03-26,1.1811,1.2475,1.15,0.09750000000000014,-0.09750000000000014,1.1846,1.2475,1.15,0.09750000000000014,-0.09750000000000014,1.1399000000000001,1.1540000000000001,1.1025,0.0515000000000001,-0.05049999999999999,1.1522000000000001,1.175,1.12,0.05499999999999994,-0.05499999999999994,4309,5693,2241,3452,-2941
2017-04-02,1.111,1.155,1.05,0.10499999999999998,-0.04999999999999982,1.1173,1.155,1.08,0.07499999999999996,-0.04999999999999982,1.0699,1.125,1.02,0.10499999999999998,-0.10499999999999998,1.0875000000000001,1.1320000000000001,1.0475,0.08450000000000002,-0.08450000000000002,6593,14022,1206,12816,-9524
2017-04-09,1.102625,1.175,1.0105,0.1645000000000001,0.08950000000000014,1.167875,1.2,1.147,0.052999999999999936,0.0024999999999999467,1.082125,1.125,1.0105,0.11450000000000005,0.05950000000000011,1.1355,1.1715,1.0755,0.09600000000000009,-0.06950000000000012,4936,7816,2678,5138,1325
2017-04-16,1.0467,1.0665,1.0275,0.038999999999999924,-0.01649999999999996,1.0614000000000001,1.1,1.03,0.07000000000000006,-0.050000000000000044,1.0106,1.0255,1.0,0.025500000000000078,-0.025500000000000078,1.0174,1.0505,1.0,0.05049999999999999,-0.05049999999999999,9871,27820,4913,22907,-806
2017-04-23,0.9829,1.0505,0.9,0.15049999999999997,-0.15049999999999997,0.9896,1.0505,0.9335,0.11699999999999999,-0.11699999999999999,0.9406,0.9965,0.875,0.12150000000000005,-0.12150000000000005,0.9589,0.997,0.9125,0.08450000000000002,-0.08450000000000002,7822,9841,5110,4731,948
2017-04-30,0.9283,0.9495,0.9,0.04949999999999999,0.0,0.9372,0.9495,0.9165,0.03300000000000003,0.0,0.8902,0.9009999999999999,0.85,0.050999999999999934,-0.0009999999999998899,0.9096,0.92,0.9,0.020000000000000018,0.013000000000000012,3678,5841,1247,4594,1868
2017-05-07,0.9111,0.9625,0.87,0.09250000000000003,0.02749999999999997,0.922,0.965,0.89,0.07499999999999996,0.025000000000000022,0.8847,0.8955,0.87,0.025499999999999967,-0.0004999999999999449,0.888,0.9,0.87,0.030000000000000027,0.0,4422,8233,1962,6271,2371
2017-05-14,0.9168000000000001,0.935,0.9,0.03500000000000003,-0.0050000000000000044,0.9294,0.9495,0.9005,0.049000000000000044,-0.038000000000000034,0.9008,0.925,0.889,0.03600000000000003,-0.010000000000000009,0.912,0.9355,0.8909999999999999,0.044500000000000095,-0.033499999999999974,7266,17907,1009,16898,4560
2017-05-21,0.904,0.9345,0.878,0.056499999999999995,-0.044499999999999984,0.904,0.9345,0.878,0.056499999999999995,-0.044499999999999984,0.8543,0.8875,0.82,0.0675,-0.05400000000000005,0.8696,0.9005,0.833,0.0675,-0.0675,6858,14147,982,13165,-5104
2017-05-28,0.79825,0.83,0.7755,0.05449999999999999,-0.04249999999999998,0.81175,0.83,0.7975,0.03249999999999997,-0.02499999999999991,0.76575,0.7755,0.7375,0.03799999999999992,-0.03749999999999998,0.774625,0.785,0.75,0.03500000000000003,-0.03500000000000003,11319,21038,4548,16490,11541
2017-06-04,0.731,0.7925,0.69,0.10250000000000004,-0.08250000000000002,0.738,0.7925,0.71,0.08250000000000002,-0.08250000000000002,0.689,0.6995,0.675,0.024499999999999966,-0.015499999999999958,0.6983,0.7090000000000001,0.6829999999999999,0.026000000000000134,-0.026000000000000134,11971,14178,9991,4187,-1000
2017-06-11,0.7139,0.795,0.66,0.135,0.005499999999999949,0.7604,0.825,0.7195,0.10549999999999993,0.025499999999999967,0.6725,0.713,0.6475,0.0655,0.04300000000000004,0.7197,0.76,0.66,0.09999999999999998,0.056499999999999995,25819,45279,8039,37240,22631
2017-06-18,0.8013,0.9495,0.675,0.27449999999999997,0.237,0.8774,0.9695,0.7125,0.257,0.257,0.7501,0.8375,0.65,0.1875,0.1745000000000001,0.8224,0.909,0.68,0.22899999999999998,0.17799999999999994,45544,65181,24937,40244,34222
2017-06-25,0.9062,0.98,0.8,0.17999999999999994,0.07900000000000007,0.9795,1.12,0.9,0.22000000000000008,0.12250000000000005,0.8553,0.9309999999999999,0.8,0.1309999999999999,0.061999999999999944,0.8964,0.9855,0.8065,0.17900000000000005,0.039000000000000035,47492,88018,25635,62383,21118
2017-07-02,0.92,0.935,0.9,0.03500000000000003,-0.015000000000000013,0.92125,0.935,0.9,0.03500000000000003,-0.015000000000000013,0.85275,0.8855,0.8320000000000001,0.05349999999999988,-0.05349999999999988,0.879375,0.9035,0.8525,0.050999999999999934,-0.050999999999999934,16431,21113,12646,8467,5466
2017-07-09,0.8615999999999999,0.95,0.825,0.125,0.020000000000000018,0.8797,0.95,0.8335,0.11649999999999994,-0.025000000000000022,0.8106,0.8325,0.8,0.03249999999999997,-0.031500000000000083,0.836,0.85,0.82,0.030000000000000027,0.010000000000000009,35131,57153,21063,36090,-7986
2017-07-16,0.9507,1.05,0.8585,0.1915,0.10499999999999998,1.0,1.05,0.895,0.15500000000000003,0.11499999999999999,0.8785000000000001,0.95,0.8,0.1499999999999999,0.1499999999999999,0.9507,1.0,0.8465,0.15349999999999997,0.13349999999999995,47860,75928,30730,45198,-7413
2017-07-23,0.9693999999999999,1.005,0.925,0.07999999999999985,-0.07999999999999985,0.9845,1.005,0.97,0.03499999999999992,-0.020999999999999797,0.9061,0.925,0.88,0.04500000000000004,0.0004999999999999449,0.9403,0.9635,0.9225,0.041000000000000036,0.03649999999999998,38238,55629,25314,30315,-26051
2017-07-30,1.0108,1.05,0.96,0.09000000000000008,-0.030000000000000027,1.0891,1.325,0.986,0.33899999999999997,-0.06400000000000006,0.9390000000000001,0.975,0.91,0.06499999999999995,-0.010000000000000009,0.9898,1.03,0.9690000000000001,0.06099999999999994,-0.05500000000000005,139072,252535,37535,215000,-100912
2017-08-06,0.9330999999999999,0.985,0.8825,0.10250000000000004,0.03500000000000003,0.9486,0.985,0.915,0.06999999999999995,0.03500000000000003,0.8865,0.915,0.8555,0.0595,-0.01550000000000007,0.924,0.975,0.8675,0.10749999999999993,0.025000000000000022,38297,58410,20814,37596,28470
2017-08-13,0.9163,0.95,0.894,0.05599999999999994,-0.04999999999999993,0.9295,0.95,0.915,0.03499999999999992,-0.02499999999999991,0.8823,0.9059999999999999,0.86,0.04599999999999993,-0.04599999999999993,0.9079,0.9440000000000001,0.86,0.08400000000000007,-0.08400000000000007,23441,30465,14626,15839,8425
2017-08-20,0.8989,0.9179999999999999,0.8875,0.03049999999999997,0.017999999999999905,0.9184,0.935,0.895,0.040000000000000036,-0.0045000000000000595,0.8701,0.883,0.8625,0.020499999999999963,0.010000000000000009,0.9057000000000001,0.935,0.8785,0.056500000000000106,-0.03500000000000003,13306,19254,8530,10724,-3226
2017-08-27,0.9501999999999999,0.99,0.895,0.09499999999999997,0.040999999999999925,0.9844,1.01,0.9625,0.04749999999999999,-0.03049999999999997,0.9048,0.9205,0.8675,0.052999999999999936,0.052999999999999936,0.9247,0.9375,0.9009999999999999,0.03650000000000009,0.029000000000000137,31987,54686,22343,32343,-24056
2017-09-03,0.924125,0.95,0.899,0.050999999999999934,-0.0024999999999999467,0.941875,0.96,0.91,0.04999999999999993,-0.0024999999999999467,0.8851249999999999,0.895,0.88,0.015000000000000013,-0.014500000000000068,0.911875,0.93,0.9025,0.02750000000000008,0.0050000000000000044,42079,87490,18280,69210,-20113
