Date,Global X FTSE Greece 20Etf_Open_average,Global X FTSE Greece 20Etf_Open_max,Global X FTSE Greece 20Etf_Open_min,Global X FTSE Greece 20Etf_Open_volatility,Global X FTSE Greece 20Etf_Open_change,Global X FTSE Greece 20Etf_High_average,Global X FTSE Greece 20Etf_High_max,Global X FTSE Greece 20Etf_High_min,Global X FTSE Greece 20Etf_High_volatility,Global X FTSE Greece 20Etf_High_change,Global X FTSE Greece 20Etf_Low_average,Global X FTSE Greece 20Etf_Low_max,Global X FTSE Greece 20Etf_Low_min,Global X FTSE Greece 20Etf_Low_volatility,Global X FTSE Greece 20Etf_Low_change,Global X FTSE Greece 20Etf_Close_average,Global X FTSE Greece 20Etf_Close_max,Global X FTSE Greece 20Etf_Close_min,Global X FTSE Greece 20Etf_Close_volatility,Global X FTSE Greece 20Etf_Close_change
2016-11-27,7.9,7.9,7.9,0.0,0.0,7.92,7.92,7.92,0.0,0.0,7.85,7.85,7.85,0.0,0.0,7.89,7.89,7.89,0.0,0.0
2016-12-04,8.12,8.12,8.12,0.0,0.0,8.24,8.24,8.24,0.0,0.0,8.1,8.1,8.1,0.0,0.0,8.24,8.24,8.24,0.0,0.0
2016-12-11,7.82,7.82,7.82,0.0,0.0,7.94,7.94,7.94,0.0,0.0,7.8,7.8,7.8,0.0,0.0,7.8,7.8,7.8,0.0,0.0
2016-12-18,7.83,7.83,7.83,0.0,0.0,7.83,7.83,7.83,0.0,0.0,7.75,7.75,7.75,0.0,0.0,7.76,7.76,7.76,0.0,0.0
2016-12-25,7.82,7.82,7.82,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.76,7.76,7.76,0.0,0.0,7.79,7.79,7.79,0.0,0.0
2017-01-01,8.14,8.14,8.14,0.0,0.0,8.18,8.18,8.18,0.0,0.0,8.04,8.04,8.04,0.0,0.0,8.17,8.17,8.17,0.0,0.0
2017-01-08,8.08,8.08,8.08,0.0,0.0,8.1,8.1,8.1,0.0,0.0,8.01,8.01,8.01,0.0,0.0,8.04,8.04,8.04,0.0,0.0
2017-01-15,7.83,7.83,7.83,0.0,0.0,7.93,7.93,7.93,0.0,0.0,7.83,7.83,7.83,0.0,0.0,7.91,7.91,7.91,0.0,0.0
2017-01-22,7.98,7.98,7.98,0.0,0.0,8.0,8.0,8.0,0.0,0.0,7.87,7.87,7.87,0.0,0.0,7.91,7.91,7.91,0.0,0.0
2017-01-29,7.75,7.75,7.75,0.0,0.0,7.93,7.93,7.93,0.0,0.0,7.75,7.75,7.75,0.0,0.0,7.88,7.88,7.88,0.0,0.0
2017-02-05,7.6,7.6,7.6,0.0,0.0,7.72,7.72,7.72,0.0,0.0,7.58,7.58,7.58,0.0,0.0,7.63,7.63,7.63,0.0,0.0
2017-02-12,7.63,7.63,7.63,0.0,0.0,7.73,7.73,7.73,0.0,0.0,7.63,7.63,7.63,0.0,0.0,7.72,7.72,7.72,0.0,0.0
2017-02-19,7.75,7.75,7.75,0.0,0.0,7.78,7.78,7.78,0.0,0.0,7.7,7.7,7.7,0.0,0.0,7.71,7.71,7.71,0.0,0.0
2017-02-26,7.82,7.82,7.82,0.0,0.0,7.85,7.85,7.85,0.0,0.0,7.79,7.79,7.79,0.0,0.0,7.85,7.85,7.85,0.0,0.0
2017-03-05,7.81,7.81,7.81,0.0,0.0,7.9,7.9,7.9,0.0,0.0,7.8,7.8,7.8,0.0,0.0,7.9,7.9,7.9,0.0,0.0
2017-03-12,7.84,7.84,7.84,0.0,0.0,7.9,7.9,7.9,0.0,0.0,7.8,7.8,7.8,0.0,0.0,7.87,7.87,7.87,0.0,0.0
2017-03-19,7.72,7.72,7.72,0.0,0.0,7.74,7.74,7.74,0.0,0.0,7.66,7.66,7.66,0.0,0.0,7.69,7.69,7.69,0.0,0.0
2017-03-26,8.04,8.04,8.04,0.0,0.0,8.1,8.1,8.1,0.0,0.0,7.95,7.95,7.95,0.0,0.0,7.96,7.96,7.96,0.0,0.0
2017-04-02,8.16,8.16,8.16,0.0,0.0,8.2,8.2,8.2,0.0,0.0,8.13,8.13,8.13,0.0,0.0,8.19,8.19,8.19,0.0,0.0
2017-04-09,8.14,8.14,8.14,0.0,0.0,8.15,8.15,8.15,0.0,0.0,8.01,8.01,8.01,0.0,0.0,8.03,8.03,8.03,0.0,0.0
2017-04-16,7.98,7.98,7.98,0.0,0.0,7.98,7.98,7.98,0.0,0.0,7.89,7.89,7.89,0.0,0.0,7.92,7.92,7.92,0.0,0.0
2017-04-23,8.55,8.55,8.55,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.57,8.57,8.57,0.0,0.0
2017-04-30,9.2,9.2,9.2,0.0,0.0,9.48,9.48,9.48,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.47,9.47,9.47,0.0,0.0
2017-05-07,9.62,9.62,9.62,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.55,9.55,9.55,0.0,0.0,9.56,9.56,9.56,0.0,0.0
2017-05-14,9.59,9.59,9.59,0.0,0.0,9.67,9.67,9.67,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.61,9.61,9.61,0.0,0.0
2017-05-21,9.44,9.44,9.44,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.38,9.38,9.38,0.0,0.0,9.5,9.5,9.5,0.0,0.0
2017-05-28,9.57,9.57,9.57,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.56,9.56,9.56,0.0,0.0,9.76,9.76,9.76,0.0,0.0
2017-06-04,9.45,9.45,9.45,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2017-06-11,9.83,9.83,9.83,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.78,9.78,9.78,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2017-06-18,9.77,9.77,9.77,0.0,0.0,9.91,9.91,9.91,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2017-06-25,10.11,10.11,10.11,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.09,10.09,10.09,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2017-07-02,10.36,10.36,10.36,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.36,10.36,10.36,0.0,0.0
2017-07-09,10.74,10.74,10.74,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.74,10.74,10.74,0.0,0.0
2017-07-16,10.72,10.72,10.72,0.0,0.0,10.74,10.74,10.74,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.66,10.66,10.66,0.0,0.0
2017-07-23,10.3,10.3,10.3,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.4,10.4,10.4,0.0,0.0
2017-07-30,10.6,10.6,10.6,0.0,0.0,10.6,10.6,10.6,0.0,0.0,10.47,10.47,10.47,0.0,0.0,10.51,10.51,10.51,0.0,0.0
2017-08-06,10.25,10.25,10.25,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.31,10.31,10.31,0.0,0.0
2017-08-13,10.25,10.25,10.25,0.0,0.0,10.39,10.39,10.39,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.32,10.32,10.32,0.0,0.0
2017-08-20,10.43,10.43,10.43,0.0,0.0,10.59,10.59,10.59,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.59,10.59,10.59,0.0,0.0
2017-08-27,10.28,10.28,10.28,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.22,10.22,10.22,0.0,0.0
2017-09-03,10.24,10.24,10.24,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.07,10.07,10.07,0.0,0.0,10.14,10.14,10.14,0.0,0.0
2017-09-10,9.72,9.72,9.72,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.67,9.67,9.67,0.0,0.0
2017-09-17,9.75,9.75,9.75,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.81,9.81,9.81,0.0,0.0
2017-09-24,9.35,9.35,9.35,0.0,0.0,9.47,9.47,9.47,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2017-10-01,9.2,9.2,9.2,0.0,0.0,9.2,9.2,9.2,0.0,0.0,9.13,9.13,9.13,0.0,0.0,9.18,9.18,9.18,0.0,0.0
2017-10-08,9.5,9.5,9.5,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.47,9.47,9.47,0.0,0.0,9.55,9.55,9.55,0.0,0.0
2017-10-15,9.4,9.4,9.4,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.36,9.36,9.36,0.0,0.0
2017-10-22,9.09,9.09,9.09,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.12,9.12,9.12,0.0,0.0
2017-10-29,9.43,9.43,9.43,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.32,9.32,9.32,0.0,0.0,9.39,9.39,9.39,0.0,0.0
2017-11-05,9.06,9.06,9.06,0.0,0.0,9.06,9.06,9.06,0.0,0.0,8.92,8.92,8.92,0.0,0.0,8.96,8.96,8.96,0.0,0.0
2017-11-12,8.73,8.73,8.73,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2017-11-19,9.01,9.01,9.01,0.0,0.0,9.06,9.06,9.06,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.01,9.01,9.01,0.0,0.0
2017-11-26,9.38,9.38,9.38,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.32,9.32,9.32,0.0,0.0,9.39,9.39,9.39,0.0,0.0
2017-12-03,9.21,9.21,9.21,0.0,0.0,9.3,9.3,9.3,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.28,9.28,9.28,0.0,0.0
2017-12-10,9.85,9.85,9.85,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.81,9.81,9.81,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2017-12-17,10.29,10.29,10.29,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.32,10.32,10.32,0.0,0.0
2017-12-24,10.26,10.26,10.26,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.28,10.28,10.28,0.0,0.0
2017-12-31,10.6,10.6,10.6,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.62,10.62,10.62,0.0,0.0
