Date,PERI_stock_Open_average,PERI_stock_Open_max,PERI_stock_Open_min,PERI_stock_Open_volatility,PERI_stock_Open_change,PERI_stock_High_average,PERI_stock_High_max,PERI_stock_High_min,PERI_stock_High_volatility,PERI_stock_High_change,PERI_stock_Low_average,PERI_stock_Low_max,PERI_stock_Low_min,PERI_stock_Low_volatility,PERI_stock_Low_change,PERI_stock_Close_average,PERI_stock_Close_max,PERI_stock_Close_min,PERI_stock_Close_volatility,PERI_stock_Close_change,PERI_stock_Volume_average,PERI_stock_Volume_max,PERI_stock_Volume_min,PERI_stock_Volume_volatility,PERI_stock_Volume_change
2017-10-08,3.594,3.75,3.48,0.27,0.1200000000000001,3.69,3.81,3.54,0.27,0.1200000000000001,3.468,3.51,3.42,0.08999999999999986,0.08999999999999986,3.57,3.6,3.48,0.1200000000000001,0.1200000000000001,31765,51399,4899,46500,-28099
2017-10-15,3.618,3.72,3.54,0.18000000000000016,-0.18000000000000016,3.69,3.75,3.6,0.1499999999999999,-0.029999999999999805,3.552,3.63,3.48,0.1499999999999999,-0.08999999999999986,3.606,3.69,3.54,0.1499999999999999,-0.06000000000000005,17946,29824,10130,19694,-19694
2017-10-22,3.516,3.69,3.18,0.5099999999999998,-0.48,3.642,4.02,3.3,0.7199999999999998,-0.3900000000000001,3.33,3.66,3.0,0.6600000000000001,-0.5699999999999998,3.382,3.69,3.08,0.6099999999999999,-0.5699999999999998,268417,570673,49337,521336,111221
2017-10-29,3.198,3.27,3.15,0.1200000000000001,0.08999999999999986,3.2520000000000002,3.33,3.15,0.18000000000000016,0.05999999999999961,3.0500000000000003,3.21,2.89,0.31999999999999984,0.20999999999999996,3.156,3.21,3.06,0.1499999999999999,0.06000000000000005,434055,1209325,64166,1145159,-201791
2017-11-05,3.074,3.19,2.97,0.21999999999999975,-0.21999999999999975,3.156,3.24,3.06,0.18000000000000016,0.03000000000000025,2.9379999999999997,3.03,2.86,0.16999999999999993,-0.1499999999999999,3.018,3.18,2.88,0.30000000000000027,-0.18000000000000016,184316,279917,86769,193148,164259
2017-11-12,2.964,3.06,2.86,0.20000000000000018,-0.20000000000000018,3.054,3.06,3.03,0.03000000000000025,-0.03000000000000025,2.844,2.96,2.65,0.31000000000000005,0.20999999999999996,2.97,3.0,2.91,0.08999999999999986,0.08999999999999986,127319,374941,44957,329984,-329984
2017-11-19,3.0525,3.12,2.97,0.1499999999999999,0.08999999999999986,3.2175000000000002,3.27,3.18,0.08999999999999986,-0.029999999999999805,3.015,3.06,2.97,0.08999999999999986,0.08999999999999986,3.135,3.15,3.12,0.029999999999999805,0.0,53475,80668,23798,56870,-42997
2017-11-26,3.204,3.3,3.06,0.23999999999999977,0.18000000000000016,3.27,3.33,3.18,0.1499999999999999,0.11999999999999966,3.102,3.18,3.03,0.15000000000000036,0.03000000000000025,3.2039999999999997,3.3,3.09,0.20999999999999996,0.06000000000000005,95129,245757,29510,216247,-203257
2017-12-03,3.0,3.12,2.91,0.20999999999999996,-0.1200000000000001,3.084,3.15,3.0,0.1499999999999999,-0.06000000000000005,2.964,3.06,2.91,0.1499999999999999,-0.1200000000000001,3.008,3.09,2.94,0.1499999999999999,-0.06000000000000005,37096,71243,14346,56897,-16931
2017-12-10,2.87,3.03,2.74,0.2899999999999996,-0.2899999999999996,2.934,3.03,2.85,0.17999999999999972,-0.08999999999999986,2.788,2.92,2.73,0.18999999999999995,-0.17999999999999972,2.832,2.94,2.76,0.18000000000000016,-0.1200000000000001,65428,124747,21247,103500,-4672
2017-12-17,2.908,3.0,2.84,0.16000000000000014,0.010000000000000231,3.0,3.06,2.94,0.1200000000000001,0.0,2.862,2.9,2.82,0.08000000000000007,0.03000000000000025,2.928,3.0,2.85,0.1499999999999999,0.020000000000000018,53209,148762,16290,132472,-3790
2017-12-24,3.0,3.03,2.97,0.05999999999999961,0.05999999999999961,3.1125,3.15,3.09,0.06000000000000005,0.0,3.0,3.03,2.97,0.05999999999999961,0.05999999999999961,3.0374999999999996,3.09,3.0,0.08999999999999986,0.08999999999999986,55468,89555,30002,59553,34680
2017-12-31,3.09,3.15,3.03,0.1200000000000001,0.0900000000000003,3.1574999999999998,3.18,3.15,0.03000000000000025,-0.03000000000000025,3.0525,3.12,3.0,0.1200000000000001,0.0900000000000003,3.0949999999999998,3.12,3.08,0.040000000000000036,0.03000000000000025,23069,31804,12035,19769,-8541
