Date,CTHR_stock_Open_average,CTHR_stock_Open_max,CTHR_stock_Open_min,CTHR_stock_Open_volatility,CTHR_stock_Open_change,CTHR_stock_High_average,CTHR_stock_High_max,CTHR_stock_High_min,CTHR_stock_High_volatility,CTHR_stock_High_change,CTHR_stock_Low_average,CTHR_stock_Low_max,CTHR_stock_Low_min,CTHR_stock_Low_volatility,CTHR_stock_Low_change,CTHR_stock_Close_average,CTHR_stock_Close_max,CTHR_stock_Close_min,CTHR_stock_Close_volatility,CTHR_stock_Close_change,CTHR_stock_Volume_average,CTHR_stock_Volume_max,CTHR_stock_Volume_min,CTHR_stock_Volume_volatility,CTHR_stock_Volume_change
2017-04-23,0.9222,0.95,0.9,0.04999999999999993,0.049000000000000044,0.9401999999999999,0.95,0.9009999999999999,0.049000000000000044,0.049000000000000044,0.904,0.9209999999999999,0.899,0.02199999999999991,0.020999999999999908,0.914,0.94,0.9,0.039999999999999925,0.039999999999999925,5932,9422,2715,6707,3723
2017-04-30,0.8967999999999999,0.93,0.8809999999999999,0.049000000000000155,-0.049000000000000155,0.94,0.98,0.9,0.07999999999999996,0.030000000000000027,0.8872,0.91,0.875,0.03500000000000003,-0.029000000000000137,0.906,0.9309999999999999,0.88,0.050999999999999934,0.0119999999999999,42241,86280,5979,80301,-16909
2017-05-07,0.908,0.93,0.88,0.050000000000000044,0.0,0.916,0.93,0.89,0.040000000000000036,0.0,0.8766,0.89,0.861,0.029000000000000026,0.01100000000000001,0.8792,0.89,0.863,0.027000000000000024,0.020000000000000018,32906,74425,2491,71934,-47729
2017-05-14,0.9192,0.95,0.883,0.06699999999999995,0.04700000000000004,0.9356,0.963,0.9179999999999999,0.04500000000000004,0.0030000000000000027,0.8825999999999999,0.893,0.863,0.030000000000000027,-0.020000000000000018,0.9036000000000001,0.925,0.89,0.03500000000000003,-0.020000000000000018,33007,66006,2952,63054,63054
2017-05-21,0.902,0.93,0.88,0.050000000000000044,-0.020000000000000018,0.9086,0.93,0.88,0.050000000000000044,-0.04299999999999993,0.8766,0.898,0.84,0.05800000000000005,-0.05800000000000005,0.877,0.9,0.84,0.06000000000000005,-0.06000000000000005,27144,85923,196,85727,78249
2017-05-28,0.8825000000000001,0.92,0.85,0.07000000000000006,0.07000000000000006,0.93125,1.01,0.875,0.135,0.135,0.875,0.91,0.84,0.07000000000000006,0.07000000000000006,0.91,1.01,0.86,0.15000000000000002,0.15000000000000002,65010,111598,11504,100094,100094
2017-06-04,0.957,1.01,0.91,0.09999999999999998,-0.07999999999999996,0.9718,1.01,0.92,0.08999999999999997,-0.020999999999999908,0.9192,0.95,0.8959999999999999,0.05400000000000005,-0.029999999999999916,0.9366,0.983,0.91,0.07299999999999995,-0.03300000000000003,44054,63570,13914,49656,-25718
2017-06-11,0.9362,0.99,0.9,0.08999999999999997,-0.04999999999999993,0.9578,0.99,0.92,0.06999999999999995,-0.05900000000000005,0.9107999999999999,0.93,0.89,0.040000000000000036,-0.020999999999999908,0.9312,0.96,0.89,0.06999999999999995,-0.06999999999999995,31153,58932,9552,49380,1124
2017-06-18,0.9102,0.94,0.883,0.05699999999999994,0.039999999999999925,0.9296,0.94,0.92,0.019999999999999907,0.009999999999999898,0.9014,0.92,0.883,0.03700000000000003,0.020000000000000018,0.9132,0.92,0.9,0.020000000000000018,0.020000000000000018,12727,20757,3312,17445,-10305
2017-06-25,0.9146,0.922,0.8909999999999999,0.03100000000000014,-0.029000000000000137,0.9334,0.94,0.92,0.019999999999999907,-0.019999999999999907,0.914,0.92,0.89,0.030000000000000027,-0.030000000000000027,0.929,0.94,0.92,0.019999999999999907,-0.019999999999999907,8210,14041,1757,12284,-7222
2017-07-02,0.91275,0.93,0.8909999999999999,0.039000000000000146,-0.029000000000000137,0.9299999999999999,0.94,0.91,0.029999999999999916,0.009999999999999898,0.89675,0.912,0.88,0.03200000000000003,-0.015000000000000013,0.9135,0.93,0.9,0.030000000000000027,0.018000000000000016,13249,21005,8534,12471,-2733
2017-07-09,0.8684,0.89,0.85,0.040000000000000036,-0.030000000000000027,0.8904,0.93,0.863,0.06700000000000006,-0.050000000000000044,0.858,0.89,0.85,0.040000000000000036,-0.040000000000000036,0.8634,0.89,0.85,0.040000000000000036,-0.020000000000000018,27461,57978,9206,48772,14898
2017-07-16,0.8606,0.862,0.86,0.0020000000000000018,0.0010000000000000009,0.8798,0.91,0.86,0.050000000000000044,0.040000000000000036,0.854,0.86,0.85,0.010000000000000009,0.010000000000000009,0.856,0.87,0.85,0.020000000000000018,0.010000000000000009,22443,29986,16365,13621,-640
2017-07-23,0.856,0.882,0.81,0.07199999999999995,-0.030000000000000027,0.8716,0.882,0.86,0.02200000000000002,-0.02200000000000002,0.822,0.83,0.81,0.019999999999999907,0.019999999999999907,0.84,0.86,0.82,0.040000000000000036,0.020000000000000018,45261,136504,4105,132399,-132399
2017-07-30,0.8548,0.8690000000000001,0.83,0.039000000000000146,0.0,0.88,0.97,0.85,0.12,0.10099999999999987,0.8398,0.8640000000000001,0.83,0.03400000000000014,0.024000000000000132,0.864,0.97,0.83,0.14,0.13,41353,137526,7660,129866,129866
2017-08-06,0.8932,0.9,0.88,0.020000000000000018,-0.020000000000000018,0.9388,0.99,0.902,0.08799999999999997,-0.05399999999999994,0.8804,0.9,0.86,0.040000000000000036,-0.040000000000000036,0.8812,0.904,0.86,0.04400000000000004,-0.04400000000000004,47837,119242,12904,106338,-14374
2017-08-13,0.8992,0.917,0.88,0.03700000000000003,-0.02299999999999991,0.92,0.99,0.89,0.09999999999999998,-0.09999999999999998,0.8826,0.895,0.87,0.025000000000000022,-0.007000000000000006,0.8972,0.92,0.88,0.040000000000000036,-0.030000000000000027,22230,63211,5579,57632,-57632
2017-08-20,0.8922,0.9,0.88,0.020000000000000018,-0.015000000000000013,0.9098,0.92,0.903,0.017000000000000015,0.017000000000000015,0.8802,0.8909999999999999,0.85,0.040999999999999925,-0.010999999999999899,0.8982,0.91,0.89,0.020000000000000018,0.019000000000000128,16588,29497,1457,28040,20398
2017-08-27,0.902,0.92,0.88,0.040000000000000036,-0.040000000000000036,0.9134,0.92,0.9,0.020000000000000018,-0.020000000000000018,0.89,0.9,0.88,0.020000000000000018,-0.020000000000000018,0.896,0.9,0.89,0.010000000000000009,-0.010000000000000009,27126,61446,5245,56201,55415
2017-09-03,0.8925000000000001,0.92,0.84,0.08000000000000007,0.010000000000000009,0.915,0.92,0.91,0.010000000000000009,0.0,0.8674999999999999,0.9,0.84,0.06000000000000005,-0.030000000000000027,0.9075,0.91,0.9,0.010000000000000009,-0.010000000000000009,17955,40019,2971,37048,18911
2017-09-10,0.8702,0.9,0.85,0.050000000000000044,0.0040000000000000036,0.899,0.91,0.885,0.025000000000000022,0.0,0.8592,0.87,0.85,0.020000000000000018,0.0040000000000000036,0.885,0.9,0.86,0.040000000000000036,-0.040000000000000036,28210,48716,13378,35338,-16771
2017-09-17,0.8708,0.89,0.85,0.040000000000000036,-0.010000000000000009,0.9036,0.91,0.89,0.020000000000000018,-0.002000000000000113,0.864,0.88,0.85,0.030000000000000027,-0.020000000000000018,0.8876,0.91,0.86,0.050000000000000044,-0.002000000000000113,24927,46338,10878,35460,-16698
