Date,JCI_stock_Open_average,JCI_stock_Open_max,JCI_stock_Open_min,JCI_stock_Open_volatility,JCI_stock_Open_change,JCI_stock_High_average,JCI_stock_High_max,JCI_stock_High_min,JCI_stock_High_volatility,JCI_stock_High_change,JCI_stock_Low_average,JCI_stock_Low_max,JCI_stock_Low_min,JCI_stock_Low_volatility,JCI_stock_Low_change,JCI_stock_Close_average,JCI_stock_Close_max,JCI_stock_Close_min,JCI_stock_Close_volatility,JCI_stock_Close_change,JCI_stock_Volume_average,JCI_stock_Volume_max,JCI_stock_Volume_min,JCI_stock_Volume_volatility,JCI_stock_Volume_change
2017-09-24,40.262,41.1,39.89,1.2100000000000009,0.10999999999999943,40.638,41.19,40.13,1.0599999999999952,0.21999999999999886,39.82,40.39,39.3,1.0900000000000034,0.030000000000001137,40.372,40.94,40.06,0.8799999999999955,0.1700000000000017,5505823,6972866,3752547,3220319,146756
2017-10-01,40.71,41.17,40.42,0.75,0.75,41.052,41.46,40.74,0.7199999999999989,0.5399999999999991,40.518,40.99,40.21,0.7800000000000011,0.6799999999999997,40.828,41.2,40.45,0.75,0.6199999999999974,3586805,3854077,3167745,686332,-324642
2017-10-08,41.174,41.5,40.66,0.8400000000000034,0.3400000000000034,41.606,41.93,41.2,0.7299999999999969,0.5700000000000003,40.944,41.35,40.52,0.8299999999999983,0.8299999999999983,41.304,41.69,40.6,1.0899999999999963,1.0899999999999963,4216367,8196063,2884427,5311636,270036
2017-10-15,41.288,41.82,40.67,1.1499999999999986,-0.35999999999999943,41.61,41.93,41.18,0.75,0.07000000000000028,41.016,41.41,40.6,0.8099999999999952,-0.05999999999999517,41.294,41.75,40.66,1.0900000000000034,-0.13000000000000256,3547217,4016738,2965096,1051642,1051642
2017-10-22,41.758,42.12,41.49,0.6299999999999955,0.4899999999999949,42.2,42.6,41.78,0.8200000000000003,0.8200000000000003,41.424,42.03,40.78,1.25,0.5799999999999983,41.87,42.41,41.2,1.2099999999999937,0.7999999999999972,4192413,5360756,3016201,2344555,870193
2017-10-29,41.516,42.18,40.51,1.6700000000000017,-1.6700000000000017,41.732,42.45,40.98,1.470000000000006,-1.470000000000006,41.014,41.84,40.33,1.5100000000000051,-1.5100000000000051,41.212,42.14,40.65,1.490000000000002,-1.4600000000000009,4139870,5013394,3376948,1636446,-1217072
2017-11-05,40.19,41.22,37.8,3.4200000000000017,-3.0400000000000063,40.628,41.56,37.8,3.760000000000005,-3.5500000000000043,39.388,40.77,36.48,4.290000000000006,-4.25,39.704,41.09,36.93,4.160000000000004,-4.160000000000004,7132770,13793684,3468374,10325310,10325310
2017-11-12,35.95,36.63,35.49,1.1400000000000006,-0.6700000000000017,36.28,36.66,35.81,0.8499999999999943,-0.11999999999999744,35.414,35.85,34.51,1.3400000000000034,-0.12000000000000455,36.03,36.39,35.73,0.6600000000000037,0.39000000000000057,9115144,12358421,5414720,6943701,-5990389
2017-11-19,36.39,36.81,36.0,0.8100000000000023,0.07000000000000028,36.7275,36.94,36.35,0.5899999999999963,0.14999999999999858,36.0475,36.56,35.73,0.8300000000000054,0.6600000000000037,36.44,36.91,36.0,0.9099999999999966,0.8499999999999943,4160985,5848244,1935552,3912692,-2376075
2017-11-26,37.696,38.36,36.93,1.4299999999999997,0.7999999999999972,38.082,38.53,37.25,1.2800000000000011,0.5700000000000003,37.17,37.9,36.69,1.2100000000000009,0.0800000000000054,37.732,38.42,37.09,1.3299999999999983,0.3299999999999983,6528912,8348304,4917409,3430895,1959
2017-12-03,37.334,37.72,36.72,1.0,-1.0,37.658,37.91,37.45,0.45999999999999375,-0.3399999999999963,37.028,37.31,36.52,0.7899999999999991,-0.7899999999999991,37.314,37.43,37.13,0.29999999999999716,-0.020000000000003126,6622401,8025307,5506556,2518751,-883639
2017-12-10,37.636,38.09,37.29,0.8000000000000043,0.1600000000000037,37.946,38.29,37.48,0.8100000000000023,-0.5500000000000043,37.31,37.65,36.79,0.8599999999999994,-0.5,37.658,38.25,37.26,0.990000000000002,-0.45000000000000284,5482394,8063022,3072066,4990956,3547329
2017-12-17,37.696,37.97,37.55,0.4200000000000017,0.4099999999999966,37.91,38.21,37.65,0.5600000000000023,0.46000000000000085,37.468,37.88,37.19,0.6900000000000048,0.6900000000000048,37.746,38.11,37.46,0.6499999999999986,0.6000000000000014,5348097,6150316,4355188,1795128,-1163528
2017-12-24,38.025,38.2,37.89,0.3100000000000023,0.09000000000000341,38.2125,38.35,38.02,0.3299999999999983,0.060000000000002274,37.815,38.04,37.63,0.4099999999999966,0.1599999999999966,38.0275,38.18,37.9,0.28000000000000114,0.21000000000000085,4130188,5233869,3642275,1591594,243937
2017-12-31,38.7775,39.32,38.17,1.1499999999999986,1.0,39.395,40.13,38.46,1.6700000000000017,1.4600000000000009,38.2625,39.16,37.75,1.4099999999999966,0.29999999999999716,38.865,39.85,38.23,1.6200000000000045,0.19000000000000483,7782689,10941933,4805087,6136846,3633775
