Date,SFE_stock_Open_average,SFE_stock_Open_max,SFE_stock_Open_min,SFE_stock_Open_volatility,SFE_stock_Open_change,SFE_stock_High_average,SFE_stock_High_max,SFE_stock_High_min,SFE_stock_High_volatility,SFE_stock_High_change,SFE_stock_Low_average,SFE_stock_Low_max,SFE_stock_Low_min,SFE_stock_Low_volatility,SFE_stock_Low_change,SFE_stock_Close_average,SFE_stock_Close_max,SFE_stock_Close_min,SFE_stock_Close_volatility,SFE_stock_Close_change,SFE_stock_Volume_average,SFE_stock_Volume_max,SFE_stock_Volume_min,SFE_stock_Volume_volatility,SFE_stock_Volume_change
2017-10-29,14.1,14.2,13.95,0.25,0.25,14.219999999999999,14.25,14.2,0.05000000000000071,0.0,13.932,14.01,13.7,0.3100000000000005,0.25,14.14,14.2,14.1,0.09999999999999964,0.0,106118,215424,52755,162669,-51696
2017-11-05,13.56,14.15,13.1,1.0500000000000007,-1.0500000000000007,13.68,14.35,13.25,1.0999999999999996,-1.0999999999999996,13.314,13.97,13.05,0.9199999999999999,-0.9199999999999999,13.36,14.0,13.1,0.9000000000000004,-0.9000000000000004,88339,166386,41922,124464,109191
2017-11-12,12.51,13.0,12.2,0.8000000000000007,-0.4499999999999993,12.74,13.05,12.3,0.75,-0.15000000000000036,12.32,12.7,12.15,0.5499999999999989,-0.29999999999999893,12.5,12.75,12.2,0.5500000000000007,-0.05000000000000071,63860,87431,30399,57032,-43371
2017-11-19,12.775,13.0,12.65,0.34999999999999964,0.05000000000000071,12.875,13.0,12.7,0.3000000000000007,0.15000000000000036,12.625,12.75,12.5,0.25,0.09999999999999964,12.725,12.9,12.55,0.34999999999999964,0.14999999999999858,53284,71764,39832,31932,-15681
2017-11-26,12.54,12.6,12.35,0.25,-0.25,12.65,12.8,12.4,0.40000000000000036,-0.40000000000000036,12.314,12.45,12.12,0.33000000000000007,-0.28000000000000114,12.5,12.6,12.35,0.25,-0.20000000000000107,153232,378634,77950,300684,-17052
2017-12-03,12.120000000000001,12.4,11.8,0.5999999999999996,-0.25,12.225999999999999,12.43,12.0,0.4299999999999997,-0.23000000000000043,11.86,12.2,11.5,0.6999999999999993,-0.3999999999999986,12.07,12.2,11.9,0.29999999999999893,-0.09999999999999964,91551,117321,36875,80446,-26843
2017-12-10,11.76,12.05,11.25,0.8000000000000007,-0.8000000000000007,11.94,12.25,11.65,0.5999999999999996,-0.5999999999999996,11.52,11.9,11.15,0.75,-0.75,11.61,11.95,11.25,0.6999999999999993,-0.5,152438,343480,93278,250202,235047
2017-12-17,11.24,11.5,10.9,0.5999999999999996,-0.15000000000000036,11.549999999999999,11.95,11.4,0.5499999999999989,-0.4499999999999993,11.09,11.3,10.75,0.5500000000000007,0.0,11.26,11.4,11.05,0.34999999999999964,0.049999999999998934,159310,236357,64918,171439,-171439
2017-12-24,11.3625,11.45,11.3,0.14999999999999858,0.09999999999999964,11.505,11.55,11.47,0.08000000000000007,-0.08000000000000007,11.2325,11.3,11.15,0.15000000000000036,-0.08000000000000007,11.35,11.5,11.2,0.3000000000000007,-0.15000000000000036,98532,123829,74794,49035,33086
2017-12-31,11.2,11.3,11.15,0.15000000000000036,0.15000000000000036,11.375,11.4,11.35,0.05000000000000071,0.05000000000000071,11.1,11.2,11.0,0.1999999999999993,0.14999999999999858,11.225,11.3,11.15,0.15000000000000036,0.05000000000000071,75283,96502,52224,44278,-19312
