Date,EXPOStock_Open_average,EXPOStock_Open_max,EXPOStock_Open_min,EXPOStock_Open_volatility,EXPOStock_Open_change,EXPOStock_High_average,EXPOStock_High_max,EXPOStock_High_min,EXPOStock_High_volatility,EXPOStock_High_change,EXPOStock_Low_average,EXPOStock_Low_max,EXPOStock_Low_min,EXPOStock_Low_volatility,EXPOStock_Low_change,EXPOStock_Close_average,EXPOStock_Close_max,EXPOStock_Close_min,EXPOStock_Close_volatility,EXPOStock_Close_change,EXPOStock_Volume_average,EXPOStock_Volume_max,EXPOStock_Volume_min,EXPOStock_Volume_volatility,EXPOStock_Volume_change
2017-10-22,36.574,36.83,36.15,0.6799999999999997,0.5200000000000031,37.052,37.67,36.5,1.1700000000000017,1.1700000000000017,36.013999999999996,36.38,34.8,1.5800000000000054,1.490000000000002,36.73,37.35,36.4,0.9500000000000028,0.9500000000000028,192307,253834,165472,88362,-57270
2017-10-29,36.922000000000004,37.27,36.38,0.8900000000000006,-0.15000000000000568,37.23,37.45,37.05,0.4000000000000057,-0.3300000000000054,36.388000000000005,36.67,36.2,0.46999999999999886,0.46999999999999886,36.694,37.0,36.3,0.7000000000000028,0.29000000000000625,183661,223976,154862,69114,-69114
2017-11-05,35.918,36.75,35.38,1.3699999999999974,-1.3500000000000014,36.226,36.75,35.61,1.1400000000000006,-1.1400000000000006,35.598,36.27,35.25,1.0200000000000031,-1.0200000000000031,35.746,36.38,35.45,0.9299999999999997,-0.8599999999999994,179209,292948,118522,174426,37988
2017-11-12,35.982,36.58,35.25,1.3299999999999983,1.3299999999999983,36.478,36.95,35.89,1.0600000000000023,1.0600000000000023,35.812,36.23,35.23,1.0,0.7700000000000031,36.37,36.8,35.77,1.029999999999994,0.9799999999999969,154273,176456,133202,43254,8128
2017-11-19,37.28,38.0,36.77,1.2299999999999969,0.27999999999999403,37.7025,38.08,37.2,0.8799999999999955,0.27999999999999403,36.8925,37.3,36.65,0.6499999999999986,0.21999999999999886,37.3725,38.02,36.95,1.0700000000000003,0.28000000000000114,199853,283046,63506,219540,-111242
2017-11-26,37.67,38.25,37.2,1.0499999999999972,0.21999999999999886,38.046,38.42,37.67,0.75,-0.030000000000001137,37.202,37.83,36.35,1.4799999999999969,-0.7999999999999972,37.684000000000005,38.2,37.2,1.0,0.21999999999999886,175125,238494,122530,115964,-46824
2017-12-03,37.252,37.8,36.88,0.9199999999999946,-0.8200000000000003,37.424,38.04,36.98,1.0600000000000023,-1.0600000000000023,36.934,37.45,36.55,0.9000000000000057,-0.9000000000000057,37.0,37.5,36.55,0.9500000000000028,-0.9500000000000028,134461,209680,96578,113102,-44296
2017-12-10,35.966,36.55,35.35,1.1999999999999957,-1.1999999999999957,36.314,36.55,35.92,0.6299999999999955,-0.14999999999999858,35.518,35.88,35.17,0.7100000000000009,-0.5599999999999952,35.844,36.05,35.35,0.6999999999999957,-0.12999999999999545,274206,765982,99022,666960,642658
2017-12-17,36.144,36.25,36.0,0.25,0.0799999999999983,36.370000000000005,36.79,36.17,0.6199999999999974,-0.519999999999996,35.666,36.0,35.08,0.9200000000000017,-0.3500000000000014,36.034,36.23,35.88,0.3499999999999943,-0.22000000000000597,135990,161200,108056,53144,-47794
2017-12-24,35.7175,35.92,35.52,0.3999999999999986,-0.09000000000000341,35.932500000000005,36.06,35.75,0.3100000000000023,-0.0799999999999983,35.427499999999995,35.55,35.33,0.21999999999999886,0.07000000000000028,35.575,35.73,35.5,0.22999999999999687,0.02999999999999403,117952,174210,77940,96270,-5118
2017-12-31,35.51,35.58,35.33,0.25,-0.030000000000001137,35.855000000000004,36.0,35.7,0.29999999999999716,0.0799999999999983,35.197500000000005,35.45,34.9,0.5500000000000043,-0.17999999999999972,35.545,35.95,35.2,0.75,0.37000000000000455,145607,180464,127130,53334,53334
