Date,LOPE_stock_Open_average,LOPE_stock_Open_max,LOPE_stock_Open_min,LOPE_stock_Open_volatility,LOPE_stock_Open_change,LOPE_stock_High_average,LOPE_stock_High_max,LOPE_stock_High_min,LOPE_stock_High_volatility,LOPE_stock_High_change,LOPE_stock_Low_average,LOPE_stock_Low_max,LOPE_stock_Low_min,LOPE_stock_Low_volatility,LOPE_stock_Low_change,LOPE_stock_Close_average,LOPE_stock_Close_max,LOPE_stock_Close_min,LOPE_stock_Close_volatility,LOPE_stock_Close_change,LOPE_stock_Volume_average,LOPE_stock_Volume_max,LOPE_stock_Volume_min,LOPE_stock_Volume_volatility,LOPE_stock_Volume_change
2017-01-29,58.158,59.41,57.51,1.8999999999999986,0.7800000000000011,58.814,59.62,58.1,1.519999999999996,0.7199999999999989,57.536,58.15,56.88,1.269999999999996,1.269999999999996,58.376,58.98,57.95,1.029999999999994,0.7899999999999991,240360,286780,197425,89355,-36309
2017-02-05,57.778,58.39,57.07,1.3200000000000003,-0.17999999999999972,58.276,58.69,57.64,1.0499999999999972,-0.4799999999999969,57.176,57.99,56.52,1.4699999999999989,-0.8200000000000003,57.598,58.08,56.87,1.2100000000000009,-0.4099999999999966,177076,224425,134097,90328,-80211
2017-02-12,59.648,67.18,57.48,9.70000000000001,9.190000000000005,60.082,67.18,58.21,8.970000000000006,8.88000000000001,57.696,59.42,56.62,2.8000000000000043,1.8599999999999994,58.53,61.39,57.53,3.8599999999999994,3.3699999999999974,413247,864443,136710,727733,525629
2017-02-19,61.0175,62.03,60.47,1.5600000000000023,-1.5600000000000023,61.7175,63.0,61.02,1.9799999999999969,-1.9799999999999969,60.2025,60.33,60.07,0.259999999999998,-0.259999999999998,60.8575,60.98,60.69,0.28999999999999915,-0.21999999999999886,308429,516311,188934,327377,-327377
2017-02-26,61.87,62.9,60.68,2.219999999999999,1.7899999999999991,62.886,64.67,61.48,3.190000000000005,3.190000000000005,61.68,62.43,60.36,2.0700000000000003,2.0700000000000003,62.626000000000005,64.59,61.27,3.3200000000000003,3.3200000000000003,360379,542478,218847,323631,323631
2017-03-05,65.566,66.26,64.46,1.8000000000000114,1.8000000000000114,66.198,66.56,65.38,1.1800000000000068,1.0700000000000074,65.222,65.85,63.8,2.049999999999997,1.9699999999999989,65.944,66.32,65.29,1.029999999999987,1.029999999999987,523351,732046,309329,422717,-226759
2017-03-12,67.788,68.94,66.63,2.3100000000000023,2.3100000000000023,68.632,69.81,67.43,2.3799999999999955,1.960000000000008,67.248,68.84,66.26,2.5799999999999983,2.240000000000009,68.442,69.51,67.32,2.190000000000012,1.8700000000000045,376298,565735,201607,364128,226824
2017-03-19,69.12,70.29,67.91,2.3800000000000097,-0.5,69.638,70.32,68.77,1.5499999999999972,-0.8199999999999932,68.072,68.84,66.34,2.5,-0.39000000000000057,68.928,69.94,68.28,1.6599999999999966,-1.2099999999999937,378084,726228,179884,546344,-319384
2017-03-26,70.124,71.65,68.23,3.4200000000000017,3.4200000000000017,71.074,72.16,69.61,2.549999999999997,2.549999999999997,69.848,71.16,67.75,3.4099999999999966,3.4099999999999966,70.738,71.74,69.38,2.3599999999999994,2.230000000000004,358221,663048,163317,499731,482180
2017-04-02,70.52,71.93,69.39,2.5400000000000063,-1.710000000000008,71.29,72.31,70.72,1.5900000000000034,-0.980000000000004,69.55199999999999,70.12,68.77,1.3500000000000085,0.27000000000001023,70.342,71.15,69.34,1.8100000000000023,0.8900000000000006,382591,534509,275563,258946,-215489
2017-04-09,70.39750000000001,71.0,69.39,1.6099999999999994,-1.6099999999999994,70.8475,71.18,69.89,1.2900000000000063,-1.2900000000000063,69.67750000000001,70.22,69.03,1.1899999999999977,-0.8900000000000006,70.055,71.03,69.33,1.7000000000000028,-0.9399999999999977,252265,315495,170866,144629,15740
2017-04-16,71.82,73.66,69.24,4.420000000000002,4.420000000000002,73.094,74.92,71.1,3.8200000000000074,3.8200000000000074,71.47999999999999,73.46,68.82,4.640000000000001,4.560000000000002,72.724,74.43,71.02,3.410000000000011,3.410000000000011,348366,421763,252696,169067,59092
2017-04-23,75.414,75.75,75.0,0.75,-0.46999999999999886,75.928,76.08,75.68,0.3999999999999915,-0.12999999999999545,74.812,74.87,74.72,0.15000000000000568,0.04999999999999716,75.198,75.51,74.98,0.5300000000000011,0.1799999999999926,335977,466824,253724,213100,-46872
2017-04-30,75.392,77.04,74.75,2.2900000000000063,1.6700000000000017,76.504,81.16,74.99,6.170000000000002,5.599999999999994,74.748,76.49,73.78,2.7099999999999937,1.8999999999999915,75.486,77.94,74.78,3.1599999999999966,3.009999999999991,504262,1025854,288896,736958,721821
2017-05-07,78.522,79.15,78.17,0.980000000000004,0.5,79.368,80.61,78.67,1.9399999999999977,-0.7399999999999949,77.854,78.41,77.31,1.0999999999999943,-0.4099999999999966,78.482,79.28,77.33,1.9500000000000028,-1.2900000000000063,407429,644827,246423,398404,-197789
2017-05-14,77.084,77.92,76.46,1.460000000000008,-0.7199999999999989,77.83,78.18,77.22,0.960000000000008,-0.8799999999999955,76.428,77.1,75.17,1.9299999999999926,-0.37999999999999545,77.08800000000001,78.06,76.42,1.6400000000000006,-1.1300000000000097,279158,460651,188297,272354,-22103
2017-05-21,77.406,77.76,76.83,0.9300000000000068,0.9300000000000068,77.962,78.75,77.39,1.3599999999999994,0.8599999999999994,76.558,77.29,76.12,1.1700000000000017,0.1700000000000017,77.414,77.89,77.26,0.6299999999999955,0.03999999999999204,204679,327340,150034,177306,12775
2017-05-28,78.27,80.19,77.18,3.009999999999991,2.969999999999999,79.53,81.76,77.72,4.040000000000006,4.040000000000006,77.9425,80.1,76.82,3.280000000000001,3.269999999999996,79.00999999999999,80.6,76.88,3.719999999999999,3.719999999999999,218438,254633,179751,74882,74882
2017-06-04,79.22200000000001,80.49,78.51,1.9799999999999898,-1.259999999999991,79.908,80.99,79.08,1.9099999999999966,0.18999999999999773,78.348,79.11,77.77,1.3400000000000034,1.1799999999999926,79.324,80.88,78.37,2.509999999999991,1.9599999999999937,238098,331763,185183,146580,109512
2017-06-11,79.952,80.72,79.43,1.289999999999992,-1.289999999999992,80.82600000000001,81.45,80.29,1.1599999999999966,0.5600000000000023,79.062,79.43,78.5,0.9300000000000068,0.9300000000000068,80.238,81.33,79.07,2.260000000000005,2.260000000000005,236466,307200,168297,138903,-17939
2017-06-18,81.244,82.23,80.58,1.6500000000000057,-1.6500000000000057,81.786,83.0,81.02,1.980000000000004,-1.980000000000004,80.29,81.03,79.22,1.8100000000000023,-1.8100000000000023,80.66,81.2,79.56,1.6400000000000006,-1.6400000000000006,205145,369193,143639,225554,196670
2017-06-25,78.468,79.55,77.48,2.069999999999993,-1.759999999999991,79.472,80.0,78.91,1.0900000000000034,-1.0900000000000034,77.27,77.65,76.67,0.980000000000004,0.3300000000000125,78.096,79.05,77.41,1.6400000000000006,0.28000000000000114,289966,352987,239596,113391,-113391
2017-07-02,77.87,78.3,77.16,1.1400000000000006,-1.1400000000000006,78.645,78.96,78.41,0.5499999999999972,-0.1700000000000017,77.0825,77.93,76.05,1.8800000000000097,-1.730000000000004,77.97,78.56,76.87,1.6899999999999977,0.29000000000000625,218526,287222,170853,116369,-23370
2017-07-09,77.68,78.02,76.7,1.3199999999999932,-0.030000000000001137,78.392,79.13,78.07,1.0600000000000023,0.46000000000000796,76.9,77.36,76.47,0.8900000000000006,0.3500000000000085,77.47,78.04,76.66,1.3800000000000097,0.3200000000000074,164472,207272,101355,105917,-49570
2017-07-16,77.212,78.34,76.5,1.8400000000000034,1.2999999999999972,77.792,78.35,77.28,1.0699999999999932,0.75,76.648,77.07,76.14,0.9299999999999926,0.4000000000000057,77.094,77.85,76.5,1.3499999999999943,0.0,189836,259523,133339,126184,-29284
2017-07-23,75.328,76.98,71.26,5.719999999999999,-5.6299999999999955,76.128,78.17,72.94,5.230000000000004,-4.700000000000003,73.842,76.18,71.0,5.180000000000007,-4.8799999999999955,74.558,77.03,71.61,5.420000000000002,-4.269999999999996,309013,465830,143353,322477,251007
2017-07-30,77.554,81.41,72.85,8.560000000000002,8.560000000000002,80.014,85.94,74.18,11.759999999999991,9.489999999999995,76.336,80.81,72.26,8.549999999999997,8.549999999999997,77.73,81.07,73.17,7.8999999999999915,7.5,579172,1338538,299278,1039260,94804
2017-08-06,80.734,81.8,79.51,2.289999999999992,-2.259999999999991,81.464,82.61,80.23,2.3799999999999955,-2.3799999999999955,79.874,81.23,78.88,2.3500000000000085,-2.3500000000000085,80.332,81.74,79.43,2.309999999999988,-2.309999999999988,196648,223113,182517,40596,-23513
2017-08-13,79.846,81.41,78.93,2.4799999999999898,-1.009999999999991,81.08,81.96,80.18,1.779999999999987,-0.8000000000000114,79.146,80.19,77.78,2.4099999999999966,-1.039999999999992,80.028,81.4,79.15,2.25,-1.3900000000000006,224083,410061,147124,262937,262937
2017-08-20,80.95,82.51,79.43,3.0799999999999983,-0.9699999999999989,81.734,82.98,80.49,2.490000000000009,-0.9200000000000017,79.92,81.16,78.83,2.3299999999999983,-0.789999999999992,80.584,82.65,78.87,3.780000000000001,-1.480000000000004,248694,407186,171888,235298,-106759
2017-08-27,80.594,82.01,80.08,1.9300000000000068,1.8000000000000114,81.428,82.18,80.84,1.3400000000000034,1.1799999999999926,80.044,80.76,79.51,1.25,0.9699999999999989,80.922,82.05,79.89,2.1599999999999966,0.9899999999999949,218108,281191,151101,130090,-130090
2017-09-03,80.8075,81.72,79.78,1.9399999999999977,-1.9399999999999977,81.3075,82.29,80.53,1.7600000000000051,-1.6000000000000085,79.83500000000001,80.88,79.23,1.6499999999999915,-1.6499999999999915,80.2475,81.33,79.85,1.480000000000004,-1.480000000000004,223152,250472,192902,57570,-8546
2017-09-10,81.444,82.29,80.44,1.8500000000000085,1.1000000000000085,82.086,82.63,81.56,1.0699999999999932,0.3400000000000034,81.038,81.78,80.44,1.3400000000000034,0.4300000000000068,81.594,82.12,80.82,1.3000000000000114,1.0100000000000051,228096,293156,174730,118426,91653
2017-09-17,83.688,85.65,82.21,3.440000000000012,2.3300000000000125,84.76,86.15,83.21,2.940000000000012,1.6099999999999994,83.114,84.5,82.1,2.4000000000000057,2.4000000000000057,84.312,85.51,82.84,2.6700000000000017,1.9399999999999977,249870,396707,157828,238879,57701
2017-09-24,87.734,89.68,85.31,4.3700000000000045,4.209999999999994,89.488,91.12,87.48,3.6400000000000006,3.6400000000000006,87.204,88.6,85.29,3.309999999999988,3.309999999999988,88.606,90.82,85.97,4.849999999999994,4.849999999999994,366838,450746,259138,191608,173949
2017-10-01,90.57000000000001,92.73,89.0,3.730000000000004,-2.0,91.264,93.08,89.57,3.510000000000005,-3.1300000000000097,89.41,90.6,88.65,1.9499999999999886,-1.9499999999999886,90.25399999999999,92.46,89.22,3.239999999999995,-2.969999999999999,252207,357381,177024,180357,-120215
2017-10-08,88.832,89.75,88.0,1.75,-1.730000000000004,89.206,90.1,88.69,1.4099999999999966,-1.3799999999999955,87.784,88.07,87.59,0.47999999999998977,-0.38999999999998636,88.324,88.66,87.76,0.8999999999999915,0.3999999999999915,235183,334169,156715,177454,119085
