Date,MCY_stock_Open_average,MCY_stock_Open_max,MCY_stock_Open_min,MCY_stock_Open_volatility,MCY_stock_Open_change,MCY_stock_High_average,MCY_stock_High_max,MCY_stock_High_min,MCY_stock_High_volatility,MCY_stock_High_change,MCY_stock_Low_average,MCY_stock_Low_max,MCY_stock_Low_min,MCY_stock_Low_volatility,MCY_stock_Low_change,MCY_stock_Close_average,MCY_stock_Close_max,MCY_stock_Close_min,MCY_stock_Close_volatility,MCY_stock_Close_change,MCY_stock_Volume_average,MCY_stock_Volume_max,MCY_stock_Volume_min,MCY_stock_Volume_volatility,MCY_stock_Volume_change
2017-10-15,56.268,56.82,55.68,1.1400000000000006,1.1400000000000006,56.662,56.9,56.53,0.36999999999999744,0.36999999999999744,55.978,56.28,55.68,0.6000000000000014,0.6000000000000014,56.328,56.49,56.0,0.490000000000002,0.00999999999999801,141494,279390,95224,184166,23379
2017-10-22,56.12,56.29,55.92,0.36999999999999744,0.03999999999999915,56.217999999999996,56.31,56.05,0.2600000000000051,-0.020000000000003126,55.622,55.78,55.51,0.2700000000000031,-0.12000000000000455,55.956,56.18,55.78,0.3999999999999986,0.259999999999998,119292,189861,81700,108161,108161
2017-10-29,57.41,60.0,56.08,3.9200000000000017,-3.9200000000000017,57.746,60.19,56.33,3.8599999999999994,-3.8599999999999994,56.088,57.91,55.43,2.479999999999997,-2.479999999999997,56.46,58.77,55.46,3.3100000000000023,-3.3100000000000023,293096,634903,113570,521333,-457683
2017-11-05,55.574,55.76,55.25,0.509999999999998,0.21999999999999886,55.884,56.04,55.76,0.28000000000000114,0.05000000000000426,55.238,55.39,55.1,0.28999999999999915,-0.28999999999999915,55.594,55.65,55.47,0.17999999999999972,-0.030000000000001137,208793,306800,152497,154303,154303
2017-11-12,55.1,55.48,54.74,0.7399999999999949,-0.7399999999999949,55.432,55.97,55.14,0.8299999999999983,-0.7899999999999991,54.972,55.37,54.74,0.6299999999999955,-0.6299999999999955,55.072,55.39,54.78,0.6099999999999994,-0.6099999999999994,203156,220666,150096,70570,63460
2017-11-19,55.0125,55.29,54.78,0.509999999999998,0.14000000000000057,55.12,55.29,54.97,0.3200000000000003,-0.0799999999999983,54.7825,54.93,54.7,0.22999999999999687,0.0,54.935,55.04,54.83,0.21000000000000085,-0.21000000000000085,103327,128802,35754,93048,-88166
2017-11-26,54.876,55.02,54.75,0.2700000000000031,0.21000000000000085,55.208,55.47,55.03,0.4399999999999977,-0.07000000000000028,54.332,54.64,53.59,1.0499999999999972,-0.9599999999999937,54.798,55.0,54.52,0.4799999999999969,-0.35999999999999943,135142,286356,66083,220273,24369
2017-12-03,54.53,54.84,54.3,0.5400000000000063,-0.5400000000000063,54.72,54.93,54.52,0.4099999999999966,-0.4099999999999966,54.066,54.35,53.37,0.980000000000004,-0.9299999999999997,54.268,54.67,53.58,1.0900000000000034,-1.0900000000000034,133823,186812,101806,85006,62043
2017-12-10,52.85,53.53,52.12,1.4100000000000037,-1.4100000000000037,53.368,53.86,52.93,0.9299999999999997,-0.75,52.488,53.03,51.87,1.1600000000000037,-0.8799999999999955,52.784,53.62,51.87,1.75,-0.8500000000000014,342344,732134,215912,516222,490918
2017-12-17,52.752,53.07,52.35,0.7199999999999989,0.3199999999999932,53.083999999999996,53.37,52.89,0.4799999999999969,-0.28999999999999915,52.461999999999996,52.6,52.3,0.30000000000000426,0.020000000000003126,52.618,52.8,52.3,0.5,0.02999999999999403,175154,273564,111374,162190,-73006
2017-12-24,53.1775,53.45,52.89,0.5600000000000023,0.5600000000000023,53.65,53.98,53.34,0.6399999999999935,0.6399999999999935,53.0975,53.4,52.89,0.509999999999998,0.509999999999998,53.25,53.44,53.05,0.39000000000000057,0.39000000000000057,124300,185034,83914,101120,-5188
2017-12-31,52.53,53.45,51.99,1.4600000000000009,-1.0500000000000043,52.817499999999995,53.45,52.48,0.970000000000006,-0.8400000000000034,51.88,52.0,51.68,0.3200000000000003,-0.0799999999999983,52.0525,52.17,51.83,0.3400000000000034,0.05000000000000426,187806,247696,126730,120966,-81740
