Date,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Open_average,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Open_max,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Open_min,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Open_volatility,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Open_change,DB Crude Oil Double Short Exp 01 Jun 2038Etf_High_average,DB Crude Oil Double Short Exp 01 Jun 2038Etf_High_max,DB Crude Oil Double Short Exp 01 Jun 2038Etf_High_min,DB Crude Oil Double Short Exp 01 Jun 2038Etf_High_volatility,DB Crude Oil Double Short Exp 01 Jun 2038Etf_High_change,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Low_average,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Low_max,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Low_min,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Low_volatility,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Low_change,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Close_average,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Close_max,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Close_min,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Close_volatility,DB Crude Oil Double Short Exp 01 Jun 2038Etf_Close_change
2016-09-11,148.88,148.88,148.88,0.0,0.0,149.43,149.43,149.43,0.0,0.0,145.55,145.55,145.55,0.0,0.0,146.93,146.93,146.93,0.0,0.0
2016-09-18,133.3,133.3,133.3,0.0,0.0,143.25,143.25,143.25,0.0,0.0,132.34,132.34,132.34,0.0,0.0,140.61,140.61,140.61,0.0,0.0
2016-09-25,123.37,123.37,123.37,0.0,0.0,125.0,125.0,125.0,0.0,0.0,122.0,122.0,122.0,0.0,0.0,123.33,123.33,123.33,0.0,0.0
2016-10-02,112.0,112.0,112.0,0.0,0.0,116.65,116.65,116.65,0.0,0.0,111.57,111.57,111.57,0.0,0.0,115.38,115.38,115.38,0.0,0.0
2016-10-09,112.0,112.0,112.0,0.0,0.0,113.5,113.5,113.5,0.0,0.0,112.0,112.0,112.0,0.0,0.0,112.75,112.75,112.75,0.0,0.0
2016-10-16,114.12,114.12,114.12,0.0,0.0,114.12,114.12,114.12,0.0,0.0,111.12,111.12,111.12,0.0,0.0,111.25,111.25,111.25,0.0,0.0
2016-10-23,116.48,116.48,116.48,0.0,0.0,120.32,120.32,120.32,0.0,0.0,116.48,116.48,116.48,0.0,0.0,118.86,118.86,118.86,0.0,0.0
2016-10-30,142.64,142.64,142.64,0.0,0.0,145.29,145.29,145.29,0.0,0.0,139.3,139.3,139.3,0.0,0.0,143.24,143.24,143.24,0.0,0.0
2016-11-06,144.47,144.47,144.47,0.0,0.0,148.09,148.09,148.09,0.0,0.0,144.47,144.47,144.47,0.0,0.0,147.1,147.1,147.1,0.0,0.0
2016-11-13,135.88,135.88,135.88,0.0,0.0,138.6,138.6,138.6,0.0,0.0,134.67,134.67,134.67,0.0,0.0,134.67,134.67,134.67,0.0,0.0
2016-11-20,129.34,129.34,129.34,0.0,0.0,135.21,135.21,135.21,0.0,0.0,129.34,129.34,129.34,0.0,0.0,134.0,134.0,134.0,0.0,0.0
2016-11-27,109.46,109.46,109.46,0.0,0.0,111.0,111.0,111.0,0.0,0.0,108.1,108.1,108.1,0.0,0.0,109.42,109.42,109.42,0.0,0.0
2016-12-04,110.25,110.25,110.25,0.0,0.0,111.81,111.81,111.81,0.0,0.0,109.81,109.81,109.81,0.0,0.0,111.44,111.44,111.44,0.0,0.0
2016-12-11,110.92,110.92,110.92,0.0,0.0,110.99,110.99,110.99,0.0,0.0,108.3,108.3,108.3,0.0,0.0,109.0,109.0,109.0,0.0,0.0
2016-12-18,109.3,109.3,109.3,0.0,0.0,109.3,109.3,109.3,0.0,0.0,109.01,109.01,109.01,0.0,0.0,109.01,109.01,109.01,0.0,0.0
2016-12-25,107.22,107.22,107.22,0.0,0.0,107.22,107.22,107.22,0.0,0.0,104.37,104.37,104.37,0.0,0.0,104.97,104.97,104.97,0.0,0.0
2017-01-01,104.99,104.99,104.99,0.0,0.0,106.2,106.2,106.2,0.0,0.0,103.4,103.4,103.4,0.0,0.0,105.06,105.06,105.06,0.0,0.0
2017-01-08,109.7,109.7,109.7,0.0,0.0,110.22,110.22,110.22,0.0,0.0,109.23,109.23,109.23,0.0,0.0,109.65,109.65,109.65,0.0,0.0
2017-01-15,109.0,109.0,109.0,0.0,0.0,110.25,110.25,110.25,0.0,0.0,108.5,108.5,108.5,0.0,0.0,110.0,110.0,110.0,0.0,0.0
2017-01-22,110.4,110.4,110.4,0.0,0.0,112.5,112.5,112.5,0.0,0.0,110.4,110.4,110.4,0.0,0.0,111.0,111.0,111.0,0.0,0.0
2017-01-29,107.65,107.65,107.65,0.0,0.0,108.45,108.45,108.45,0.0,0.0,106.5,106.5,106.5,0.0,0.0,108.45,108.45,108.45,0.0,0.0
2017-02-05,108.54,108.54,108.54,0.0,0.0,108.97,108.97,108.97,0.0,0.0,107.82,107.82,107.82,0.0,0.0,108.6,108.6,108.6,0.0,0.0
2017-02-12,110.64,110.64,110.64,0.0,0.0,112.3,112.3,112.3,0.0,0.0,110.42,110.42,110.42,0.0,0.0,110.42,110.42,110.42,0.0,0.0
2017-02-19,109.42,109.42,109.42,0.0,0.0,109.94,109.94,109.94,0.0,0.0,108.99,108.99,108.99,0.0,0.0,109.5,109.5,109.5,0.0,0.0
2017-02-26,112.85,112.85,112.85,0.0,0.0,112.85,112.85,112.85,0.0,0.0,111.2,111.2,111.2,0.0,0.0,111.3,111.3,111.3,0.0,0.0
2017-03-05,124.6,124.6,124.6,0.0,0.0,129.25,129.25,129.25,0.0,0.0,124.6,124.6,124.6,0.0,0.0,128.92,128.92,128.92,0.0,0.0
2017-03-12,127.2,127.2,127.2,0.0,0.0,128.3,128.3,128.3,0.0,0.0,125.84,125.84,125.84,0.0,0.0,127.82,127.82,127.82,0.0,0.0
2017-03-19,132.75,132.75,132.75,0.0,0.0,133.5,133.5,133.5,0.0,0.0,131.4,131.4,131.4,0.0,0.0,131.5,131.5,131.5,0.0,0.0
2017-03-26,123.5,123.5,123.5,0.0,0.0,124.1,124.1,124.1,0.0,0.0,121.1,121.1,121.1,0.0,0.0,121.71,121.71,121.71,0.0,0.0
2017-04-02,115.56,115.56,115.56,0.0,0.0,115.65,115.65,115.65,0.0,0.0,114.35,114.35,114.35,0.0,0.0,114.49,114.49,114.49,0.0,0.0
2017-04-09,109.2,109.2,109.2,0.0,0.0,110.93,110.93,110.93,0.0,0.0,109.0,109.0,109.0,0.0,0.0,109.8,109.8,109.8,0.0,0.0
2017-04-16,124.0,124.0,124.0,0.0,0.0,130.0,130.0,130.0,0.0,0.0,124.0,124.0,124.0,0.0,0.0,128.56,128.56,128.56,0.0,0.0
2017-04-23,129.41,129.41,129.41,0.0,0.0,131.63,131.63,131.63,0.0,0.0,129.35,129.35,129.35,0.0,0.0,130.75,130.75,130.75,0.0,0.0
2017-04-30,150.09,150.09,150.09,0.0,0.0,150.09,150.09,150.09,0.0,0.0,144.13,144.13,144.13,0.0,0.0,145.1,145.1,145.1,0.0,0.0
2017-05-07,137.33,137.33,137.33,0.0,0.0,139.5,139.5,139.5,0.0,0.0,137.33,137.33,137.33,0.0,0.0,137.8,137.8,137.8,0.0,0.0
2017-05-14,126.11,126.11,126.11,0.0,0.0,126.11,126.11,126.11,0.0,0.0,124.61,124.61,124.61,0.0,0.0,124.88,124.88,124.88,0.0,0.0
2017-05-21,133.88,133.88,133.88,0.0,0.0,134.5,134.5,134.5,0.0,0.0,129.96,129.96,129.96,0.0,0.0,129.96,129.96,129.96,0.0,0.0
2017-05-28,141.24,141.24,141.24,0.0,0.0,143.5,143.5,143.5,0.0,0.0,138.8,138.8,138.8,0.0,0.0,140.43,140.43,140.43,0.0,0.0
2017-06-04,151.85,151.85,151.85,0.0,0.0,151.85,151.85,151.85,0.0,0.0,150.02,150.02,150.02,0.0,0.0,150.85,150.85,150.85,0.0,0.0
2017-06-11,156.93,156.93,156.93,0.0,0.0,157.74,157.74,157.74,0.0,0.0,156.82,156.82,156.82,0.0,0.0,157.21,157.21,157.21,0.0,0.0
2017-06-18,170.2,170.2,170.2,0.0,0.0,170.2,170.2,170.2,0.0,0.0,167.67,167.67,167.67,0.0,0.0,168.28,168.28,168.28,0.0,0.0
2017-06-25,154.7,154.7,154.7,0.0,0.0,155.82,155.82,155.82,0.0,0.0,150.34,150.34,150.34,0.0,0.0,150.34,150.34,150.34,0.0,0.0
2017-07-02,160.06,160.06,160.06,0.0,0.0,165.5,165.5,165.5,0.0,0.0,160.06,160.06,160.06,0.0,0.0,162.88,162.88,162.88,0.0,0.0
2017-07-09,148.7,148.7,148.7,0.0,0.0,150.69,150.69,150.69,0.0,0.0,147.33,147.33,147.33,0.0,0.0,147.41,147.41,147.41,0.0,0.0
2017-07-16,149.16,149.16,149.16,0.0,0.0,155.22,155.22,155.22,0.0,0.0,149.16,149.16,149.16,0.0,0.0,155.22,155.22,155.22,0.0,0.0
2017-07-23,131.38,131.38,131.38,0.0,0.0,131.58,131.58,131.58,0.0,0.0,128.4,128.4,128.4,0.0,0.0,128.98,128.98,128.98,0.0,0.0
2017-07-30,131.55,131.55,131.55,0.0,0.0,132.0,132.0,132.0,0.0,0.0,129.29,129.29,129.29,0.0,0.0,129.46,129.46,129.46,0.0,0.0
2017-08-06,135.51,135.51,135.51,0.0,0.0,135.67,135.67,135.67,0.0,0.0,132.87,132.87,132.87,0.0,0.0,133.05,133.05,133.05,0.0,0.0
2017-08-13,141.63,141.63,141.63,0.0,0.0,141.63,141.63,141.63,0.0,0.0,133.25,133.25,133.25,0.0,0.0,133.7,133.7,133.7,0.0,0.0
2017-08-20,139.59,139.59,139.59,0.0,0.0,139.59,139.59,139.59,0.0,0.0,137.83,137.83,137.83,0.0,0.0,137.83,137.83,137.83,0.0,0.0
2017-08-27,144.0,144.0,144.0,0.0,0.0,144.0,144.0,144.0,0.0,0.0,140.51,140.51,140.51,0.0,0.0,140.51,140.51,140.51,0.0,0.0
2017-09-03,135.0,135.0,135.0,0.0,0.0,140.15,140.15,140.15,0.0,0.0,135.0,135.0,135.0,0.0,0.0,138.53,138.53,138.53,0.0,0.0
2017-09-10,125.7,125.7,125.7,0.0,0.0,126.74,126.74,126.74,0.0,0.0,125.49,125.49,125.49,0.0,0.0,126.74,126.74,126.74,0.0,0.0
2017-09-17,126.0,126.0,126.0,0.0,0.0,126.19,126.19,126.19,0.0,0.0,124.0,124.0,124.0,0.0,0.0,124.22,124.22,124.22,0.0,0.0
2017-09-24,120.25,120.25,120.25,0.0,0.0,122.1,122.1,122.1,0.0,0.0,119.42,119.42,119.42,0.0,0.0,119.42,119.42,119.42,0.0,0.0
2017-10-01,127.93,127.93,127.93,0.0,0.0,129.5,129.5,129.5,0.0,0.0,127.93,127.93,127.93,0.0,0.0,128.7,128.7,128.7,0.0,0.0
2017-10-08,120.5,120.5,120.5,0.0,0.0,122.58,122.58,122.58,0.0,0.0,119.5,119.5,119.5,0.0,0.0,120.83,120.83,120.83,0.0,0.0
2017-10-15,121.95,121.95,121.95,0.0,0.0,121.95,121.95,121.95,0.0,0.0,121.45,121.45,121.45,0.0,0.0,121.45,121.45,121.45,0.0,0.0
2017-10-22,115.72,115.72,115.72,0.0,0.0,115.72,115.72,115.72,0.0,0.0,110.5,110.5,110.5,0.0,0.0,110.52,110.52,110.52,0.0,0.0
2017-10-29,107.21,107.21,107.21,0.0,0.0,108.05,108.05,108.05,0.0,0.0,102.7,102.7,102.7,0.0,0.0,103.36,103.36,103.36,0.0,0.0
2017-11-05,98.29,98.29,98.29,0.0,0.0,99.88,99.88,99.88,0.0,0.0,97.6,97.6,97.6,0.0,0.0,99.65,99.65,99.65,0.0,0.0
2017-11-12,102.5,102.5,102.5,0.0,0.0,102.5,102.5,102.5,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0
2017-11-19,93.21,93.21,93.21,0.0,0.0,93.47,93.47,93.47,0.0,0.0,92.5,92.5,92.5,0.0,0.0,93.07,93.07,93.07,0.0,0.0
2017-11-26,94.96,94.96,94.96,0.0,0.0,95.69,95.69,95.69,0.0,0.0,93.28,93.28,93.28,0.0,0.0,95.01,95.01,95.01,0.0,0.0
2017-12-03,96.89,96.89,96.89,0.0,0.0,98.24,98.24,98.24,0.0,0.0,96.88,96.88,96.88,0.0,0.0,97.3,97.3,97.3,0.0,0.0
2017-12-10,97.44,97.44,97.44,0.0,0.0,98.18,98.18,98.18,0.0,0.0,97.29,97.29,97.29,0.0,0.0,97.55,97.55,97.55,0.0,0.0
2017-12-17,96.48,96.48,96.48,0.0,0.0,97.04,97.04,97.04,0.0,0.0,94.5,94.5,94.5,0.0,0.0,94.84,94.84,94.84,0.0,0.0
2017-12-24,89.9,89.9,89.9,0.0,0.0,90.07,90.07,90.07,0.0,0.0,88.75,88.75,88.75,0.0,0.0,88.75,88.75,88.75,0.0,0.0
2017-12-31,84.93,84.93,84.93,0.0,0.0,86.7,86.7,86.7,0.0,0.0,84.93,84.93,84.93,0.0,0.0,85.7,85.7,85.7,0.0,0.0
