Date,Teucrium SugarEtf_Open_average,Teucrium SugarEtf_Open_max,Teucrium SugarEtf_Open_min,Teucrium SugarEtf_Open_volatility,Teucrium SugarEtf_Open_change,Teucrium SugarEtf_High_average,Teucrium SugarEtf_High_max,Teucrium SugarEtf_High_min,Teucrium SugarEtf_High_volatility,Teucrium SugarEtf_High_change,Teucrium SugarEtf_Low_average,Teucrium SugarEtf_Low_max,Teucrium SugarEtf_Low_min,Teucrium SugarEtf_Low_volatility,Teucrium SugarEtf_Low_change,Teucrium SugarEtf_Close_average,Teucrium SugarEtf_Close_max,Teucrium SugarEtf_Close_min,Teucrium SugarEtf_Close_volatility,Teucrium SugarEtf_Close_change
2017-05-14,11.08,11.08,11.08,0.0,0.0,11.26,11.26,11.26,0.0,0.0,11.08,11.08,11.08,0.0,0.0,11.18,11.18,11.18,0.0,0.0
2017-05-21,10.59,10.59,10.59,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.54,10.54,10.54,0.0,0.0,10.6,10.6,10.6,0.0,0.0
2017-05-28,10.01,10.01,10.01,0.0,0.0,10.08,10.08,10.08,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.75,9.75,9.75,0.0,0.0
2017-06-04,10.01,10.01,10.01,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.97,9.97,9.97,0.0,0.0,10.0,10.0,10.0,0.0,0.0
2017-06-11,9.6,9.6,9.6,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.58,9.58,9.58,0.0,0.0
2017-06-18,9.12,9.12,9.12,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.33,9.33,9.33,0.0,0.0
2017-06-25,9.64,9.64,9.64,0.0,0.0,9.74,9.74,9.74,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.63,9.63,9.63,0.0,0.0
2017-07-02,9.57,9.57,9.57,0.0,0.0,9.94,9.94,9.94,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.87,9.87,9.87,0.0,0.0
2017-07-09,9.79,9.79,9.79,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2017-07-16,10.13,10.13,10.13,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.08,10.08,10.08,0.0,0.0
2017-07-23,10.14,10.14,10.14,0.0,0.0,10.19,10.19,10.19,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.1,10.1,10.1,0.0,0.0
2017-07-30,10.05,10.05,10.05,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.95,9.95,9.95,0.0,0.0
2017-08-06,9.55,9.55,9.55,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.64,9.64,9.64,0.0,0.0
2017-08-13,9.55,9.55,9.55,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.53,9.53,9.53,0.0,0.0
2017-08-20,9.85,9.85,9.85,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.8,9.8,9.8,0.0,0.0,9.86,9.86,9.86,0.0,0.0
2017-08-27,9.87,9.87,9.87,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.73,9.73,9.73,0.0,0.0
2017-09-03,9.85,9.85,9.85,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.78,9.78,9.78,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2017-09-10,9.99,9.99,9.99,0.0,0.0,10.1,10.1,10.1,0.0,0.0,9.9,9.9,9.9,0.0,0.0,10.05,10.05,10.05,0.0,0.0
2017-09-17,9.84,9.84,9.84,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.79,9.79,9.79,0.0,0.0
2017-09-24,9.27,9.27,9.27,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2017-10-01,9.4,9.4,9.4,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.35,9.35,9.35,0.0,0.0
2017-10-08,9.47,9.47,9.47,0.0,0.0,9.58,9.58,9.58,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.57,9.57,9.57,0.0,0.0
2017-10-15,9.31,9.31,9.31,0.0,0.0,9.34,9.34,9.34,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.3,9.3,9.3,0.0,0.0
2017-10-22,9.4,9.4,9.4,0.0,0.0,9.62,9.62,9.62,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.59,9.59,9.59,0.0,0.0
2017-10-29,9.65,9.65,9.65,0.0,0.0,9.65,9.65,9.65,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.49,9.49,9.49,0.0,0.0
2017-11-05,9.8,9.8,9.8,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.82,9.82,9.82,0.0,0.0
2017-11-12,9.89,9.89,9.89,0.0,0.0,9.97,9.97,9.97,0.0,0.0,9.89,9.89,9.89,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2017-11-19,9.91,9.91,9.91,0.0,0.0,9.98,9.98,9.98,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.93,9.93,9.93,0.0,0.0
2017-11-26,9.82,9.82,9.82,0.0,0.0,9.87,9.87,9.87,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2017-12-03,9.27,9.27,9.27,0.0,0.0,9.27,9.27,9.27,0.0,0.0,9.16,9.16,9.16,0.0,0.0,9.2,9.2,9.2,0.0,0.0
2017-12-10,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.88,8.88,8.88,0.0,0.0
2017-12-17,9.55,9.55,9.55,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.46,9.46,9.46,0.0,0.0,9.52,9.52,9.52,0.0,0.0
2017-12-24,9.79,9.79,9.79,0.0,0.0,9.8,9.8,9.8,0.0,0.0,9.74,9.74,9.74,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2017-12-31,9.84,9.84,9.84,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.81,9.81,9.81,0.0,0.0,9.83,9.83,9.83,0.0,0.0
