Date,BOH_stock_Open_average,BOH_stock_Open_max,BOH_stock_Open_min,BOH_stock_Open_volatility,BOH_stock_Open_change,BOH_stock_High_average,BOH_stock_High_max,BOH_stock_High_min,BOH_stock_High_volatility,BOH_stock_High_change,BOH_stock_Low_average,BOH_stock_Low_max,BOH_stock_Low_min,BOH_stock_Low_volatility,BOH_stock_Low_change,BOH_stock_Close_average,BOH_stock_Close_max,BOH_stock_Close_min,BOH_stock_Close_volatility,BOH_stock_Close_change,BOH_stock_Volume_average,BOH_stock_Volume_max,BOH_stock_Volume_min,BOH_stock_Volume_volatility,BOH_stock_Volume_change
2017-10-15,83.628,84.77,83.09,1.6799999999999926,1.6799999999999926,84.292,85.31,83.75,1.5600000000000023,1.2999999999999972,83.256,84.32,82.76,1.559999999999988,1.2299999999999898,83.924,85.09,83.0,2.0900000000000034,1.4699999999999989,112259,151076,76471,74605,74605
2017-10-22,83.314,85.5,82.11,3.3900000000000006,-2.510000000000005,83.762,85.5,82.74,2.760000000000005,-2.299999999999997,82.328,83.57,81.56,2.009999999999991,-1.269999999999996,82.884,83.69,82.05,1.6400000000000006,-0.6499999999999915,222425,291544,141578,149966,-32927
2017-10-29,81.95400000000001,82.68,81.42,1.2600000000000051,-0.7600000000000051,82.44,82.88,82.14,0.7399999999999949,-0.7399999999999949,81.214,81.58,80.75,0.8299999999999983,-0.2799999999999869,81.74,82.03,81.53,0.5,0.030000000000001137,103517,118118,72889,45229,-31535
2017-11-05,79.5,81.48,78.2,3.280000000000001,-2.780000000000001,79.92399999999999,81.48,78.89,2.5900000000000034,-2.1300000000000097,78.634,80.53,77.71,2.8200000000000074,-1.9200000000000017,79.164,80.98,78.51,2.469999999999999,-2.1200000000000045,167826,241638,144114,97524,1160
2017-11-12,79.108,79.88,78.25,1.6299999999999955,1.0799999999999983,80.062,80.29,79.68,0.6099999999999994,0.6099999999999994,78.864,79.14,78.25,0.8900000000000006,0.7900000000000063,79.73,80.13,79.47,0.6599999999999966,0.6499999999999915,114481,133020,101044,31976,-21728
2017-11-19,80.495,81.0,80.27,0.730000000000004,0.13000000000000966,80.7975,81.03,80.4,0.6299999999999955,-0.39000000000000057,80.0625,80.2,79.8,0.4000000000000057,-0.4000000000000057,80.305,80.76,79.9,0.8599999999999994,-0.8599999999999994,101123,155195,50653,104542,-25584
2017-11-26,82.804,85.67,79.89,5.780000000000001,4.799999999999997,84.278,86.2,81.13,5.070000000000007,3.8100000000000023,81.988,84.68,79.89,4.790000000000006,2.480000000000004,83.698,85.32,80.57,4.75,4.050000000000011,214508,288794,135010,153784,103224
2017-12-03,85.51,86.84,84.35,2.490000000000009,-0.5,85.994,87.11,85.03,2.0799999999999983,-1.7800000000000011,84.636,85.53,83.86,1.6700000000000017,-1.4099999999999966,85.178,86.64,84.4,2.239999999999995,-2.1899999999999977,219188,328230,131812,196418,-103234
2017-12-10,84.532,84.85,84.3,0.5499999999999972,-0.06999999999999318,85.488,86.94,84.66,2.280000000000001,2.280000000000001,83.898,84.34,83.38,0.960000000000008,0.730000000000004,84.67,85.82,84.0,1.8199999999999932,1.8199999999999932,298755,605000,167700,437300,391509
2017-12-17,87.602,88.12,87.06,1.0600000000000023,-0.060000000000002274,88.008,88.38,87.63,0.75,-0.75,86.638,87.06,85.93,1.1299999999999955,0.12999999999999545,87.306,87.54,86.65,0.8900000000000006,0.020000000000010232,187337,297605,130396,167209,-167209
2017-12-24,87.19749999999999,87.53,87.03,0.5,-0.37000000000000455,87.4,88.09,87.1,0.9900000000000091,-0.9300000000000068,86.19749999999999,86.52,85.63,0.8900000000000006,-0.5900000000000034,86.6525,87.1,85.7,1.3999999999999915,-1.3999999999999915,182315,215899,157848,58051,46845
2017-12-31,86.07,86.43,85.86,0.5700000000000074,-0.5700000000000074,86.5125,86.98,86.01,0.9699999999999989,-0.7800000000000011,85.13499999999999,85.2,85.05,0.15000000000000568,-0.030000000000001137,85.5825,85.82,85.23,0.5899999999999892,-0.09999999999999432,210085,231995,154358,77637,-2229
