Date,First Trust Preferred Securities And Income_Open_average,First Trust Preferred Securities And Income_Open_max,First Trust Preferred Securities And Income_Open_min,First Trust Preferred Securities And Income_High_average,First Trust Preferred Securities And Income_High_max,First Trust Preferred Securities And Income_High_min,First Trust Preferred Securities And Income_Low_average,First Trust Preferred Securities And Income_Low_max,First Trust Preferred Securities And Income_Low_min,First Trust Preferred Securities And Income_Close_average,First Trust Preferred Securities And Income_Close_max,First Trust Preferred Securities And Income_Close_min
2019-03-03,1.1590696576886022,1.1590696576886022,1.1590696576886022,1.1721683648310646,1.1721683648310646,1.1721683648310646,1.1286781642184838,1.1286781642184838,1.1286781642184838,1.20302288486029,1.20302288486029,1.20302288486029
2019-03-10,1.3089452584565786,1.3089452584565786,1.3089452584565786,1.2923575997477137,1.2923575997477137,1.2923575997477137,1.3019462674299458,1.3019462674299458,1.3019462674299458,1.2865404269614613,1.2865404269614613,1.2865404269614613
2019-03-17,0.8934051474415716,0.8934051474415716,0.8934051474415716,0.8417535816301912,0.8417535816301912,0.8417535816301912,0.797601251210956,0.797601251210956,0.797601251210956,0.7703811749128643,0.7703811749128643,0.7703811749128643
2019-03-24,1.2357108782518875,1.2357108782518875,1.2357108782518875,1.2412659862465747,1.2412659862465747,1.2412659862465747,1.0998187166988933,1.0998187166988933,1.0998187166988933,1.121970904513967,1.121970904513967,1.121970904513967
2019-03-31,1.3480384600905786,1.3480384600905786,1.3480384600905786,1.5046704835389306,1.5046704835389306,1.5046704835389306,1.4715313004460062,1.4715313004460062,1.4715313004460062,1.4475567176289665,1.4475567176289665,1.4475567176289665
2019-04-07,1.5088377321391575,1.5088377321391575,1.5088377321391575,1.5514809749452227,1.5514809749452227,1.5514809749452227,1.5975528970950785,1.5975528970950785,1.5975528970950785,1.6470091619951313,1.6470091619951313,1.6470091619951313
2019-04-14,1.522364744307451,1.522364744307451,1.522364744307451,1.4902856696689593,1.4902856696689593,1.4902856696689593,1.545202502967155,1.545202502967155,1.545202502967155,1.5345121887217812,1.5345121887217812,1.5345121887217812
2019-04-21,1.1021151718890547,1.1021151718890547,1.1021151718890547,1.1025631936631697,1.1025631936631697,1.1025631936631697,1.2044177681563293,1.2044177681563293,1.2044177681563293,1.188342670016578,1.188342670016578,1.188342670016578
2019-04-28,1.1050027060500307,1.1050027060500307,1.1050027060500307,1.2410127593470692,1.2410127593470692,1.2410127593470692,1.1861597238123516,1.1861597238123516,1.1861597238123516,1.3013529430997364,1.3013529430997364,1.3013529430997364
2019-05-05,0.43541929295138937,0.43541929295138937,0.43541929295138937,0.6417290934011031,0.6417290934011031,0.6417290934011031,0.5366424403671768,0.5366424403671768,0.5366424403671768,0.7069206719379313,0.7069206719379313,0.7069206719379313
2019-05-12,1.0122813308241503,1.0122813308241503,1.0122813308241503,0.9605021537228279,0.9605021537228279,0.9605021537228279,1.007308964131657,1.007308964131657,1.007308964131657,0.8798460404132162,0.8798460404132162,0.8798460404132162
2019-05-19,-0.21548844991094274,-0.21548844991094274,-0.21548844991094274,-0.32935478783703964,-0.32935478783703964,-0.32935478783703964,-0.2727797485312809,-0.2727797485312809,-0.2727797485312809,-0.2756616950303664,-0.2756616950303664,-0.2756616950303664
2019-05-26,-0.36098437432042085,-0.36098437432042085,-0.36098437432042085,-0.37949674566830915,-0.37949674566830915,-0.37949674566830915,-0.15558033380354214,-0.15558033380354214,-0.15558033380354214,-0.2454362068399974,-0.2454362068399974,-0.2454362068399974
2019-06-02,1.1661815264610205,1.1661815264610205,1.1661815264610205,1.0575475980571274,1.0575475980571274,1.0575475980571274,1.0761372398633435,1.0761372398633435,1.0761372398633435,0.9990701760196385,0.9990701760196385,0.9990701760196385
2019-06-09,0.21557732815540426,0.21557732815540426,0.21557732815540426,0.3552799257154985,0.3552799257154985,0.3552799257154985,0.3382474860720151,0.3382474860720151,0.3382474860720151,0.35718245384762554,0.35718245384762554,0.35718245384762554
2019-06-16,2.0308706639719043,2.0308706639719043,2.0308706639719043,1.8016834200388654,1.8016834200388654,1.8016834200388654,1.8177447027005273,1.8177447027005273,1.8177447027005273,1.6131408508103815,1.6131408508103815,1.6131408508103815
2019-06-23,2.0648012471526593,2.0648012471526593,2.0648012471526593,2.066103249799209,2.066103249799209,2.066103249799209,1.681042961332562,1.681042961332562,1.681042961332562,1.6381710306559214,1.6381710306559214,1.6381710306559214
2019-06-30,2.0429628656614076,2.0429628656614076,2.0429628656614076,2.0081226529019696,2.0081226529019696,2.0081226529019696,2.0660871518040818,2.0660871518040818,2.0660871518040818,2.255238964590911,2.255238964590911,2.255238964590911
2019-07-07,1.9533543790425385,1.9533543790425385,1.9533543790425385,2.0010895826027015,2.0010895826027015,2.0010895826027015,2.1624282870636615,2.1624282870636615,2.1624282870636615,2.0508356896698205,2.0508356896698205,2.0508356896698205
2019-07-14,1.821716172593651,1.821716172593651,1.821716172593651,1.8953892783524307,1.8953892783524307,1.8953892783524307,1.8670811030766137,1.8670811030766137,1.8670811030766137,1.9711457391359966,1.9711457391359966,1.9711457391359966
2019-07-21,1.4870165532445072,1.4870165532445072,1.4870165532445072,1.536107103316674,1.536107103316674,1.536107103316674,1.5927876822933735,1.5927876822933735,1.5927876822933735,1.6227050516439476,1.6227050516439476,1.6227050516439476
2019-07-28,1.1730499346549776,1.1730499346549776,1.1730499346549776,1.0873014012901596,1.0873014012901596,1.0873014012901596,0.5664034818202098,0.5664034818202098,0.5664034818202098,0.5255680095667423,0.5255680095667423,0.5255680095667423
2019-08-04,0.7964091464157141,0.7964091464157141,0.7964091464157141,0.755626697003989,0.755626697003989,0.755626697003989,0.8864665427262366,0.8864665427262366,0.8864665427262366,0.8622600156954402,0.8622600156954402,0.8622600156954402
2019-08-11,0.7686643343561389,0.7686643343561389,0.7686643343561389,0.6904825331211837,0.6904825331211837,0.6904825331211837,0.7613924965916228,0.7613924965916228,0.7613924965916228,0.7856874453951743,0.7856874453951743,0.7856874453951743
2019-08-18,0.6067527192933907,0.6067527192933907,0.6067527192933907,0.5797129591149701,0.5797129591149701,0.5797129591149701,0.6524949403746313,0.6524949403746313,0.6524949403746313,0.6216931777086127,0.6216931777086127,0.6216931777086127
2019-08-25,1.0469412689962254,1.0469412689962254,1.0469412689962254,0.9885078333678821,0.9885078333678821,0.9885078333678821,0.9920183558836222,0.9920183558836222,0.9920183558836222,1.0835987924577335,1.0835987924577335,1.0835987924577335
2019-09-01,1.5450305314391652,1.5450305314391652,1.5450305314391652,1.53543853882457,1.53543853882457,1.53543853882457,1.5140216501463701,1.5140216501463701,1.5140216501463701,1.3658817939102295,1.3658817939102295,1.3658817939102295
2019-09-08,1.319587999219117,1.319587999219117,1.319587999219117,1.3242711511867207,1.3242711511867207,1.3242711511867207,1.3476803037946121,1.3476803037946121,1.3476803037946121,1.4506550862757672,1.4506550862757672,1.4506550862757672
2019-09-15,2.086821128048092,2.086821128048092,2.086821128048092,2.0608629816828357,2.0608629816828357,2.0608629816828357,1.9002424849756665,1.9002424849756665,1.9002424849756665,1.9690416395190196,1.9690416395190196,1.9690416395190196
2019-09-22,0.9168289221385925,0.9168289221385925,0.9168289221385925,1.1090751465982323,1.1090751465982323,1.1090751465982323,1.050971837761181,1.050971837761181,1.050971837761181,0.9787420574938547,0.9787420574938547,0.9787420574938547
2019-09-29,0.6992471217914219,0.6992471217914219,0.6992471217914219,0.8806161828426129,0.8806161828426129,0.8806161828426129,0.9965883605387785,0.9965883605387785,0.9965883605387785,0.9224603320190566,0.9224603320190566,0.9224603320190566
2019-10-06,1.4653511156850865,1.4653511156850865,1.4653511156850865,1.5842102418828703,1.5842102418828703,1.5842102418828703,1.460177688938986,1.460177688938986,1.460177688938986,1.5892936145699148,1.5892936145699148,1.5892936145699148
2019-10-13,1.822230402421975,1.822230402421975,1.822230402421975,1.7641231673353928,1.7641231673353928,1.7641231673353928,1.8116432546313495,1.8116432546313495,1.8116432546313495,1.7210862955492372,1.7210862955492372,1.7210862955492372
2019-10-20,1.5453348185725289,1.5453348185725289,1.5453348185725289,1.558952344449304,1.558952344449304,1.558952344449304,1.5804330207333699,1.5804330207333699,1.5804330207333699,1.472107807068621,1.472107807068621,1.472107807068621
2019-10-27,1.2990767625569657,1.2990767625569657,1.2990767625569657,1.311626186120556,1.311626186120556,1.311626186120556,1.3884202690012435,1.3884202690012435,1.3884202690012435,1.305107306799115,1.305107306799115,1.305107306799115
2019-11-03,1.0713090374117962,1.0713090374117962,1.0713090374117962,1.143945828303499,1.143945828303499,1.143945828303499,1.0834101709639987,1.0834101709639987,1.0834101709639987,1.1340841114356595,1.1340841114356595,1.1340841114356595
2019-11-10,1.0852190324685718,1.0852190324685718,1.0852190324685718,1.0154428342045463,1.0154428342045463,1.0154428342045463,1.019687179390377,1.019687179390377,1.019687179390377,0.9336820645499005,0.9336820645499005,0.9336820645499005
2019-11-17,0.477508178848365,0.477508178848365,0.477508178848365,0.5037927218598826,0.5037927218598826,0.5037927218598826,0.44468349062943324,0.44468349062943324,0.44468349062943324,0.5145648989498792,0.5145648989498792,0.5145648989498792
2019-11-24,0.35735009116144106,0.35735009116144106,0.35735009116144106,0.2738449983210443,0.2738449983210443,0.2738449983210443,0.2171751946026083,0.2171751946026083,0.2171751946026083,0.0799955230095809,0.0799955230095809,0.0799955230095809
2019-12-01,0.49659099546324204,0.49659099546324204,0.49659099546324204,0.6454972243679098,0.6454972243679098,0.6454972243679098,0.5545975024918245,0.5545975024918245,0.5545975024918245,0.7702583645698551,0.7702583645698551,0.7702583645698551
2019-12-08,0.8870525491740126,0.8870525491740126,0.8870525491740126,1.0544285078807807,1.0544285078807807,1.0544285078807807,0.9247533135697489,0.9247533135697489,0.9247533135697489,1.1368945946832871,1.1368945946832871,1.1368945946832871
2019-12-15,1.6977493752543347,1.6977493752543347,1.6977493752543347,1.557847953743278,1.557847953743278,1.557847953743278,1.4296883067373591,1.4296883067373591,1.4296883067373591,1.1930901441759285,1.1930901441759285,1.1930901441759285
2019-12-22,1.8577296929804386,1.8577296929804386,1.8577296929804386,1.7967459896351607,1.7967459896351607,1.7967459896351607,1.428539497574415,1.428539497574415,1.428539497574415,1.2475783725389658,1.2475783725389658,1.2475783725389658
2019-12-29,2.2171646797527615,2.2171646797527615,2.2171646797527615,2.482496391642665,2.482496391642665,2.482496391642665,2.480976930892853,2.480976930892853,2.480976930892853,2.7223075073625407,2.7223075073625407,2.7223075073625407
