Date,PowerShares PureBeta FTSE EM Portfolio_Open_average,PowerShares PureBeta FTSE EM Portfolio_Open_max,PowerShares PureBeta FTSE EM Portfolio_Open_min,PowerShares PureBeta FTSE EM Portfolio_High_average,PowerShares PureBeta FTSE EM Portfolio_High_max,PowerShares PureBeta FTSE EM Portfolio_High_min,PowerShares PureBeta FTSE EM Portfolio_Low_average,PowerShares PureBeta FTSE EM Portfolio_Low_max,PowerShares PureBeta FTSE EM Portfolio_Low_min,PowerShares PureBeta FTSE EM Portfolio_Close_average,PowerShares PureBeta FTSE EM Portfolio_Close_max,PowerShares PureBeta FTSE EM Portfolio_Close_min
2019-02-03,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034,1.1606394249186034
2019-02-10,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225,1.0362906645530225
2019-02-17,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923,1.6376268761941923
2019-02-24,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848,1.1215708605591848
2019-03-03,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444,0.8738590881704444
2019-03-10,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971,1.291095811931971
2019-03-17,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274,0.5386615398708274
2019-03-24,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153,1.1823793170387153
2019-03-31,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965,1.722317979768965
2019-04-07,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776,1.230347802447776
2019-04-14,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562,1.3686010609798562
2019-04-21,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638,1.0212077975307638
2019-04-28,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394,0.2818764833978394
2019-05-05,-1.6375681416445849,-1.6375681416445849,-1.6375681416445849,-1.6375681416445849,-1.6375681416445849,-1.6375681416445849,-1.6527598249643911,-1.6527598249643911,-1.6527598249643911,-1.6527598249643911,-1.6527598249643911,-1.6527598249643911
2019-05-12,-2.473735596035965,-2.473735596035965,-2.473735596035965,-2.473735596035965,-2.473735596035965,-2.473735596035965,-2.4683358028517115,-2.4683358028517115,-2.4683358028517115,-2.4683358028517115,-2.4683358028517115,-2.4683358028517115
2019-05-19,-1.8857397490710515,-1.8857397490710515,-1.8857397490710515,-1.8502984916016614,-1.8502984916016614,-1.8502984916016614,-1.8829073785371977,-1.8829073785371977,-1.8829073785371977,-1.8741297485216692,-1.8741297485216692,-1.8741297485216692
2019-05-26,-0.9930723681274731,-0.9930723681274731,-0.9930723681274731,-1.0047920116069318,-1.0047920116069318,-1.0047920116069318,-0.9912853504570692,-0.9912853504570692,-0.9912853504570692,-0.9942053789773309,-0.9942053789773309,-0.9942053789773309
2019-06-02,-0.564187811411218,-0.564187811411218,-0.564187811411218,-0.5723699842508078,-0.5723699842508078,-0.5723699842508078,-0.5627767240228292,-0.5627767240228292,-0.5627767240228292,-0.5648143124683885,-0.5648143124683885,-0.5648143124683885
2019-06-09,-0.6864437119904762,-0.6864437119904762,-0.6864437119904762,-0.6951614636160706,-0.6951614636160706,-0.6951614636160706,-0.6850316317548952,-0.6850316317548952,-0.6850316317548952,-0.6872057807724932,-0.6872057807724932,-0.6872057807724932
2019-06-16,0.17667588659482744,0.17667588659482744,0.17667588659482744,0.17381615504519993,0.17381615504519993,0.17381615504519993,0.17757843627935663,0.17757843627935663,0.17757843627935663,0.1768714883215878,0.1768714883215878,0.1768714883215878
2019-06-23,0.541907028869227,0.541907028869227,0.541907028869227,0.5415385588217343,0.5415385588217343,0.5415385588217343,0.5425962558653808,0.5425962558653808,0.5425962558653808,0.5425132293515545,0.5425132293515545,0.5425132293515545
2019-06-30,0.40692928669795075,0.40692928669795075,0.40692928669795075,0.4056019035322782,0.4056019035322782,0.4056019035322782,0.4077637401281392,0.4077637401281392,0.4077637401281392,0.4074416630443674,0.4074416630443674,0.4074416630443674
2019-07-07,0.7620707771171917,0.7620707771171917,0.7620707771171917,0.7634644334030471,0.7634644334030471,0.7634644334030471,0.7627241092272844,0.7627241092272844,0.7627241092272844,0.7630837759302033,0.7630837759302033,0.7630837759302033
2019-07-14,0.7124118210719291,0.7124118210719291,0.7124118210719291,0.713696113896628,0.713696113896628,0.713696113896628,0.7131701510733591,0.7131701510733591,0.7131701510733591,0.7135034734593056,0.7135034734593056,0.7135034734593056
2019-07-21,0.6386278752922817,0.6386278752922817,0.6386278752922817,0.639542534529143,0.639542534529143,0.639542534529143,0.6395231147073659,0.6395231147073659,0.6395231147073659,0.6397652345888295,0.6397652345888295,0.6397652345888295
2019-07-28,-1.946119587498785,-1.946119587498785,-1.946119587498785,-1.961759184695856,-1.961759184695856,-1.961759184695856,-1.9447174899530493,-1.9447174899530493,-1.9447174899530493,-1.9486443551370363,-1.9486443551370363,-1.9486443551370363
2019-08-04,-1.391659104106852,-1.391659104106852,-1.391659104106852,-1.401638347169068,-1.401638347169068,-1.401638347169068,-1.4498774767594131,-1.4498774767594131,-1.4498774767594131,-1.4524053209961607,-1.4524053209961607,-1.4524053209961607
2019-08-11,-1.2237345677622373,-1.2237345677622373,-1.2237345677622373,-1.2325287609238773,-1.2325287609238773,-1.2325287609238773,-1.2075319817951335,-1.2075319817951335,-1.2075319817951335,-1.2096917197345496,-1.2096917197345496,-1.2096917197345496
2019-08-18,-1.4328237960277586,-1.4328237960277586,-1.4328237960277586,-1.4328237960277586,-1.4328237960277586,-1.4328237960277586,-1.4168354279146422,-1.4168354279146422,-1.4168354279146422,-1.4168354279146422,-1.4168354279146422,-1.4168354279146422
2019-08-25,-0.7406340305708272,-0.7406340305708272,-0.7406340305708272,-0.7406340305708272,-0.7406340305708272,-0.7406340305708272,-0.7302893278269207,-0.7302893278269207,-0.7302893278269207,-0.7302893278269207,-0.7302893278269207,-0.7302893278269207
2019-09-01,-0.04919268875151395,-0.04919268875151395,-0.04919268875151395,-0.04919268875151395,-0.04919268875151395,-0.04919268875151395,-0.06484841475945742,-0.06484841475945742,-0.06484841475945742,-0.06484841475945742,-0.06484841475945742,-0.06484841475945742
2019-09-08,0.20977538917429842,0.20977538917429842,0.20977538917429842,0.20977538917429842,0.20977538917429842,0.20977538917429842,0.21541602304577276,0.21541602304577276,0.21541602304577276,0.21541602304577276,0.21541602304577276,0.21541602304577276
2019-09-15,0.08050231147685029,0.08050231147685029,0.08050231147685029,0.08050231147685029,0.08050231147685029,0.08050231147685029,0.08722101069431437,0.08722101069431437,0.08722101069431437,0.08722101069431437,0.08722101069431437,0.08722101069431437
2019-09-22,-0.4998308150760381,-0.4998308150760381,-0.4998308150760381,-0.4998308150760381,-0.4998308150760381,-0.4998308150760381,-0.4889981709144048,-0.4889981709144048,-0.4889981709144048,-0.4889981709144048,-0.4889981709144048,-0.4889981709144048
2019-09-29,-0.49121973144575454,-0.49121973144575454,-0.49121973144575454,-0.49121973144575454,-0.49121973144575454,-0.49121973144575454,-0.48032846428527287,-0.48032846428527287,-0.48032846428527287,-0.48032846428527287,-0.48032846428527287,-0.48032846428527287
2019-10-06,1.1246245928981906,1.1246245928981906,1.1246245928981906,1.1246245928981906,1.1246245928981906,1.1246245928981906,0.2641009553991543,0.2641009553991543,0.2641009553991543,0.2641009553991543,0.2641009553991543,0.2641009553991543
2019-10-13,0.8782863263768623,0.8782863263768623,0.8782863263768623,0.8782863263768623,0.8782863263768623,0.8782863263768623,1.0402112097694,1.0402112097694,1.0402112097694,1.0402112097694,1.0402112097694,1.0402112097694
2019-10-20,1.4468714971352998,1.4468714971352998,1.4468714971352998,1.4468714971352998,1.4468714971352998,1.4468714971352998,1.6684931843183854,1.6684931843183854,1.6684931843183854,1.6684931843183854,1.6684931843183854,1.6684931843183854
2019-10-27,1.6486009267904747,1.6486009267904747,1.6486009267904747,1.6486009267904747,1.6486009267904747,1.6486009267904747,1.817439976202445,1.817439976202445,1.817439976202445,1.817439976202445,1.817439976202445,1.817439976202445
2019-11-03,1.2880978332124353,1.2880978332124353,1.2880978332124353,1.2880978332124353,1.2880978332124353,1.2880978332124353,1.4159940299953382,1.4159940299953382,1.4159940299953382,1.4159940299953382,1.4159940299953382,1.4159940299953382
2019-11-10,0.8364802959901335,0.8364802959901335,0.8364802959901335,0.8364802959901335,0.8364802959901335,0.8364802959901335,0.939358559532329,0.939358559532329,0.939358559532329,0.939358559532329,0.939358559532329,0.939358559532329
2019-11-17,1.122392137409382,1.122392137409382,1.122392137409382,1.122392137409382,1.122392137409382,1.122392137409382,1.2151069319196888,1.2151069319196888,1.2151069319196888,1.2151069319196888,1.2151069319196888,1.2151069319196888
2019-11-24,0.5902130340113406,0.5902130340113406,0.5902130340113406,0.5902130340113406,0.5902130340113406,0.5902130340113406,0.6453493452376676,0.6453493452376676,0.6453493452376676,0.6453493452376676,0.6453493452376676,0.6453493452376676
2019-12-01,0.7305901961883334,0.7305901961883334,0.7305901961883334,0.7305901961883334,0.7305901961883334,0.7305901961883334,0.8092826508688119,0.8092826508688119,0.8092826508688119,0.8092826508688119,0.8092826508688119,0.8092826508688119
2019-12-08,1.8995789598025485,1.8995789598025485,1.8995789598025485,1.9302417425751905,1.9302417425751905,1.9302417425751905,1.9083759023350084,1.9083759023350084,1.9083759023350084,1.9376754804289735,1.9376754804289735,1.9376754804289735
2019-12-15,1.7485075436156134,1.7485075436156134,1.7485075436156134,1.7358777457597958,1.7358777457597958,1.7358777457597958,1.7419323267264242,1.7419323267264242,1.7419323267264242,1.7298821656675174,1.7298821656675174,1.7298821656675174
2019-12-22,1.8377254381347856,1.8377254381347856,1.8377254381347856,1.8271829660261032,1.8271829660261032,1.8271829660261032,1.665800396017056,1.665800396017056,1.665800396017056,1.656074524184658,1.656074524184658,1.656074524184658
2019-12-29,1.6697489173481992,1.6697489173481992,1.6697489173481992,1.6603324827928554,1.6603324827928554,1.6603324827928554,1.6377594522733592,1.6377594522733592,1.6377594522733592,1.6290084870639427,1.6290084870639427,1.6290084870639427
