Date,VictoryShares EM High Div Volatility Wtd_Open_average,VictoryShares EM High Div Volatility Wtd_Open_max,VictoryShares EM High Div Volatility Wtd_Open_min,VictoryShares EM High Div Volatility Wtd_High_average,VictoryShares EM High Div Volatility Wtd_High_max,VictoryShares EM High Div Volatility Wtd_High_min,VictoryShares EM High Div Volatility Wtd_Low_average,VictoryShares EM High Div Volatility Wtd_Low_max,VictoryShares EM High Div Volatility Wtd_Low_min,VictoryShares EM High Div Volatility Wtd_Close_average,VictoryShares EM High Div Volatility Wtd_Close_max,VictoryShares EM High Div Volatility Wtd_Close_min
2018-10-28,-0.6374939267727596,-0.6374939267727596,-0.6374939267727596,-0.5223897944275184,-0.5223897944275184,-0.5223897944275184,-0.5724906081221244,-0.5724906081221244,-0.5724906081221244,-0.2927354614623265,-0.2927354614623265,-0.2927354614623265
2018-11-04,-1.2257965691798334,-1.2257965691798334,-1.2257965691798334,-1.2631020564808129,-1.2631020564808129,-1.2631020564808129,-1.148566403975091,-1.148566403975091,-1.148566403975091,-1.218636101625996,-1.218636101625996,-1.218636101625996
2018-11-11,-0.4973483463341088,-0.4973483463341088,-0.4973483463341088,-0.5411782522069392,-0.5411782522069392,-0.5411782522069392,-0.43017605189135355,-0.43017605189135355,-0.43017605189135355,-0.4620810282502842,-0.4620810282502842,-0.4620810282502842
2018-11-18,-0.8769274833631959,-0.8769274833631959,-0.8769274833631959,-0.9035463832626782,-0.9035463832626782,-0.9035463832626782,-0.7135931506622022,-0.7135931506622022,-0.7135931506622022,-0.7776094459726038,-0.7776094459726038,-0.7776094459726038
2018-11-25,0.17717599752956056,0.17717599752956056,0.17717599752956056,0.13162980636950447,0.13162980636950447,0.13162980636950447,0.17335491594684632,0.17335491594684632,0.17335491594684632,0.23139390824989356,0.23139390824989356,0.23139390824989356
2018-12-02,-1.668237053673091,-1.668237053673091,-1.668237053673091,-1.535011171006113,-1.535011171006113,-1.535011171006113,-1.349915333390409,-1.349915333390409,-1.349915333390409,-1.2720291418141814,-1.2720291418141814,-1.2720291418141814
2018-12-09,-1.297255603850016,-1.297255603850016,-1.297255603850016,-1.1721620077709654,-1.1721620077709654,-1.1721620077709654,-1.3509434760864019,-1.3509434760864019,-1.3509434760864019,-1.4282719630785312,-1.4282719630785312,-1.4282719630785312
2018-12-16,-1.791512991043702,-1.791512991043702,-1.791512991043702,-1.8783677100513463,-1.8783677100513463,-1.8783677100513463,-1.668164883043073,-1.668164883043073,-1.668164883043073,-1.7029448669980392,-1.7029448669980392,-1.7029448669980392
2018-12-23,-0.7452415562972007,-0.7452415562972007,-0.7452415562972007,-0.829770732117552,-0.829770732117552,-0.829770732117552,-0.8702098125101801,-0.8702098125101801,-0.8702098125101801,-0.9097080853217049,-0.9097080853217049,-0.9097080853217049
2018-12-30,0.7508182711440113,0.7508182711440113,0.7508182711440113,0.8545163777503306,0.8545163777503306,0.8545163777503306,0.9296598118125974,0.9296598118125974,0.9296598118125974,0.8562843203515059,0.8562843203515059,0.8562843203515059
2019-01-06,1.6518147381626054,1.6518147381626054,1.6518147381626054,1.79044801286657,1.79044801286657,1.79044801286657,1.7602437575232974,1.7602437575232974,1.7602437575232974,1.6206524151232775,1.6206524151232775,1.6206524151232775
2019-01-13,1.905133009730454,1.905133009730454,1.905133009730454,1.9823942851950875,1.9823942851950875,1.9823942851950875,1.9531545573515496,1.9531545573515496,1.9531545573515496,1.9141169172585102,1.9141169172585102,1.9141169172585102
2019-01-20,1.8898248533047703,1.8898248533047703,1.8898248533047703,1.8510614140804091,1.8510614140804091,1.8510614140804091,1.8543300511281828,1.8543300511281828,1.8543300511281828,1.8491663237917098,1.8491663237917098,1.8491663237917098
2019-01-27,1.9674843817705177,1.9674843817705177,1.9674843817705177,2.0367724175813673,2.0367724175813673,2.0367724175813673,1.9665876544036502,1.9665876544036502,1.9665876544036502,1.9886573838466015,1.9886573838466015,1.9886573838466015
2019-02-03,1.380680176358127,1.380680176358127,1.380680176358127,1.272982396309103,1.272982396309103,1.272982396309103,1.323505027860329,1.323505027860329,1.323505027860329,1.3041798185050804,1.3041798185050804,1.3041798185050804
2019-02-10,1.1509326306009613,1.1509326306009613,1.1509326306009613,1.0574194704730244,1.0574194704730244,1.0574194704730244,1.1445818105707433,1.1445818105707433,1.1445818105707433,1.076764648499307,1.076764648499307,1.076764648499307
2019-02-17,1.4888154109007428,1.4888154109007428,1.4888154109007428,1.415443001712925,1.415443001712925,1.415443001712925,1.4401600690820051,1.4401600690820051,1.4401600690820051,1.3839018015637299,1.3839018015637299,1.3839018015637299
2019-02-24,0.8409458018897674,0.8409458018897674,0.8409458018897674,0.7786713903542447,0.7786713903542447,0.7786713903542447,0.7493101831546265,0.7493101831546265,0.7493101831546265,0.7579915982332641,0.7579915982332641,0.7579915982332641
2019-03-03,0.49245249261076446,0.49245249261076446,0.49245249261076446,0.4496695019533998,0.4496695019533998,0.4496695019533998,0.5306637044549759,0.5306637044549759,0.5306637044549759,0.5031309384668592,0.5031309384668592,0.5031309384668592
2019-03-10,0.7489348791462159,0.7489348791462159,0.7489348791462159,0.7728661596473863,0.7728661596473863,0.7728661596473863,0.7890086588516828,0.7890086588516828,0.7890086588516828,0.7887129177964683,0.7887129177964683,0.7887129177964683
2019-03-17,-0.06834793371065839,-0.06834793371065839,-0.06834793371065839,0.014352451586520647,0.014352451586520647,0.014352451586520647,-0.0036911244506771562,-0.0036911244506771562,-0.0036911244506771562,0.10621117329506491,0.10621117329506491,0.10621117329506491
2019-03-24,0.32134544934821446,0.32134544934821446,0.32134544934821446,0.28141725069165957,0.28141725069165957,0.28141725069165957,0.3501379636670732,0.3501379636670732,0.3501379636670732,0.37768588192471403,0.37768588192471403,0.37768588192471403
2019-03-31,0.7368566217281242,0.7368566217281242,0.7368566217281242,0.8208075957715943,0.8208075957715943,0.8208075957715943,0.8482297970779056,0.8482297970779056,0.8482297970779056,0.9013622643846894,0.9013622643846894,0.9013622643846894
2019-04-07,0.5835858428342354,0.5835858428342354,0.5835858428342354,0.4493843443824146,0.4493843443824146,0.4493843443824146,0.5742025927471628,0.5742025927471628,0.5742025927471628,0.564545866775382,0.564545866775382,0.564545866775382
2019-04-14,0.598304789362753,0.598304789362753,0.598304789362753,0.6472852281606052,0.6472852281606052,0.6472852281606052,0.7440501906209058,0.7440501906209058,0.7440501906209058,0.7800094074607834,0.7800094074607834,0.7800094074607834
2019-04-21,-0.7562651634509712,-0.7562651634509712,-0.7562651634509712,-0.39624504001595207,-0.39624504001595207,-0.39624504001595207,-0.6262484596387535,-0.6262484596387535,-0.6262484596387535,-0.6374586932883162,-0.6374586932883162,-0.6374586932883162
2019-04-28,-1.1912698826359096,-1.1912698826359096,-1.1912698826359096,-1.0973806608996997,-1.0973806608996997,-1.0973806608996997,-1.268075578828871,-1.268075578828871,-1.268075578828871,-1.0067557769229882,-1.0067557769229882,-1.0067557769229882
2019-05-05,-2.5968612915564466,-2.5968612915564466,-2.5968612915564466,-2.708528815074107,-2.708528815074107,-2.708528815074107,-2.620676663161892,-2.620676663161892,-2.620676663161892,-2.7312749838850543,-2.7312749838850543,-2.7312749838850543
2019-05-12,-2.2339534925912914,-2.2339534925912914,-2.2339534925912914,-2.286561011744856,-2.286561011744856,-2.286561011744856,-2.218343403164359,-2.218343403164359,-2.218343403164359,-2.2998186457434144,-2.2998186457434144,-2.2998186457434144
2019-05-19,-1.7655295120477432,-1.7655295120477432,-1.7655295120477432,-1.7824521124168342,-1.7824521124168342,-1.7824521124168342,-1.7872516478274736,-1.7872516478274736,-1.7872516478274736,-1.8207124477772079,-1.8207124477772079,-1.8207124477772079
2019-05-26,-0.6536256495730156,-0.6536256495730156,-0.6536256495730156,-0.6202599626593381,-0.6202599626593381,-0.6202599626593381,-0.6492060778123816,-0.6492060778123816,-0.6492060778123816,-0.6988443101040495,-0.6988443101040495,-0.6988443101040495
2019-06-02,-0.19380693054707185,-0.19380693054707185,-0.19380693054707185,-0.17281732705862127,-0.17281732705862127,-0.17281732705862127,-0.1825961028467316,-0.1825961028467316,-0.1825961028467316,-0.26176533441585104,-0.26176533441585104,-0.26176533441585104
2019-06-09,-0.3099647206876468,-0.3099647206876468,-0.3099647206876468,-0.38976303300483933,-0.38976303300483933,-0.38976303300483933,-0.3790944912700916,-0.3790944912700916,-0.3790944912700916,-0.3906350465506457,-0.3906350465506457,-0.3906350465506457
2019-06-16,0.8343748515629609,0.8343748515629609,0.8343748515629609,0.8999052816339936,0.8999052816339936,0.8999052816339936,0.825631757798027,0.825631757798027,0.825631757798027,0.7252939572623512,0.7252939572623512,0.7252939572623512
2019-06-23,1.319533120544625,1.319533120544625,1.319533120544625,1.1866626732577592,1.1866626732577592,1.1866626732577592,1.0768607926703453,1.0768607926703453,1.0768607926703453,1.023403025685252,1.023403025685252,1.023403025685252
2019-06-30,0.6901983124194436,0.6901983124194436,0.6901983124194436,0.6943999586768036,0.6943999586768036,0.6943999586768036,0.7727133502161033,0.7727133502161033,0.7727133502161033,0.7515031749190468,0.7515031749190468,0.7515031749190468
2019-07-07,0.962940038605034,0.962940038605034,0.962940038605034,0.8973992788807669,0.8973992788807669,0.8973992788807669,1.0133052524438593,1.0133052524438593,1.0133052524438593,0.9542467669859542,0.9542467669859542,0.9542467669859542
2019-07-14,0.6377233208684692,0.6377233208684692,0.6377233208684692,0.5380215972049247,0.5380215972049247,0.5380215972049247,0.5691975339332289,0.5691975339332289,0.5691975339332289,0.5674244810727996,0.5674244810727996,0.5674244810727996
2019-07-21,0.1632343925907465,0.1632343925907465,0.1632343925907465,0.22053639840117928,0.22053639840117928,0.22053639840117928,0.2524338762643168,0.2524338762643168,0.2524338762643168,0.33013103913479874,0.33013103913479874,0.33013103913479874
2019-07-28,-1.6437793144480979,-1.6437793144480979,-1.6437793144480979,-1.640890143765496,-1.640890143765496,-1.640890143765496,-1.8249040180179354,-1.8249040180179354,-1.8249040180179354,-1.7825145959066133,-1.7825145959066133,-1.7825145959066133
2019-08-04,-1.5302220854860047,-1.5302220854860047,-1.5302220854860047,-1.53796850185633,-1.53796850185633,-1.53796850185633,-1.5672734828455261,-1.5672734828455261,-1.5672734828455261,-1.5283306338755478,-1.5283306338755478,-1.5283306338755478
2019-08-11,-1.5792450670020688,-1.5792450670020688,-1.5792450670020688,-1.5843954646850837,-1.5843954646850837,-1.5843954646850837,-1.6541506098607115,-1.6541506098607115,-1.6541506098607115,-1.6605544052679604,-1.6605544052679604,-1.6605544052679604
2019-08-18,-1.6374665927219234,-1.6374665927219234,-1.6374665927219234,-1.6396077616009213,-1.6396077616009213,-1.6396077616009213,-1.6181165239696071,-1.6181165239696071,-1.6181165239696071,-1.5953347358649312,-1.5953347358649312,-1.5953347358649312
2019-08-25,-1.151503110838078,-1.151503110838078,-1.151503110838078,-1.1562823044175996,-1.1562823044175996,-1.1562823044175996,-1.1943324078374535,-1.1943324078374535,-1.1943324078374535,-1.1612776326623027,-1.1612776326623027,-1.1612776326623027
2019-09-01,-0.6271184988898103,-0.6271184988898103,-0.6271184988898103,-0.5889653604724676,-0.5889653604724676,-0.5889653604724676,-0.5033982937341871,-0.5033982937341871,-0.5033982937341871,-0.5060727456213395,-0.5060727456213395,-0.5060727456213395
2019-09-08,-0.0500120028503895,-0.0500120028503895,-0.0500120028503895,-0.04471589385703384,-0.04471589385703384,-0.04471589385703384,0.019463368541853338,0.019463368541853338,0.019463368541853338,-0.017003409638652347,-0.017003409638652347,-0.017003409638652347
2019-09-15,-0.43858804879230395,-0.43858804879230395,-0.43858804879230395,-0.2531651383798831,-0.2531651383798831,-0.2531651383798831,-0.3268135302451077,-0.3268135302451077,-0.3268135302451077,-0.27428655372213623,-0.27428655372213623,-0.27428655372213623
2019-09-22,-0.6950052902076522,-0.6950052902076522,-0.6950052902076522,-0.613809192736687,-0.613809192736687,-0.613809192736687,-0.5793915939359989,-0.5793915939359989,-0.5793915939359989,-0.6462411943576167,-0.6462411943576167,-0.6462411943576167
2019-09-29,-0.6528480937205815,-0.6528480937205815,-0.6528480937205815,-0.6461771529616649,-0.6461771529616649,-0.6461771529616649,-0.5963985070283907,-0.5963985070283907,-0.5963985070283907,-0.6628167585425163,-0.6628167585425163,-0.6628167585425163
2019-10-06,0.027726693050674458,0.027726693050674458,0.027726693050674458,-0.025099826299166527,-0.025099826299166527,-0.025099826299166527,0.09731871169468283,0.09731871169468283,0.09731871169468283,0.025179437692329047,0.025179437692329047,0.025179437692329047
2019-10-13,0.6056270078131274,0.6056270078131274,0.6056270078131274,0.510604937716614,0.510604937716614,0.510604937716614,0.6235569377756938,0.6235569377756938,0.6235569377756938,0.5709744099358313,0.5709744099358313,0.5709744099358313
2019-10-20,1.6640602600416934,1.6640602600416934,1.6640602600416934,1.5326295211978165,1.5326295211978165,1.5326295211978165,1.5768061154301511,1.5768061154301511,1.5768061154301511,1.5412945350831,1.5412945350831,1.5412945350831
2019-10-27,1.5431560395223318,1.5431560395223318,1.5431560395223318,1.465422598352145,1.465422598352145,1.465422598352145,1.4205804769285804,1.4205804769285804,1.4205804769285804,1.4302433497602411,1.4302433497602411,1.4302433497602411
2019-11-03,1.0261204870986345,1.0261204870986345,1.0261204870986345,0.9322184457086935,0.9322184457086935,0.9322184457086935,0.9694603560002135,0.9694603560002135,0.9694603560002135,0.9359779297185074,0.9359779297185074,0.9359779297185074
2019-11-10,0.676032131187611,0.676032131187611,0.676032131187611,0.5896083752646739,0.5896083752646739,0.5896083752646739,0.6785990082482322,0.6785990082482322,0.6785990082482322,0.6412257040175949,0.6412257040175949,0.6412257040175949
2019-11-17,0.6627565645149609,0.6627565645149609,0.6627565645149609,0.6016836126737978,0.6016836126737978,0.6016836126737978,0.6411859594284606,0.6411859594284606,0.6411859594284606,0.6468075288451755,0.6468075288451755,0.6468075288451755
2019-11-24,-0.7510794581150501,-0.7510794581150501,-0.7510794581150501,-0.9323098369371589,-0.9323098369371589,-0.9323098369371589,-0.7504504002781722,-0.7504504002781722,-0.7504504002781722,-0.8067200816161773,-0.8067200816161773,-0.8067200816161773
2019-12-01,-0.21720434312194234,-0.21720434312194234,-0.21720434312194234,-0.17908068155517493,-0.17908068155517493,-0.17908068155517493,-0.17585052545090285,-0.17585052545090285,-0.17585052545090285,-0.21752715845345946,-0.21752715845345946,-0.21752715845345946
2019-12-08,1.878612005119426,1.878612005119426,1.878612005119426,2.0848967030375927,2.0848967030375927,2.0848967030375927,1.7122503136756468,1.7122503136756468,1.7122503136756468,1.729768985770294,1.729768985770294,1.729768985770294
2019-12-15,1.6679850353166594,1.6679850353166594,1.6679850353166594,1.709512959640189,1.709512959640189,1.709512959640189,1.7629551768017455,1.7629551768017455,1.7629551768017455,1.7590336284164203,1.7590336284164203,1.7590336284164203
2019-12-22,1.948824619424636,1.948824619424636,1.948824619424636,1.8682404059976718,1.8682404059976718,1.8682404059976718,1.8526093201795315,1.8526093201795315,1.8526093201795315,1.9327908407976282,1.9327908407976282,1.9327908407976282
2019-12-29,1.7998512059309728,1.7998512059309728,1.7998512059309728,1.8074692389807536,1.8074692389807536,1.8074692389807536,1.8065220449581791,1.8065220449581791,1.8065220449581791,1.8431435007921269,1.8431435007921269,1.8431435007921269
