Date,PowerShares International Corporate BondEtf_Open_average,PowerShares International Corporate BondEtf_Open_max,PowerShares International Corporate BondEtf_Open_min,PowerShares International Corporate BondEtf_High_average,PowerShares International Corporate BondEtf_High_max,PowerShares International Corporate BondEtf_High_min,PowerShares International Corporate BondEtf_Low_average,PowerShares International Corporate BondEtf_Low_max,PowerShares International Corporate BondEtf_Low_min,PowerShares International Corporate BondEtf_Close_average,PowerShares International Corporate BondEtf_Close_max,PowerShares International Corporate BondEtf_Close_min
2019-07-28,0.1857707192266995,0.1857707192266995,0.1857707192266995,0.16325383083180275,0.16325383083180275,0.16325383083180275,0.31956013198471994,0.31956013198471994,0.31956013198471994,0.31571135910267545,0.31571135910267545,0.31571135910267545
2019-08-04,0.9767455247411126,0.9767455247411126,0.9767455247411126,0.9493168844426683,0.9493168844426683,0.9493168844426683,1.0123244532765692,1.0123244532765692,1.0123244532765692,0.8449902153129851,0.8449902153129851,0.8449902153129851
2019-08-11,0.7507976704295551,0.7507976704295551,0.7507976704295551,0.9037745707093908,0.9037745707093908,0.9037745707093908,0.8450218155347536,0.8450218155347536,0.8450218155347536,1.0050092369259915,1.0050092369259915,1.0050092369259915
2019-08-18,0.5250043206006778,0.5250043206006778,0.5250043206006778,0.8552678531736995,0.8552678531736995,0.8552678531736995,0.6116303451848789,0.6116303451848789,0.6116303451848789,1.0048126574594043,1.0048126574594043,1.0048126574594043
2019-08-25,1.0560307315593351,1.0560307315593351,1.0560307315593351,0.7535480388288008,0.7535480388288008,0.7535480388288008,0.5637066680395106,0.5637066680395106,0.5637066680395106,0.5301157580686838,0.5301157580686838,0.5301157580686838
2019-09-01,0.2719200799755173,0.2719200799755173,0.2719200799755173,0.645045621616168,0.645045621616168,0.645045621616168,0.3858078146123691,0.3858078146123691,0.3858078146123691,0.7976514505507234,0.7976514505507234,0.7976514505507234
2019-09-08,0.18497047381553253,0.18497047381553253,0.18497047381553253,0.05122675775116648,0.05122675775116648,0.05122675775116648,0.2645598199404365,0.2645598199404365,0.2645598199404365,-0.03463693611111519,-0.03463693611111519,-0.03463693611111519
2019-09-15,0.6093521196068034,0.6093521196068034,0.6093521196068034,0.3068583744711014,0.3068583744711014,0.3068583744711014,0.4207750024694332,0.4207750024694332,0.4207750024694332,0.351678955150652,0.351678955150652,0.351678955150652
2019-09-22,-0.1403014011497647,-0.1403014011497647,-0.1403014011497647,-0.7563357203874926,-0.7563357203874926,-0.7563357203874926,-0.23324781257894786,-0.23324781257894786,-0.23324781257894786,-0.7168773845240669,-0.7168773845240669,-0.7168773845240669
2019-09-29,-0.26587488545285987,-0.26587488545285987,-0.26587488545285987,-0.2751035102466527,-0.2751035102466527,-0.2751035102466527,-0.1674113974903598,-0.1674113974903598,-0.1674113974903598,-0.22321720463629788,-0.22321720463629788,-0.22321720463629788
2019-10-06,-0.414835514933688,-0.414835514933688,-0.414835514933688,-0.41826415268371675,-0.41826415268371675,-0.41826415268371675,-0.38130871630207036,-0.38130871630207036,-0.38130871630207036,-0.871964878449049,-0.871964878449049,-0.871964878449049
2019-10-13,2.116589314767425,2.116589314767425,2.116589314767425,2.042616239085689,2.042616239085689,2.042616239085689,2.109604154107708,2.109604154107708,2.109604154107708,1.8421880942160824,1.8421880942160824,1.8421880942160824
2019-10-20,2.2183737452191976,2.2183737452191976,2.2183737452191976,2.0474894894442146,2.0474894894442146,2.0474894894442146,1.6619786244280905,1.6619786244280905,1.6619786244280905,1.5143202668005062,1.5143202668005062,1.5143202668005062
2019-10-27,2.3122505202136137,2.3122505202136137,2.3122505202136137,2.4829741865056896,2.4829741865056896,2.4829741865056896,2.5379353971021232,2.5379353971021232,2.5379353971021232,2.1897578526556116,2.1897578526556116,2.1897578526556116
2019-11-03,-0.3159153543088114,-0.3159153543088114,-0.3159153543088114,-0.5373384085783434,-0.5373384085783434,-0.5373384085783434,-0.10759350618416695,-0.10759350618416695,-0.10759350618416695,-0.2294225628289814,-0.2294225628289814,-0.2294225628289814
2019-11-10,0.18229998638000733,0.18229998638000733,0.18229998638000733,0.3932482998493861,0.3932482998493861,0.3932482998493861,0.46969789625255276,0.46969789625255276,0.46969789625255276,0.4188215072134282,0.4188215072134282,0.4188215072134282
2019-11-17,0.5823236111531471,0.5823236111531471,0.5823236111531471,0.07105338400019882,0.07105338400019882,0.07105338400019882,0.21141665350705294,0.21141665350705294,0.21141665350705294,-0.19495612560679793,-0.19495612560679793,-0.19495612560679793
2019-11-24,-0.15070874445202406,-0.15070874445202406,-0.15070874445202406,0.5314302650995426,0.5314302650995426,0.5314302650995426,0.10151863679550918,0.10151863679550918,0.10151863679550918,0.6915528047391193,0.6915528047391193,0.6915528047391193
2019-12-01,1.714756006893217,1.714756006893217,1.714756006893217,1.4718146931534744,1.4718146931534744,1.4718146931534744,1.3223366306337891,1.3223366306337891,1.3223366306337891,1.1665163452295773,1.1665163452295773,1.1665163452295773
2019-12-08,2.043603628268873,2.043603628268873,2.043603628268873,2.0390828209231553,2.0390828209231553,2.0390828209231553,1.9878672845914263,1.9878672845914263,1.9878672845914263,2.260310998235701,2.260310998235701,2.260310998235701
2019-12-15,1.1349245325524417,1.1349245325524417,1.1349245325524417,1.4591058615881871,1.4591058615881871,1.4591058615881871,1.6585932123377056,1.6585932123377056,1.6585932123377056,1.4359284911246695,1.4359284911246695,1.4359284911246695
2019-12-22,1.6437445262009895,1.6437445262009895,1.6437445262009895,1.7151562934454716,1.7151562934454716,1.7151562934454716,2.024184605271635,2.024184605271635,2.024184605271635,1.8667116179590013,1.8667116179590013,1.8667116179590013
2019-12-29,1.9374281584341522,1.9374281584341522,1.9374281584341522,2.0276031163375716,2.0276031163375716,2.0276031163375716,2.290331584108689,2.290331584108689,2.290331584108689,2.0774166183497687,2.0774166183497687,2.0774166183497687
