Date,iShares 1-3 Year International Treasury Bond_Open_average,iShares 1-3 Year International Treasury Bond_Open_max,iShares 1-3 Year International Treasury Bond_Open_min,iShares 1-3 Year International Treasury Bond_High_average,iShares 1-3 Year International Treasury Bond_High_max,iShares 1-3 Year International Treasury Bond_High_min,iShares 1-3 Year International Treasury Bond_Low_average,iShares 1-3 Year International Treasury Bond_Low_max,iShares 1-3 Year International Treasury Bond_Low_min,iShares 1-3 Year International Treasury Bond_Close_average,iShares 1-3 Year International Treasury Bond_Close_max,iShares 1-3 Year International Treasury Bond_Close_min
2019-03-24,-1.2905598444155046,-1.2905598444155046,-1.2905598444155046,-1.2037440283222363,-1.2037440283222363,-1.2037440283222363,-1.2392777869969385,-1.2392777869969385,-1.2392777869969385,-1.3440303192079275,-1.3440303192079275,-1.3440303192079275
2019-03-31,-1.5211088958568797,-1.5211088958568797,-1.5211088958568797,-1.1380018572010344,-1.1380018572010344,-1.1380018572010344,-1.1378045140743553,-1.1378045140743553,-1.1378045140743553,-1.0476380757021462,-1.0476380757021462,-1.0476380757021462
2019-04-07,-0.364031840526682,-0.364031840526682,-0.364031840526682,-0.44279120620819645,-0.44279120620819645,-0.44279120620819645,-0.5489946955559808,-0.5489946955559808,-0.5489946955559808,-0.6793838750425099,-0.6793838750425099,-0.6793838750425099
2019-04-14,-1.2982855702646348,-1.2982855702646348,-1.2982855702646348,-1.3055705629131522,-1.3055705629131522,-1.3055705629131522,-0.9304340030613348,-0.9304340030613348,-0.9304340030613348,-0.973051531512987,-0.973051531512987,-0.973051531512987
2019-04-21,-1.8558298779887374,-1.8558298779887374,-1.8558298779887374,-1.8663175984649658,-1.8663175984649658,-1.8663175984649658,-1.6556570707425307,-1.6556570707425307,-1.6556570707425307,-1.6430078902334608,-1.6430078902334608,-1.6430078902334608
2019-04-28,-1.4322136388289348,-1.4322136388289348,-1.4322136388289348,-1.4603838521681383,-1.4603838521681383,-1.4603838521681383,-1.3360579176542282,-1.3360579176542282,-1.3360579176542282,-1.4571836170163097,-1.4571836170163097,-1.4571836170163097
2019-05-05,-0.364113693734403,-0.364113693734403,-0.364113693734403,-0.46780313726965955,-0.46780313726965955,-0.46780313726965955,-0.33177668781794106,-0.33177668781794106,-0.33177668781794106,-0.47853372212868933,-0.47853372212868933,-0.47853372212868933
2019-05-12,-1.5150111075368367,-1.5150111075368367,-1.5150111075368367,-1.3304159520302195,-1.3304159520302195,-1.3304159520302195,-1.4459963587318645,-1.4459963587318645,-1.4459963587318645,-1.1692674377743146,-1.1692674377743146,-1.1692674377743146
2019-05-19,-0.8249952365317815,-0.8249952365317815,-0.8249952365317815,-0.6153147388231448,-0.6153147388231448,-0.6153147388231448,-0.7141865285997013,-0.7141865285997013,-0.7141865285997013,-0.580404694499235,-0.580404694499235,-0.580404694499235
2019-05-26,0.18290925553095208,0.18290925553095208,0.18290925553095208,0.9646035325415834,0.9646035325415834,0.9646035325415834,0.3697448524942168,0.3697448524942168,0.3697448524942168,1.1892296128755475,1.1892296128755475,1.1892296128755475
2019-06-02,1.4438104095682425,1.4438104095682425,1.4438104095682425,1.3425039643467043,1.3425039643467043,1.3425039643467043,1.657778870840175,1.657778870840175,1.657778870840175,1.5095777583723264,1.5095777583723264,1.5095777583723264
2019-06-09,0.5666438290384619,0.5666438290384619,0.5666438290384619,0.38206593401970423,0.38206593401970423,0.38206593401970423,0.12925275297340727,0.12925275297340727,0.12925275297340727,-0.051004195109504435,-0.051004195109504435,-0.051004195109504435
2019-06-16,2.3387868826339013,2.3387868826339013,2.3387868826339013,2.5679903436104836,2.5679903436104836,2.5679903436104836,2.5335230429974924,2.5335230429974924,2.5335230429974924,2.674878524166508,2.674878524166508,2.674878524166508
2019-06-23,1.8306874175890668,1.8306874175890668,1.8306874175890668,1.647790139205465,1.647790139205465,1.647790139205465,1.4664051130453277,1.4664051130453277,1.4664051130453277,1.2384616609747499,1.2384616609747499,1.2384616609747499
2019-06-30,0.3879532590992159,0.3879532590992159,0.3879532590992159,0.23983090077744312,0.23983090077744312,0.23983090077744312,0.5651426408153253,0.5651426408153253,0.5651426408153253,0.40229307567719846,0.40229307567719846,0.40229307567719846
2019-07-07,0.9523566856590446,0.9523566856590446,0.9523566856590446,0.8110798762121902,0.8110798762121902,0.8110798762121902,1.113826207520281,1.113826207520281,1.113826207520281,0.9499072754820649,0.9499072754820649,0.9499072754820649
2019-07-14,0.6045908980748408,0.6045908980748408,0.6045908980748408,0.4897974908036012,0.4897974908036012,0.4897974908036012,0.6004387566801719,0.6004387566801719,0.6004387566801719,0.5115143529669743,0.5115143529669743,0.5115143529669743
2019-07-21,-0.917686139840321,-0.917686139840321,-0.917686139840321,-0.976657592671774,-0.976657592671774,-0.976657592671774,-0.8621198019351224,-0.8621198019351224,-0.8621198019351224,-0.9457575698311437,-0.9457575698311437,-0.9457575698311437
2019-07-28,-0.402828138226761,-0.402828138226761,-0.402828138226761,-0.018633472980045987,-0.018633472980045987,-0.018633472980045987,-0.31192512431343183,-0.31192512431343183,-0.31192512431343183,-0.08277830871675503,-0.08277830871675503,-0.08277830871675503
2019-08-04,0.4972742127439696,0.4972742127439696,0.4972742127439696,0.324602715023391,0.324602715023391,0.324602715023391,0.48198242288099225,0.48198242288099225,0.48198242288099225,0.30992054561262644,0.30992054561262644,0.30992054561262644
2019-08-11,-0.8837743057028957,-0.8837743057028957,-0.8837743057028957,-1.0829704314464565,-1.0829704314464565,-1.0829704314464565,-1.1933602581222356,-1.1933602581222356,-1.1933602581222356,-1.3013881388565394,-1.3013881388565394,-1.3013881388565394
2019-08-18,-1.1189477981022387,-1.1189477981022387,-1.1189477981022387,-0.8174716895351049,-0.8174716895351049,-0.8174716895351049,-1.0353460455967283,-1.0353460455967283,-1.0353460455967283,-0.9802544646805141,-0.9802544646805141,-0.9802544646805141
2019-08-25,-1.6541078154102986,-1.6541078154102986,-1.6541078154102986,-1.7501613675463614,-1.7501613675463614,-1.7501613675463614,-1.5699636243649535,-1.5699636243649535,-1.5699636243649535,-1.5553409552498565,-1.5553409552498565,-1.5553409552498565
2019-09-01,-0.7423409995569756,-0.7423409995569756,-0.7423409995569756,-0.8431319604785233,-0.8431319604785233,-0.8431319604785233,-0.7827101111267463,-0.7827101111267463,-0.7827101111267463,-0.8096076421846118,-0.8096076421846118,-0.8096076421846118
2019-09-08,-1.3961603693532931,-1.3961603693532931,-1.3961603693532931,-1.4549435483947066,-1.4549435483947066,-1.4549435483947066,-1.3653309123061714,-1.3653309123061714,-1.3653309123061714,-1.3501235292937137,-1.3501235292937137,-1.3501235292937137
2019-09-15,-1.39442504516648,-1.39442504516648,-1.39442504516648,-1.322724320217479,-1.322724320217479,-1.322724320217479,-1.509078447825144,-1.509078447825144,-1.509078447825144,-1.2747216829532555,-1.2747216829532555,-1.2747216829532555
2019-09-22,-1.8170686861959078,-1.8170686861959078,-1.8170686861959078,-1.9059435815378538,-1.9059435815378538,-1.9059435815378538,-1.9504912721257965,-1.9504912721257965,-1.9504912721257965,-2.029773729843189,-2.029773729843189,-2.029773729843189
2019-09-29,-1.0278435534993544,-1.0278435534993544,-1.0278435534993544,-1.087476777436769,-1.087476777436769,-1.087476777436769,-1.1056202239378459,-1.1056202239378459,-1.1056202239378459,-1.0597583415108702,-1.0597583415108702,-1.0597583415108702
2019-10-06,-0.8711330988358187,-0.8711330988358187,-0.8711330988358187,-0.8843102372968531,-0.8843102372968531,-0.8843102372968531,-1.0017145123760145,-1.0017145123760145,-1.0017145123760145,-0.9016227690746147,-0.9016227690746147,-0.9016227690746147
2019-10-13,0.956479334927823,0.956479334927823,0.956479334927823,0.778380449757435,0.778380449757435,0.778380449757435,0.7449253624020908,0.7449253624020908,0.7449253624020908,0.6609116886253359,0.6609116886253359,0.6609116886253359
2019-10-20,-0.26066097006505407,-0.26066097006505407,-0.26066097006505407,-0.35552039765334703,-0.35552039765334703,-0.35552039765334703,-0.07975087490196084,-0.07975087490196084,-0.07975087490196084,-0.18513528501536644,-0.18513528501536644,-0.18513528501536644
2019-10-27,0.4334596381618539,0.4334596381618539,0.4334596381618539,0.36028229449558663,0.36028229449558663,0.36028229449558663,0.6073588248931573,0.6073588248931573,0.6073588248931573,0.5539147600028784,0.5539147600028784,0.5539147600028784
2019-11-03,-1.029419281699811,-1.029419281699811,-1.029419281699811,-0.9977221501289484,-0.9977221501289484,-0.9977221501289484,-0.8131921245744794,-0.8131921245744794,-0.8131921245744794,-0.8589853488555128,-0.8589853488555128,-0.8589853488555128
2019-11-10,-0.5665994705711582,-0.5665994705711582,-0.5665994705711582,-0.6288536947698,-0.6288536947698,-0.6288536947698,-0.43400905300870235,-0.43400905300870235,-0.43400905300870235,-0.5510512903370811,-0.5510512903370811,-0.5510512903370811
2019-11-17,-0.8515840729996593,-0.8515840729996593,-0.8515840729996593,-0.9108145044425283,-0.9108145044425283,-0.9108145044425283,-0.7734122455568927,-0.7734122455568927,-0.7734122455568927,-0.784674019261568,-0.784674019261568,-0.784674019261568
2019-11-24,-1.1104958429488774,-1.1104958429488774,-1.1104958429488774,-1.0162166820824337,-1.0162166820824337,-1.0162166820824337,-0.9355834650854581,-0.9355834650854581,-0.9355834650854581,-0.9603132882400351,-0.9603132882400351,-0.9603132882400351
2019-12-01,0.24009974542971604,0.24009974542971604,0.24009974542971604,0.24614202735950813,0.24614202735950813,0.24614202735950813,0.2920899960093562,0.2920899960093562,0.2920899960093562,0.2464327182873526,0.2464327182873526,0.2464327182873526
2019-12-08,1.3331724887172558,1.3331724887172558,1.3331724887172558,1.3095127261080628,1.3095127261080628,1.3095127261080628,1.421833675914522,1.421833675914522,1.421833675914522,1.3679050100528267,1.3679050100528267,1.3679050100528267
2019-12-15,0.5241927678265148,0.5241927678265148,0.5241927678265148,0.503020820037179,0.503020820037179,0.503020820037179,0.6647420080900253,0.6647420080900253,0.6647420080900253,0.6210760629428803,0.6210760629428803,0.6210760629428803
2019-12-22,1.783442090505423,1.783442090505423,1.783442090505423,1.9790373455507788,1.9790373455507788,1.9790373455507788,1.884679318141759,1.884679318141759,1.884679318141759,2.0133989192043678,2.0133989192043678,2.0133989192043678
2019-12-29,1.6237631432934547,1.6237631432934547,1.6237631432934547,1.5755072802667276,1.5755072802667276,1.5755072802667276,1.5566115545950887,1.5566115545950887,1.5566115545950887,1.545846023097631,1.545846023097631,1.545846023097631
