Date,ProShares Ultra SilverEtf_Open_average,ProShares Ultra SilverEtf_Open_max,ProShares Ultra SilverEtf_Open_min,ProShares Ultra SilverEtf_High_average,ProShares Ultra SilverEtf_High_max,ProShares Ultra SilverEtf_High_min,ProShares Ultra SilverEtf_Low_average,ProShares Ultra SilverEtf_Low_max,ProShares Ultra SilverEtf_Low_min,ProShares Ultra SilverEtf_Close_average,ProShares Ultra SilverEtf_Close_max,ProShares Ultra SilverEtf_Close_min
2019-05-19,-1.582672786274591,-1.582672786274591,-1.582672786274591,-1.6351770137637434,-1.6351770137637434,-1.6351770137637434,-1.574363988657085,-1.574363988657085,-1.574363988657085,-1.5696633901537023,-1.5696633901537023,-1.5696633901537023
2019-05-26,-1.4701317274024042,-1.4701317274024042,-1.4701317274024042,-1.3089582853616988,-1.3089582853616988,-1.3089582853616988,-1.448973861793397,-1.448973861793397,-1.448973861793397,-1.3788170139056666,-1.3788170139056666,-1.3788170139056666
2019-06-02,-0.5303534278069024,-0.5303534278069024,-0.5303534278069024,-0.40982993103335,-0.40982993103335,-0.40982993103335,-0.49366992227601864,-0.49366992227601864,-0.49366992227601864,-0.544437063572543,-0.544437063572543,-0.544437063572543
2019-06-09,-0.6015475282193447,-0.6015475282193447,-0.6015475282193447,-0.6367327496491131,-0.6367327496491131,-0.6367327496491131,-0.8025331949123947,-0.8025331949123947,-0.8025331949123947,-0.7677262700103655,-0.7677262700103655,-0.7677262700103655
2019-06-16,0.2423570577378875,0.2423570577378875,0.2423570577378875,0.158491122686249,0.158491122686249,0.158491122686249,0.1096124571606611,0.1096124571606611,0.1096124571606611,0.23152805928943634,0.23152805928943634,0.23152805928943634
2019-06-23,0.06668135564817117,0.06668135564817117,0.06668135564817117,0.10414475671293713,0.10414475671293713,0.10414475671293713,0.14547461775230758,0.14547461775230758,0.14547461775230758,0.22995373462798627,0.22995373462798627,0.22995373462798627
2019-06-30,-0.31099990964575636,-0.31099990964575636,-0.31099990964575636,-0.4602862163578364,-0.4602862163578364,-0.4602862163578364,-0.5680868610070872,-0.5680868610070872,-0.5680868610070872,-0.40495323090448365,-0.40495323090448365,-0.40495323090448365
2019-07-07,-0.03949125055836377,-0.03949125055836377,-0.03949125055836377,0.13277614104796667,0.13277614104796667,0.13277614104796667,0.10055501521999352,0.10055501521999352,0.10055501521999352,0.31970932958984377,0.31970932958984377,0.31970932958984377
2019-07-14,3.023588182029829,3.023588182029829,3.023588182029829,3.129623551808418,3.129623551808418,3.129623551808418,2.577733840031999,2.577733840031999,2.577733840031999,2.6860286612841016,2.6860286612841016,2.6860286612841016
2019-07-21,2.441554240783319,2.441554240783319,2.441554240783319,2.3375609491418374,2.3375609491418374,2.3375609491418374,2.6203196259164336,2.6203196259164336,2.6203196259164336,2.4993330119644104,2.4993330119644104,2.4993330119644104
2019-07-28,1.5490198903074288,1.5490198903074288,1.5490198903074288,1.726222242345089,1.726222242345089,1.726222242345089,1.8231839719681497,1.8231839719681497,1.8231839719681497,1.885282858731703,1.885282858731703,1.885282858731703
2019-08-04,2.4317767219021653,2.4317767219021653,2.4317767219021653,2.4437981723488478,2.4437981723488478,2.4437981723488478,2.60299053377083,2.60299053377083,2.60299053377083,2.6175345388246365,2.6175345388246365,2.6175345388246365
2019-08-11,2.2853353987658083,2.2853353987658083,2.2853353987658083,2.2032464424919436,2.2032464424919436,2.2032464424919436,2.3125154830504044,2.3125154830504044,2.3125154830504044,2.262188389991107,2.262188389991107,2.262188389991107
2019-08-18,1.864880357084046,1.864880357084046,1.864880357084046,2.0885697600305213,2.0885697600305213,2.0885697600305213,1.9856981647950578,1.9856981647950578,1.9856981647950578,2.2307349462698314,2.2307349462698314,2.2307349462698314
2019-08-25,2.5240112867383546,2.5240112867383546,2.5240112867383546,2.501290380686382,2.501290380686382,2.501290380686382,2.5547074166331165,2.5547074166331165,2.5547074166331165,2.539052750326644,2.539052750326644,2.539052750326644
2019-09-01,2.31595140174962,2.31595140174962,2.31595140174962,2.259646159986706,2.259646159986706,2.259646159986706,1.90860850315491,1.90860850315491,1.90860850315491,1.827121457257277,1.827121457257277,1.827121457257277
2019-09-08,1.5148730662063905,1.5148730662063905,1.5148730662063905,1.434878255851812,1.434878255851812,1.434878255851812,1.2100004823241899,1.2100004823241899,1.2100004823241899,1.1174207312833646,1.1174207312833646,1.1174207312833646
2019-09-15,1.1430249667426517,1.1430249667426517,1.1430249667426517,1.1650273237493092,1.1650273237493092,1.1650273237493092,1.3633892994509238,1.3633892994509238,1.3633892994509238,1.4042460512901311,1.4042460512901311,1.4042460512901311
2019-09-22,0.6920689774310094,0.6920689774310094,0.6920689774310094,0.7867894393317327,0.7867894393317327,0.7867894393317327,0.8326876641911211,0.8326876641911211,0.8326876641911211,0.8745267190385866,0.8745267190385866,0.8745267190385866
2019-09-29,0.6289291900745417,0.6289291900745417,0.6289291900745417,0.671117032457725,0.671117032457725,0.671117032457725,0.7907051091462413,0.7907051091462413,0.7907051091462413,0.8268808025377945,0.8268808025377945,0.8268808025377945
2019-10-06,0.631762229843487,0.631762229843487,0.631762229843487,0.5396026757394468,0.5396026757394468,0.5396026757394468,0.6615175745488119,0.6615175745488119,0.6615175745488119,0.6910320909890684,0.6910320909890684,0.6910320909890684
2019-10-13,0.5176603463659591,0.5176603463659591,0.5176603463659591,0.4865222558840244,0.4865222558840244,0.4865222558840244,0.7067280643854907,0.7067280643854907,0.7067280643854907,0.6482032361166724,0.6482032361166724,0.6482032361166724
2019-10-20,1.1166472731332282,1.1166472731332282,1.1166472731332282,1.0148372996946518,1.0148372996946518,1.0148372996946518,0.9687114674970818,0.9687114674970818,0.9687114674970818,1.0220366419979179,1.0220366419979179,1.0220366419979179
2019-10-27,0.8093584643612035,0.8093584643612035,0.8093584643612035,0.756437985613309,0.756437985613309,0.756437985613309,1.024545861863812,1.024545861863812,1.024545861863812,0.9765291503727569,0.9765291503727569,0.9765291503727569
2019-11-03,-0.45704215686427574,-0.45704215686427574,-0.45704215686427574,-0.46163394459421864,-0.46163394459421864,-0.46163394459421864,-0.38546679012254287,-0.38546679012254287,-0.38546679012254287,-0.5091208482549677,-0.5091208482549677,-0.5091208482549677
2019-11-10,-0.5221950516147761,-0.5221950516147761,-0.5221950516147761,-0.5404163556098017,-0.5404163556098017,-0.5404163556098017,-0.38087078256608664,-0.38087078256608664,-0.38087078256608664,-0.45780266434250805,-0.45780266434250805,-0.45780266434250805
2019-11-17,-0.45627419857959794,-0.45627419857959794,-0.45627419857959794,-0.5655447188186655,-0.5655447188186655,-0.5655447188186655,-0.43319420687779536,-0.43319420687779536,-0.43319420687779536,-0.5693982092756578,-0.5693982092756578,-0.5693982092756578
2019-11-24,-0.9604646891218532,-0.9604646891218532,-0.9604646891218532,-0.9431567048970069,-0.9431567048970069,-0.9431567048970069,-0.9036465764227752,-0.9036465764227752,-0.9036465764227752,-0.8067381313621588,-0.8067381313621588,-0.8067381313621588
2019-12-01,-1.2718757744017195,-1.2718757744017195,-1.2718757744017195,-1.374716715208454,-1.374716715208454,-1.374716715208454,-1.5525651784120738,-1.5525651784120738,-1.5525651784120738,-1.544869945319028,-1.544869945319028,-1.544869945319028
2019-12-08,-1.023333600807878,-1.023333600807878,-1.023333600807878,-1.0617195725411175,-1.0617195725411175,-1.0617195725411175,-1.0331641455604992,-1.0331641455604992,-1.0331641455604992,-1.0075485771533732,-1.0075485771533732,-1.0075485771533732
2019-12-15,-0.663891604560445,-0.663891604560445,-0.663891604560445,-0.7405744859295077,-0.7405744859295077,-0.7405744859295077,-0.7024868133588242,-0.7024868133588242,-0.7024868133588242,-0.7364551313131003,-0.7364551313131003,-0.7364551313131003
2019-12-22,0.36452357982814027,0.36452357982814027,0.36452357982814027,0.32127976771558264,0.32127976771558264,0.32127976771558264,0.4653591197570398,0.4653591197570398,0.4653591197570398,0.2494014387610233,0.2494014387610233,0.2494014387610233
2019-12-29,0.6275154022264472,0.6275154022264472,0.6275154022264472,0.5098066848593557,0.5098066848593557,0.5098066848593557,0.8298948909474411,0.8298948909474411,0.8298948909474411,0.6356442593989032,0.6356442593989032,0.6356442593989032
