Date,iShares MSCI China AEtf_Open_average,iShares MSCI China AEtf_Open_max,iShares MSCI China AEtf_Open_min,iShares MSCI China AEtf_High_average,iShares MSCI China AEtf_High_max,iShares MSCI China AEtf_High_min,iShares MSCI China AEtf_Low_average,iShares MSCI China AEtf_Low_max,iShares MSCI China AEtf_Low_min,iShares MSCI China AEtf_Close_average,iShares MSCI China AEtf_Close_max,iShares MSCI China AEtf_Close_min
2019-02-10,1.4692539168988248,1.4692539168988248,1.4692539168988248,1.5981847709042887,1.5981847709042887,1.5981847709042887,1.54352461240308,1.54352461240308,1.54352461240308,1.7030961912144418,1.7030961912144418,1.7030961912144418
2019-02-17,2.6080373341000085,2.6080373341000085,2.6080373341000085,2.609861616094433,2.609861616094433,2.609861616094433,2.6906830016057866,2.6906830016057866,2.6906830016057866,2.6417045502040915,2.6417045502040915,2.6417045502040915
2019-02-24,2.993626975047037,2.993626975047037,2.993626975047037,3.004725573419876,3.004725573419876,3.004725573419876,3.0350349150837648,3.0350349150837648,3.0350349150837648,3.0058239700545957,3.0058239700545957,3.0058239700545957
2019-03-03,1.9656151902584285,1.9656151902584285,1.9656151902584285,1.904612053592041,1.904612053592041,1.904612053592041,1.8060586728637043,1.8060586728637043,1.8060586728637043,1.8048057901686203,1.8048057901686203,1.8048057901686203
2019-03-10,2.0412866358143837,2.0412866358143837,2.0412866358143837,2.010496760068177,2.010496760068177,2.010496760068177,2.0814384311573044,2.0814384311573044,2.0814384311573044,2.0339304020058084,2.0339304020058084,2.0339304020058084
2019-03-17,1.9138518522692243,1.9138518522692243,1.9138518522692243,1.9328262807779202,1.9328262807779202,1.9328262807779202,1.8808841151876823,1.8808841151876823,1.8808841151876823,1.8259455869148657,1.8259455869148657,1.8259455869148657
2019-03-24,1.809208423124467,1.809208423124467,1.809208423124467,1.8123542415447147,1.8123542415447147,1.8123542415447147,1.8507409372006893,1.8507409372006893,1.8507409372006893,1.82659216053359,1.82659216053359,1.82659216053359
2019-03-31,2.168644544461924,2.168644544461924,2.168644544461924,2.152687780168002,2.152687780168002,2.152687780168002,2.1676731621251646,2.1676731621251646,2.1676731621251646,2.1727882780312338,2.1727882780312338,2.1727882780312338
2019-04-07,1.760002668883372,1.760002668883372,1.760002668883372,1.7777269560395883,1.7777269560395883,1.7777269560395883,1.776195230004568,1.776195230004568,1.776195230004568,1.7545823658183308,1.7545823658183308,1.7545823658183308
2019-04-14,1.6336231856815764,1.6336231856815764,1.6336231856815764,1.6101306237007074,1.6101306237007074,1.6101306237007074,1.6115167406071982,1.6115167406071982,1.6115167406071982,1.6173320992595541,1.6173320992595541,1.6173320992595541
2019-04-21,0.8874277702031218,0.8874277702031218,0.8874277702031218,0.9415049620505312,0.9415049620505312,0.9415049620505312,0.9160080788667511,0.9160080788667511,0.9160080788667511,0.9642577138959701,0.9642577138959701,0.9642577138959701
2019-04-28,0.9238412740145018,0.9238412740145018,0.9238412740145018,0.9202821410927198,0.9202821410927198,0.9202821410927198,0.9456924136854856,0.9456924136854856,0.9456924136854856,0.9373415793288616,0.9373415793288616,0.9373415793288616
2019-05-05,0.06616058750623287,0.06616058750623287,0.06616058750623287,0.1617936489964216,0.1617936489964216,0.1617936489964216,-0.004993894124343556,-0.004993894124343556,-0.004993894124343556,0.14985092570603975,0.14985092570603975,0.14985092570603975
2019-05-12,-0.20396670767595282,-0.20396670767595282,-0.20396670767595282,-0.1790056038116551,-0.1790056038116551,-0.1790056038116551,-0.21054716715039218,-0.21054716715039218,-0.21054716715039218,-0.24978032590590787,-0.24978032590590787,-0.24978032590590787
2019-05-19,-0.462036687820181,-0.462036687820181,-0.462036687820181,-0.44160093180150267,-0.44160093180150267,-0.44160093180150267,-0.45127041211783553,-0.45127041211783553,-0.45127041211783553,-0.5019636004635719,-0.5019636004635719,-0.5019636004635719
2019-05-26,-0.48645853869620836,-0.48645853869620836,-0.48645853869620836,-0.5077316260786927,-0.5077316260786927,-0.5077316260786927,-0.4929534172122523,-0.4929534172122523,-0.4929534172122523,-0.5235675672479475,-0.5235675672479475,-0.5235675672479475
2019-06-02,-0.6150776216266972,-0.6150776216266972,-0.6150776216266972,-0.5723373749323579,-0.5723373749323579,-0.5723373749323579,-0.5739302944341056,-0.5739302944341056,-0.5739302944341056,-0.6126845274584627,-0.6126845274584627,-0.6126845274584627
2019-06-09,-0.568479014790244,-0.568479014790244,-0.568479014790244,-0.5858123047750876,-0.5858123047750876,-0.5858123047750876,-0.5288503605955195,-0.5288503605955195,-0.5288503605955195,-0.5647603636304167,-0.5647603636304167,-0.5647603636304167
2019-06-16,0.11568654612291016,0.11568654612291016,0.11568654612291016,0.07947872668939178,0.07947872668939178,0.07947872668939178,0.11518168094371652,0.11518168094371652,0.11518168094371652,0.05877171433835242,0.05877171433835242,0.05877171433835242
2019-06-23,0.014676421494427086,0.014676421494427086,0.014676421494427086,0.035487757408494774,0.035487757408494774,0.035487757408494774,0.06654942089713096,0.06654942089713096,0.06654942089713096,0.05549161944903367,0.05549161944903367,0.05549161944903367
2019-06-30,0.13547915434699226,0.13547915434699226,0.13547915434699226,0.06102073721786753,0.06102073721786753,0.06102073721786753,0.021924684489950868,0.021924684489950868,0.021924684489950868,0.02821051044176257,0.02821051044176257,0.02821051044176257
2019-07-07,-0.29725304261868846,-0.29725304261868846,-0.29725304261868846,-0.32061028741032954,-0.32061028741032954,-0.32061028741032954,-0.32642327481736927,-0.32642327481736927,-0.32642327481736927,-0.2772920331344016,-0.2772920331344016,-0.2772920331344016
2019-07-14,-0.1471658145593906,-0.1471658145593906,-0.1471658145593906,-0.21043559925828326,-0.21043559925828326,-0.21043559925828326,-0.1417844853873297,-0.1417844853873297,-0.1417844853873297,-0.20622587108237694,-0.20622587108237694,-0.20622587108237694
2019-07-21,0.004348390337923869,0.004348390337923869,0.004348390337923869,0.034222585927300146,0.034222585927300146,0.034222585927300146,0.061604750781565805,0.061604750781565805,0.061604750781565805,0.06654670659511208,0.06654670659511208,0.06654670659511208
2019-07-28,-0.7306636811802122,-0.7306636811802122,-0.7306636811802122,-0.7416811318067249,-0.7416811318067249,-0.7416811318067249,-0.771397403839858,-0.771397403839858,-0.771397403839858,-0.8254763776408481,-0.8254763776408481,-0.8254763776408481
2019-08-04,-1.1045539323314928,-1.1045539323314928,-1.1045539323314928,-1.1974209892093495,-1.1974209892093495,-1.1974209892093495,-1.2268508972848036,-1.2268508972848036,-1.2268508972848036,-1.2031503941131678,-1.2031503941131678,-1.2031503941131678
2019-08-11,-0.6344028648618727,-0.6344028648618727,-0.6344028648618727,-0.6120450487558796,-0.6120450487558796,-0.6120450487558796,-0.5947170460755558,-0.5947170460755558,-0.5947170460755558,-0.5366225619249773,-0.5366225619249773,-0.5366225619249773
2019-08-18,-0.42286370057878575,-0.42286370057878575,-0.42286370057878575,-0.27389241766479533,-0.27389241766479533,-0.27389241766479533,-0.5281313105251917,-0.5281313105251917,-0.5281313105251917,-0.6057620714343233,-0.6057620714343233,-0.6057620714343233
2019-08-25,-0.15536962137606508,-0.15536962137606508,-0.15536962137606508,-0.21020788778253652,-0.21020788778253652,-0.21020788778253652,-0.1350842181084367,-0.1350842181084367,-0.1350842181084367,-0.19804178814053605,-0.19804178814053605,-0.19804178814053605
2019-09-01,1.1118672218095202,1.1118672218095202,1.1118672218095202,1.0463214517064587,1.0463214517064587,1.0463214517064587,1.1681252173283734,1.1681252173283734,1.1681252173283734,1.0536455988684912,1.0536455988684912,1.0536455988684912
2019-09-08,1.540359120351021,1.540359120351021,1.540359120351021,1.5156357317683558,1.5156357317683558,1.5156357317683558,1.5346502151731463,1.5346502151731463,1.5346502151731463,1.5186971115714796,1.5186971115714796,1.5186971115714796
2019-09-15,0.9188578760975203,0.9188578760975203,0.9188578760975203,0.8400342551889044,0.8400342551889044,0.8400342551889044,0.6630638534696337,0.6630638534696337,0.6630638534696337,0.5847566923441536,0.5847566923441536,0.5847566923441536
2019-09-22,0.2850615461198727,0.2850615461198727,0.2850615461198727,0.1702767130010438,0.1702767130010438,0.1702767130010438,-0.2875175321800623,-0.2875175321800623,-0.2875175321800623,-0.16579658856122173,-0.16579658856122173,-0.16579658856122173
2019-09-29,-0.3240201617171224,-0.3240201617171224,-0.3240201617171224,-0.32133825648711195,-0.32133825648711195,-0.32133825648711195,-0.1598662469431918,-0.1598662469431918,-0.1598662469431918,-0.12043320694898857,-0.12043320694898857,-0.12043320694898857
2019-10-06,0.9948113378640839,0.9948113378640839,0.9948113378640839,1.210740033955273,1.210740033955273,1.210740033955273,0.9803478867218955,0.9803478867218955,0.9803478867218955,1.0894824931377622,1.0894824931377622,1.0894824931377622
2019-10-13,0.6709055729407056,0.6709055729407056,0.6709055729407056,0.5501300336268035,0.5501300336268035,0.5501300336268035,0.6602056929848513,0.6602056929848513,0.6602056929848513,0.6473658981603616,0.6473658981603616,0.6473658981603616
2019-10-20,0.7437979968030799,0.7437979968030799,0.7437979968030799,0.8207821127452191,0.8207821127452191,0.8207821127452191,0.860455250610037,0.860455250610037,0.860455250610037,0.9752458640322064,0.9752458640322064,0.9752458640322064
2019-10-27,1.1253095026757074,1.1253095026757074,1.1253095026757074,1.187193700830216,1.187193700830216,1.187193700830216,1.229709083458935,1.229709083458935,1.229709083458935,1.301910583614892,1.301910583614892,1.301910583614892
2019-11-03,1.7980633735088998,1.7980633735088998,1.7980633735088998,1.7213543862400296,1.7213543862400296,1.7213543862400296,1.7011120025869768,1.7011120025869768,1.7011120025869768,1.7202039896996717,1.7202039896996717,1.7202039896996717
2019-11-10,0.6971449196205173,0.6971449196205173,0.6971449196205173,0.6587679041799341,0.6587679041799341,0.6587679041799341,0.7913554772284658,0.7913554772284658,0.7913554772284658,0.7604459128402937,0.7604459128402937,0.7604459128402937
2019-11-17,0.3610291376842224,0.3610291376842224,0.3610291376842224,0.2353397744074414,0.2353397744074414,0.2353397744074414,0.21493885011125705,0.21493885011125705,0.21493885011125705,0.12508007406733576,0.12508007406733576,0.12508007406733576
2019-11-24,0.10084400419659702,0.10084400419659702,0.10084400419659702,-0.021923893560757156,-0.021923893560757156,-0.021923893560757156,0.13443374468283423,0.13443374468283423,0.13443374468283423,0.0427480679678142,0.0427480679678142,0.0427480679678142
2019-12-01,0.8271864536141645,0.8271864536141645,0.8271864536141645,0.7205148145041225,0.7205148145041225,0.7205148145041225,0.8622335499669268,0.8622335499669268,0.8622335499669268,0.7679219052593192,0.7679219052593192,0.7679219052593192
2019-12-08,1.5404327435830156,1.5404327435830156,1.5404327435830156,1.7122849233757167,1.7122849233757167,1.7122849233757167,1.196451562519677,1.196451562519677,1.196451562519677,1.1752104870393452,1.1752104870393452,1.1752104870393452
2019-12-15,1.5267974174527883,1.5267974174527883,1.5267974174527883,1.4317973505204684,1.4317973505204684,1.4317973505204684,1.3707276113250655,1.3707276113250655,1.3707276113250655,1.4795824483067637,1.4795824483067637,1.4795824483067637
2019-12-22,1.49576047565863,1.49576047565863,1.49576047565863,1.497764245451528,1.497764245451528,1.497764245451528,1.572344965485653,1.572344965485653,1.572344965485653,1.4810968234080255,1.4810968234080255,1.4810968234080255
2019-12-29,2.293497365954284,2.293497365954284,2.293497365954284,2.3642916107592886,2.3642916107592886,2.3642916107592886,2.3081057790548907,2.3081057790548907,2.3081057790548907,2.2379201828473207,2.2379201828473207,2.2379201828473207
