Date,iShares Currency Hedged MSCI South Korea_Open_average,iShares Currency Hedged MSCI South Korea_Open_max,iShares Currency Hedged MSCI South Korea_Open_min,iShares Currency Hedged MSCI South Korea_High_average,iShares Currency Hedged MSCI South Korea_High_max,iShares Currency Hedged MSCI South Korea_High_min,iShares Currency Hedged MSCI South Korea_Low_average,iShares Currency Hedged MSCI South Korea_Low_max,iShares Currency Hedged MSCI South Korea_Low_min,iShares Currency Hedged MSCI South Korea_Close_average,iShares Currency Hedged MSCI South Korea_Close_max,iShares Currency Hedged MSCI South Korea_Close_min
2019-10-13,1.2970550611912144,1.2970550611912144,1.2970550611912144,1.2920895998727981,1.2920895998727981,1.2920895998727981,1.3192094843475375,1.3192094843475375,1.3192094843475375,1.2958451783389693,1.2958451783389693,1.2958451783389693
2019-10-20,1.4926457211899968,1.4926457211899968,1.4926457211899968,1.4884704316752022,1.4884704316752022,1.4884704316752022,1.4818616683764705,1.4818616683764705,1.4818616683764705,1.4633326525121546,1.4633326525121546,1.4633326525121546
2019-10-27,1.5949669252872707,1.5949669252872707,1.5949669252872707,1.5920228666063694,1.5920228666063694,1.5920228666063694,1.6001641820120711,1.6001641820120711,1.6001641820120711,1.5776068832827794,1.5776068832827794,1.5776068832827794
2019-11-03,1.2735796837711972,1.2735796837711972,1.2735796837711972,1.271457050520626,1.271457050520626,1.271457050520626,1.296643233689438,1.296643233689438,1.296643233689438,1.2792170737123967,1.2792170737123967,1.2792170737123967
2019-11-10,1.3857941610307714,1.3857941610307714,1.3857941610307714,1.4950705222873855,1.4950705222873855,1.4950705222873855,1.4058614942355276,1.4058614942355276,1.4058614942355276,1.5008767250618813,1.5008767250618813,1.5008767250618813
2019-11-17,0.9356368430145816,0.9356368430145816,0.9356368430145816,0.9695799960015576,0.9695799960015576,0.9695799960015576,0.6938671633833263,0.6938671633833263,0.6938671633833263,0.9744448583527011,0.9744448583527011,0.9744448583527011
2019-11-24,0.09756732658939894,0.09756732658939894,0.09756732658939894,0.08212573707424654,0.08212573707424654,0.08212573707424654,0.14960421653830427,0.14960421653830427,0.14960421653830427,0.09035055961727807,0.09035055961727807,0.09035055961727807
2019-12-01,-2.9907305076336295,-2.9907305076336295,-2.9907305076336295,-2.9734772847552566,-2.9734772847552566,-2.9734772847552566,-3.1181056939770966,-3.1181056939770966,-3.1181056939770966,-3.097141198946764,-3.097141198946764,-3.097141198946764
2019-12-08,-2.162290315513298,-2.162290315513298,-2.162290315513298,-2.1558066507175226,-2.1558066507175226,-2.1558066507175226,-1.8495738247220197,-1.8495738247220197,-1.8495738247220197,-1.846040953167102,-1.846040953167102,-1.846040953167102
2019-12-15,-1.6111340826162788,-1.6111340826162788,-1.6111340826162788,-1.5768847921641058,-1.5768847921641058,-1.5768847921641058,-1.4194063314361283,-1.4194063314361283,-1.4194063314361283,-1.3868998911877328,-1.3868998911877328,-1.3868998911877328
2019-12-22,-1.429379569123103,-1.429379569123103,-1.429379569123103,-1.4363596835360821,-1.4363596835360821,-1.4363596835360821,-1.3616142729141354,-1.3616142729141354,-1.3616142729141354,-1.366410782326548,-1.366410782326548,-1.366410782326548
2019-12-29,-1.3432514446324575,-1.3432514446324575,-1.3432514446324575,-1.347885907927477,-1.347885907927477,-1.347885907927477,-1.2155028873659455,-1.2155028873659455,-1.2155028873659455,-1.2195369553398065,-1.2195369553398065,-1.2195369553398065
