Date,iShares MSCI South Korea CappedEtf_Open_average,iShares MSCI South Korea CappedEtf_Open_max,iShares MSCI South Korea CappedEtf_Open_min,iShares MSCI South Korea CappedEtf_High_average,iShares MSCI South Korea CappedEtf_High_max,iShares MSCI South Korea CappedEtf_High_min,iShares MSCI South Korea CappedEtf_Low_average,iShares MSCI South Korea CappedEtf_Low_max,iShares MSCI South Korea CappedEtf_Low_min,iShares MSCI South Korea CappedEtf_Close_average,iShares MSCI South Korea CappedEtf_Close_max,iShares MSCI South Korea CappedEtf_Close_min
2019-03-24,-0.022044790626528386,-0.022044790626528386,-0.022044790626528386,-0.14845273962860542,-0.14845273962860542,-0.14845273962860542,0.010583245187289161,0.010583245187289161,0.010583245187289161,-0.044382605590470456,-0.044382605590470456,-0.044382605590470456
2019-03-31,1.0390917043886871,1.0390917043886871,1.0390917043886871,1.0543813053534326,1.0543813053534326,1.0543813053534326,1.1150718763874659,1.1150718763874659,1.1150718763874659,1.090295554227324,1.090295554227324,1.090295554227324
2019-04-07,1.2759283496279423,1.2759283496279423,1.2759283496279423,1.2458015618908957,1.2458015618908957,1.2458015618908957,1.249229824092822,1.249229824092822,1.249229824092822,1.2140158006911372,1.2140158006911372,1.2140158006911372
2019-04-14,0.7805954429002282,0.7805954429002282,0.7805954429002282,0.7914044321529833,0.7914044321529833,0.7914044321529833,0.8231808649286785,0.8231808649286785,0.8231808649286785,0.8188537747825689,0.8188537747825689,0.8188537747825689
2019-04-21,-0.27277811888734355,-0.27277811888734355,-0.27277811888734355,-0.33638851421064025,-0.33638851421064025,-0.33638851421064025,-0.2549172071098274,-0.2549172071098274,-0.2549172071098274,-0.27114281909015325,-0.27114281909015325,-0.27114281909015325
2019-04-28,-0.29855749870992493,-0.29855749870992493,-0.29855749870992493,-0.29957943795792114,-0.29957943795792114,-0.29957943795792114,-0.21522116978496925,-0.21522116978496925,-0.21522116978496925,-0.19671196448953002,-0.19671196448953002,-0.19671196448953002
2019-05-05,-2.085970942780252,-2.085970942780252,-2.085970942780252,-2.1156210592789706,-2.1156210592789706,-2.1156210592789706,-2.270884507096968,-2.270884507096968,-2.270884507096968,-2.117063764690966,-2.117063764690966,-2.117063764690966
2019-05-12,-2.6007690276940236,-2.6007690276940236,-2.6007690276940236,-2.705216132272326,-2.705216132272326,-2.705216132272326,-2.5191028304796332,-2.5191028304796332,-2.5191028304796332,-2.7009339039865092,-2.7009339039865092,-2.7009339039865092
2019-05-19,-2.177701431936776,-2.177701431936776,-2.177701431936776,-2.2553923925058665,-2.2553923925058665,-2.2553923925058665,-2.1793457223392485,-2.1793457223392485,-2.1793457223392485,-2.276868283531368,-2.276868283531368,-2.276868283531368
2019-05-26,-2.0233117730880767,-2.0233117730880767,-2.0233117730880767,-1.9808227640514204,-1.9808227640514204,-1.9808227640514204,-1.9602706874572495,-1.9602706874572495,-1.9602706874572495,-1.9237603150659486,-1.9237603150659486,-1.9237603150659486
2019-06-02,-1.3903189112491374,-1.3903189112491374,-1.3903189112491374,-1.3381550232116475,-1.3381550232116475,-1.3381550232116475,-1.3286211866470998,-1.3286211866470998,-1.3286211866470998,-1.3086738126779647,-1.3086738126779647,-1.3086738126779647
2019-06-09,-1.181777772040025,-1.181777772040025,-1.181777772040025,-1.2572910471517362,-1.2572910471517362,-1.2572910471517362,-1.1670010127073935,-1.1670010127073935,-1.1670010127073935,-1.2623014626614846,-1.2623014626614846,-1.2623014626614846
2019-06-16,-0.3302200351112348,-0.3302200351112348,-0.3302200351112348,-0.34942019282647346,-0.34942019282647346,-0.34942019282647346,-0.3001541400373443,-0.3001541400373443,-0.3001541400373443,-0.34736012024560164,-0.34736012024560164,-0.34736012024560164
2019-06-23,-0.09434010924648888,-0.09434010924648888,-0.09434010924648888,-0.14537561912612748,-0.14537561912612748,-0.14537561912612748,-0.08169369759877579,-0.08169369759877579,-0.08169369759877579,-0.13918544856378934,-0.13918544856378934,-0.13918544856378934
2019-06-30,-0.6031773611794115,-0.6031773611794115,-0.6031773611794115,-0.6879552122600922,-0.6879552122600922,-0.6879552122600922,-0.6784355240734996,-0.6784355240734996,-0.6784355240734996,-0.7365432572218966,-0.7365432572218966,-0.7365432572218966
2019-07-07,-0.7332436212295426,-0.7332436212295426,-0.7332436212295426,-0.7697458840185635,-0.7697458840185635,-0.7697458840185635,-0.717986175319416,-0.717986175319416,-0.717986175319416,-0.721060519146117,-0.721060519146117,-0.721060519146117
2019-07-14,-0.4426079017998829,-0.4426079017998829,-0.4426079017998829,-0.5228450101200562,-0.5228450101200562,-0.5228450101200562,-0.5216029961521604,-0.5216029961521604,-0.5216029961521604,-0.6072570373860414,-0.6072570373860414,-0.6072570373860414
2019-07-21,-0.7167759074137316,-0.7167759074137316,-0.7167759074137316,-0.77876968793116,-0.77876968793116,-0.77876968793116,-0.6930992150223039,-0.6930992150223039,-0.6930992150223039,-0.7484762671899855,-0.7484762671899855,-0.7484762671899855
2019-07-28,-1.5973811473628017,-1.5973811473628017,-1.5973811473628017,-1.6261103785981426,-1.6261103785981426,-1.6261103785981426,-1.714068791312177,-1.714068791312177,-1.714068791312177,-1.7035690377415404,-1.7035690377415404,-1.7035690377415404
2019-08-04,-1.8756359133874063,-1.8756359133874063,-1.8756359133874063,-1.9357599873623066,-1.9357599873623066,-1.9357599873623066,-1.8978989224283782,-1.8978989224283782,-1.8978989224283782,-1.9052595565417862,-1.9052595565417862,-1.9052595565417862
2019-08-11,-1.6837240847741173,-1.6837240847741173,-1.6837240847741173,-1.6489154903810843,-1.6489154903810843,-1.6489154903810843,-1.6097832140315929,-1.6097832140315929,-1.6097832140315929,-1.6450758911672374,-1.6450758911672374,-1.6450758911672374
2019-08-18,-1.5001706209403654,-1.5001706209403654,-1.5001706209403654,-1.4273407929465736,-1.4273407929465736,-1.4273407929465736,-1.588320241465154,-1.588320241465154,-1.588320241465154,-1.6219800250368617,-1.6219800250368617,-1.6219800250368617
2019-08-25,-1.0357341475924218,-1.0357341475924218,-1.0357341475924218,-1.0957870880600056,-1.0957870880600056,-1.0957870880600056,-1.0401369570586783,-1.0401369570586783,-1.0401369570586783,-1.0942134989056251,-1.0942134989056251,-1.0942134989056251
2019-09-01,-0.34192531799363496,-0.34192531799363496,-0.34192531799363496,-0.3803607751933119,-0.3803607751933119,-0.3803607751933119,-0.29707351403296145,-0.29707351403296145,-0.29707351403296145,-0.3478677408871796,-0.3478677408871796,-0.3478677408871796
2019-09-08,0.6157227298658556,0.6157227298658556,0.6157227298658556,0.6438975429507272,0.6438975429507272,0.6438975429507272,0.6363623477285233,0.6363623477285233,0.6363623477285233,0.6670891206404926,0.6670891206404926,0.6670891206404926
2019-09-15,0.6882902024840746,0.6882902024840746,0.6882902024840746,0.6352788936233781,0.6352788936233781,0.6352788936233781,0.5042263708417187,0.5042263708417187,0.5042263708417187,0.4590938263627983,0.4590938263627983,0.4590938263627983
2019-09-22,0.0478119256462449,0.0478119256462449,0.0478119256462449,-0.015488664972541527,-0.015488664972541527,-0.015488664972541527,-0.20064927386904882,-0.20064927386904882,-0.20064927386904882,-0.2074644903887627,-0.2074644903887627,-0.2074644903887627
2019-09-29,-0.22106440695895563,-0.22106440695895563,-0.22106440695895563,-0.03573333818587391,-0.03573333818587391,-0.03573333818587391,-0.09194147640884362,-0.09194147640884362,-0.09194147640884362,0.06766058041304748,0.06766058041304748,0.06766058041304748
2019-10-06,0.6353544012935902,0.6353544012935902,0.6353544012935902,0.8329280180697,0.8329280180697,0.8329280180697,0.7132368184598266,0.7132368184598266,0.7132368184598266,0.729910824292827,0.729910824292827,0.729910824292827
2019-10-13,0.6150110696819585,0.6150110696819585,0.6150110696819585,0.5639892551441046,0.5639892551441046,0.5639892551441046,0.6090478878496867,0.6090478878496867,0.6090478878496867,0.5860403315985336,0.5860403315985336,0.5860403315985336
2019-10-20,1.0029138770410302,1.0029138770410302,1.0029138770410302,1.1107935225126222,1.1107935225126222,1.1107935225126222,1.0848925504965483,1.0848925504965483,1.0848925504965483,1.1489816116357383,1.1489816116357383,1.1489816116357383
2019-10-27,1.2710366338120178,1.2710366338120178,1.2710366338120178,1.3425246390168262,1.3425246390168262,1.3425246390168262,1.317114395499142,1.317114395499142,1.317114395499142,1.3795378984832767,1.3795378984832767,1.3795378984832767
2019-11-03,1.6709044503398458,1.6709044503398458,1.6709044503398458,1.6321968985093982,1.6321968985093982,1.6321968985093982,1.6453822391814457,1.6453822391814457,1.6453822391814457,1.651141289238305,1.651141289238305,1.651141289238305
2019-11-10,1.7264532124169794,1.7264532124169794,1.7264532124169794,1.710291786698506,1.710291786698506,1.710291786698506,1.743189069893868,1.743189069893868,1.743189069893868,1.7013645724897581,1.7013645724897581,1.7013645724897581
2019-11-17,0.8591453888444508,0.8591453888444508,0.8591453888444508,0.8118985939679582,0.8118985939679582,0.8118985939679582,0.8295940930882628,0.8295940930882628,0.8295940930882628,0.7924123603582527,0.7924123603582527,0.7924123603582527
2019-11-24,0.6238971087084354,0.6238971087084354,0.6238971087084354,0.5579632834030519,0.5579632834030519,0.5579632834030519,0.6370607698992937,0.6370607698992937,0.6370607698992937,0.5887366329421398,0.5887366329421398,0.5887366329421398
2019-12-01,0.401911207267237,0.401911207267237,0.401911207267237,0.4345545234596962,0.4345545234596962,0.4345545234596962,0.4656183007258291,0.4656183007258291,0.4656183007258291,0.4648346413484378,0.4648346413484378,0.4648346413484378
2019-12-08,1.3535569819303475,1.3535569819303475,1.3535569819303475,1.470229816360551,1.470229816360551,1.470229816360551,1.2880496927364764,1.2880496927364764,1.2880496927364764,1.3557564726848033,1.3557564726848033,1.3557564726848033
2019-12-15,1.4717854528530991,1.4717854528530991,1.4717854528530991,1.4146501342020938,1.4146501342020938,1.4146501342020938,1.4689483265803627,1.4689483265803627,1.4689483265803627,1.4206442323733328,1.4206442323733328,1.4206442323733328
2019-12-22,1.5173759056382965,1.5173759056382965,1.5173759056382965,1.4993229500587655,1.4993229500587655,1.4993229500587655,1.4693425879652178,1.4693425879652178,1.4693425879652178,1.4615477150552534,1.4615477150552534,1.4615477150552534
2019-12-29,0.9624484000165955,0.9624484000165955,0.9624484000165955,0.9703301993661719,0.9703301993661719,0.9703301993661719,0.9595194641398579,0.9595194641398579,0.9595194641398579,0.8876173739937102,0.8876173739937102,0.8876173739937102
