Date,Credit Suisse X Links Silver Shares Covered CallEtf_Open_average,Credit Suisse X Links Silver Shares Covered CallEtf_Open_max,Credit Suisse X Links Silver Shares Covered CallEtf_Open_min,Credit Suisse X Links Silver Shares Covered CallEtf_High_average,Credit Suisse X Links Silver Shares Covered CallEtf_High_max,Credit Suisse X Links Silver Shares Covered CallEtf_High_min,Credit Suisse X Links Silver Shares Covered CallEtf_Low_average,Credit Suisse X Links Silver Shares Covered CallEtf_Low_max,Credit Suisse X Links Silver Shares Covered CallEtf_Low_min,Credit Suisse X Links Silver Shares Covered CallEtf_Close_average,Credit Suisse X Links Silver Shares Covered CallEtf_Close_max,Credit Suisse X Links Silver Shares Covered CallEtf_Close_min
2018-08-05,-1.6077612913895094,-1.6077612913895094,-1.6077612913895094,-1.836332289913161,-1.836332289913161,-1.836332289913161,-1.7720225185497105,-1.7720225185497105,-1.7720225185497105,-1.936250352648844,-1.936250352648844,-1.936250352648844
2018-08-12,-2.387439425240501,-2.387439425240501,-2.387439425240501,-2.319225364255765,-2.319225364255765,-2.319225364255765,-2.375507236394242,-2.375507236394242,-2.375507236394242,-2.271989085560425,-2.271989085560425,-2.271989085560425
2018-08-19,-1.9345824195480108,-1.9345824195480108,-1.9345824195480108,-1.9275478688862657,-1.9275478688862657,-1.9275478688862657,-1.924176755549515,-1.924176755549515,-1.924176755549515,-1.9176342915531208,-1.9176342915531208,-1.9176342915531208
2018-08-26,-1.6642576457658667,-1.6642576457658667,-1.6642576457658667,-1.8506491629421957,-1.8506491629421957,-1.8506491629421957,-1.8259073999832287,-1.8259073999832287,-1.8259073999832287,-1.9530950957829711,-1.9530950957829711,-1.9530950957829711
2018-09-02,-1.9909844552048779,-1.9909844552048779,-1.9909844552048779,-1.9954727367680527,-1.9954727367680527,-1.9954727367680527,-1.9736908530635053,-1.9736908530635053,-1.9736908530635053,-2.0554662515204343,-2.0554662515204343,-2.0554662515204343
2018-09-09,-1.5597025058323915,-1.5597025058323915,-1.5597025058323915,-1.708014139170742,-1.708014139170742,-1.708014139170742,-1.7292055628767933,-1.7292055628767933,-1.7292055628767933,-1.8266231554962635,-1.8266231554962635,-1.8266231554962635
2018-09-16,-1.498894560437684,-1.498894560437684,-1.498894560437684,-1.4888239014073816,-1.4888239014073816,-1.4888239014073816,-1.4533452612337492,-1.4533452612337492,-1.4533452612337492,-1.4563974250041785,-1.4563974250041785,-1.4563974250041785
2018-09-23,-1.18230289622502,-1.18230289622502,-1.18230289622502,-1.1114931469494433,-1.1114931469494433,-1.1114931469494433,-1.1407471741851671,-1.1407471741851671,-1.1407471741851671,-1.119302146478776,-1.119302146478776,-1.119302146478776
2018-09-30,-0.8328420185212618,-0.8328420185212618,-0.8328420185212618,-0.9658900131265383,-0.9658900131265383,-0.9658900131265383,-1.3078280463575724,-1.3078280463575724,-1.3078280463575724,-1.0155597530504523,-1.0155597530504523,-1.0155597530504523
2018-10-07,-1.137584116577639,-1.137584116577639,-1.137584116577639,-0.9385900765461096,-0.9385900765461096,-0.9385900765461096,-1.0484182798749415,-1.0484182798749415,-1.0484182798749415,-0.9628782429979991,-0.9628782429979991,-0.9628782429979991
2018-10-14,-0.6796147506732559,-0.6796147506732559,-0.6796147506732559,-0.8284723845196394,-0.8284723845196394,-0.8284723845196394,-0.7431526205808496,-0.7431526205808496,-0.7431526205808496,-0.8728219398896292,-0.8728219398896292,-0.8728219398896292
2018-10-21,-0.6960472052556121,-0.6960472052556121,-0.6960472052556121,-0.7066065021185776,-0.7066065021185776,-0.7066065021185776,-0.5996360631131583,-0.5996360631131583,-0.5996360631131583,-0.6577743899372027,-0.6577743899372027,-0.6577743899372027
2018-10-28,-0.561616814840344,-0.561616814840344,-0.561616814840344,-0.4270622491252694,-0.4270622491252694,-0.4270622491252694,-1.0365494876876515,-1.0365494876876515,-1.0365494876876515,-1.1830718582309383,-1.1830718582309383,-1.1830718582309383
2018-11-04,-0.8737418473972344,-0.8737418473972344,-0.8737418473972344,-0.662786979641333,-0.662786979641333,-0.662786979641333,-0.9972121271149871,-0.9972121271149871,-0.9972121271149871,-0.9809340274873253,-0.9809340274873253,-0.9809340274873253
2018-11-11,-0.7139906298948087,-0.7139906298948087,-0.7139906298948087,-0.9733956063105389,-0.9733956063105389,-0.9733956063105389,-0.6931325097503964,-0.6931325097503964,-0.6931325097503964,-0.6976154213910511,-0.6976154213910511,-0.6976154213910511
2018-11-18,-1.064924470165902,-1.064924470165902,-1.064924470165902,-1.328870125505668,-1.328870125505668,-1.328870125505668,-0.8123696464684241,-0.8123696464684241,-0.8123696464684241,-0.9915668415662221,-0.9915668415662221,-0.9915668415662221
2018-11-25,-1.0595086567602952,-1.0595086567602952,-1.0595086567602952,-1.2961968698032018,-1.2961968698032018,-1.2961968698032018,-1.1347117835742584,-1.1347117835742584,-1.1347117835742584,-1.0305953296396424,-1.0305953296396424,-1.0305953296396424
2018-12-02,-0.5033873730512315,-0.5033873730512315,-0.5033873730512315,-0.14311068708007169,-0.14311068708007169,-0.14311068708007169,-1.2755746085688646,-1.2755746085688646,-1.2755746085688646,-0.009816244549958492,-0.009816244549958492,-0.009816244549958492
2018-12-09,-0.1909057693934947,-0.1909057693934947,-0.1909057693934947,-0.369396731918655,-0.369396731918655,-0.369396731918655,0.2028188047946145,0.2028188047946145,0.2028188047946145,-0.15317865200840794,-0.15317865200840794,-0.15317865200840794
2018-12-16,0.1847165110461007,0.1847165110461007,0.1847165110461007,-0.13959549657823633,-0.13959549657823633,-0.13959549657823633,0.40847952712384705,0.40847952712384705,0.40847952712384705,0.04294487507354177,0.04294487507354177,0.04294487507354177
2018-12-23,2.419654957006231,2.419654957006231,2.419654957006231,1.9195181811885995,1.9195181811885995,1.9195181811885995,2.3074746100547605,2.3074746100547605,2.3074746100547605,2.2085636125470387,2.2085636125470387,2.2085636125470387
2018-12-30,2.596152866301288,2.596152866301288,2.596152866301288,2.373816042042185,2.373816042042185,2.373816042042185,2.6282690435222986,2.6282690435222986,2.6282690435222986,2.54967914591704,2.54967914591704,2.54967914591704
2019-01-06,2.2678970018306885,2.2678970018306885,2.2678970018306885,2.12631234499583,2.12631234499583,2.12631234499583,0.2224621032466107,0.2224621032466107,0.2224621032466107,1.830828961060353,1.830828961060353,1.830828961060353
2019-01-13,1.1595128089342766,1.1595128089342766,1.1595128089342766,1.5293383497271347,1.5293383497271347,1.5293383497271347,1.6382135167874687,1.6382135167874687,1.6382135167874687,1.357737371991545,1.357737371991545,1.357737371991545
2019-01-20,0.9357983818207423,0.9357983818207423,0.9357983818207423,1.6279365646945458,1.6279365646945458,1.6279365646945458,1.3492454468295436,1.3492454468295436,1.3492454468295436,1.8745159347825293,1.8745159347825293,1.8745159347825293
2019-01-27,2.0911485684928195,2.0911485684928195,2.0911485684928195,2.2008255873710794,2.2008255873710794,2.2008255873710794,2.204802888739547,2.204802888739547,2.204802888739547,2.0725023832417713,2.0725023832417713,2.0725023832417713
2019-02-03,1.5057203812271138,1.5057203812271138,1.5057203812271138,1.3780248876414418,1.3780248876414418,1.3780248876414418,1.6487664456280662,1.6487664456280662,1.6487664456280662,1.6224538602604899,1.6224538602604899,1.6224538602604899
2019-02-10,1.018039550958091,1.018039550958091,1.018039550958091,1.148251975337687,1.148251975337687,1.148251975337687,1.2293823055631372,1.2293823055631372,1.2293823055631372,1.2750890468508778,1.2750890468508778,1.2750890468508778
2019-02-17,1.677256530012596,1.677256530012596,1.677256530012596,1.3881458853790023,1.3881458853790023,1.3881458853790023,1.5303268477962604,1.5303268477962604,1.5303268477962604,1.4303535504042753,1.4303535504042753,1.4303535504042753
2019-02-24,-0.19584571492595465,-0.19584571492595465,-0.19584571492595465,0.1283817771741733,0.1283817771741733,0.1283817771741733,0.08669280801080076,0.08669280801080076,0.08669280801080076,-0.19124808732870005,-0.19124808732870005,-0.19124808732870005
2019-03-03,-0.34845276551760446,-0.34845276551760446,-0.34845276551760446,-0.19191316315995965,-0.19191316315995965,-0.19191316315995965,-0.017831573790535335,-0.017831573790535335,-0.017831573790535335,-0.03724653460242397,-0.03724653460242397,-0.03724653460242397
2019-03-10,0.1742860161427553,0.1742860161427553,0.1742860161427553,-0.11554710326520345,-0.11554710326520345,-0.11554710326520345,0.2272693826966018,0.2272693826966018,0.2272693826966018,0.07942574390482558,0.07942574390482558,0.07942574390482558
2019-03-17,-0.051535006192811796,-0.051535006192811796,-0.051535006192811796,0.07288970697083393,0.07288970697083393,0.07288970697083393,0.209794226853895,0.209794226853895,0.209794226853895,0.09701012312952245,0.09701012312952245,0.09701012312952245
2019-03-24,-0.4124678177983295,-0.4124678177983295,-0.4124678177983295,-0.35020417979016694,-0.35020417979016694,-0.35020417979016694,-0.13276514320029723,-0.13276514320029723,-0.13276514320029723,-0.4245001209814813,-0.4245001209814813,-0.4245001209814813
2019-03-31,-0.4560104673172636,-0.4560104673172636,-0.4560104673172636,-0.5119013928197484,-0.5119013928197484,-0.5119013928197484,-0.1811634858933062,-0.1811634858933062,-0.1811634858933062,-0.425444572363224,-0.425444572363224,-0.425444572363224
2019-04-07,-1.2464525198271974,-1.2464525198271974,-1.2464525198271974,-1.1712501844562415,-1.1712501844562415,-1.1712501844562415,-0.8764716199046678,-0.8764716199046678,-0.8764716199046678,-1.0741730652874417,-1.0741730652874417,-1.0741730652874417
2019-04-14,-1.1820181438048643,-1.1820181438048643,-1.1820181438048643,-1.4455607498293728,-1.4455607498293728,-1.4455607498293728,-0.8480664382119916,-0.8480664382119916,-0.8480664382119916,-1.2287105744641387,-1.2287105744641387,-1.2287105744641387
2019-04-21,-1.3638670890056086,-1.3638670890056086,-1.3638670890056086,-0.9492308786433209,-0.9492308786433209,-0.9492308786433209,-1.2415551817565957,-1.2415551817565957,-1.2415551817565957,-0.9760194537517187,-0.9760194537517187,-0.9760194537517187
2019-04-28,-1.3817157579621557,-1.3817157579621557,-1.3817157579621557,-1.5787573584244687,-1.5787573584244687,-1.5787573584244687,-1.2654694278572902,-1.2654694278572902,-1.2654694278572902,-1.5039592130237394,-1.5039592130237394,-1.5039592130237394
2019-05-05,-1.5548732779777406,-1.5548732779777406,-1.5548732779777406,-1.792738195837352,-1.792738195837352,-1.792738195837352,-1.4802946553179566,-1.4802946553179566,-1.4802946553179566,-1.7490986637671402,-1.7490986637671402,-1.7490986637671402
2019-05-12,-1.9282538907562718,-1.9282538907562718,-1.9282538907562718,-2.1256632911295132,-2.1256632911295132,-2.1256632911295132,-1.9902359977896558,-1.9902359977896558,-1.9902359977896558,-2.149404724493064,-2.149404724493064,-2.149404724493064
2019-05-19,-1.363492984182029,-1.363492984182029,-1.363492984182029,-1.5624287358626525,-1.5624287358626525,-1.5624287358626525,-1.4053579086842753,-1.4053579086842753,-1.4053579086842753,-1.537331614166003,-1.537331614166003,-1.537331614166003
2019-05-26,-1.6821743392569184,-1.6821743392569184,-1.6821743392569184,-1.5426433484359015,-1.5426433484359015,-1.5426433484359015,-1.6858737193824478,-1.6858737193824478,-1.6858737193824478,-1.4468781189361106,-1.4468781189361106,-1.4468781189361106
2019-06-02,-0.43987852609631706,-0.43987852609631706,-0.43987852609631706,-0.4134759060502337,-0.4134759060502337,-0.4134759060502337,-0.45391298832894406,-0.45391298832894406,-0.45391298832894406,-0.5974527654549852,-0.5974527654549852,-0.5974527654549852
2019-06-09,-0.5712350994491576,-0.5712350994491576,-0.5712350994491576,-0.5246967179433877,-0.5246967179433877,-0.5246967179433877,-0.6796514992592037,-0.6796514992592037,-0.6796514992592037,-0.7901061998702121,-0.7901061998702121,-0.7901061998702121
2019-06-16,0.6482143142985446,0.6482143142985446,0.6482143142985446,0.3847717028275468,0.3847717028275468,0.3847717028275468,0.06003908121259672,0.06003908121259672,0.06003908121259672,0.11178470654494689,0.11178470654494689,0.11178470654494689
2019-06-23,0.32960818499544364,0.32960818499544364,0.32960818499544364,0.21769819065374582,0.21769819065374582,0.21769819065374582,0.44678113085568727,0.44678113085568727,0.44678113085568727,0.38145154012994936,0.38145154012994936,0.38145154012994936
2019-06-30,-0.2763941583330576,-0.2763941583330576,-0.2763941583330576,-0.25910806299929195,-0.25910806299929195,-0.25910806299929195,-0.3750571435682989,-0.3750571435682989,-0.3750571435682989,-0.22017722760142353,-0.22017722760142353,-0.22017722760142353
2019-07-07,0.13978827075768566,0.13978827075768566,0.13978827075768566,0.06387519410109711,0.06387519410109711,0.06387519410109711,0.1936515756873939,0.1936515756873939,0.1936515756873939,0.3662048064470213,0.3662048064470213,0.3662048064470213
2019-07-14,2.345999012211148,2.345999012211148,2.345999012211148,2.133427322485262,2.133427322485262,2.133427322485262,2.177283180558072,2.177283180558072,2.177283180558072,1.9464788459875244,1.9464788459875244,1.9464788459875244
2019-07-21,2.127540447130999,2.127540447130999,2.127540447130999,2.0209620001963575,2.0209620001963575,2.0209620001963575,2.1860782710453517,2.1860782710453517,2.1860782710453517,2.242933079575945,2.242933079575945,2.242933079575945
2019-07-28,2.0187956656061963,2.0187956656061963,2.0187956656061963,1.9695832952589576,1.9695832952589576,1.9695832952589576,2.096220752786104,2.096220752786104,2.096220752786104,2.0500289983451805,2.0500289983451805,2.0500289983451805
2019-08-04,1.7833948612980306,1.7833948612980306,1.7833948612980306,1.8880943564180903,1.8880943564180903,1.8880943564180903,1.931207883108618,1.931207883108618,1.931207883108618,1.827116146733594,1.827116146733594,1.827116146733594
2019-08-11,2.059900254309371,2.059900254309371,2.059900254309371,1.9831196803953102,1.9831196803953102,1.9831196803953102,1.9852866265549696,1.9852866265549696,1.9852866265549696,1.9151771830504476,1.9151771830504476,1.9151771830504476
2019-08-18,1.557924461739541,1.557924461739541,1.557924461739541,1.8202891552104818,1.8202891552104818,1.8202891552104818,1.5255717336959187,1.5255717336959187,1.5255717336959187,2.002839671138512,2.002839671138512,2.002839671138512
2019-08-25,2.200228448407207,2.200228448407207,2.200228448407207,2.1206267008377475,2.1206267008377475,2.1206267008377475,2.3739472462353994,2.3739472462353994,2.3739472462353994,2.2407427605221564,2.2407427605221564,2.2407427605221564
2019-09-01,1.5130133743339245,1.5130133743339245,1.5130133743339245,1.762528745624348,1.762528745624348,1.762528745624348,1.2068855565664167,1.2068855565664167,1.2068855565664167,1.5637531782684768,1.5637531782684768,1.5637531782684768
2019-09-08,1.7498057536158285,1.7498057536158285,1.7498057536158285,1.6455048378905508,1.6455048378905508,1.6455048378905508,1.3504862398628574,1.3504862398628574,1.3504862398628574,1.2013828834476752,1.2013828834476752,1.2013828834476752
2019-09-15,1.0409830893586678,1.0409830893586678,1.0409830893586678,1.0287729620759232,1.0287729620759232,1.0287729620759232,1.1846282991065618,1.1846282991065618,1.1846282991065618,1.2205295622407135,1.2205295622407135,1.2205295622407135
2019-09-22,0.6412683792269812,0.6412683792269812,0.6412683792269812,0.6851353807066279,0.6851353807066279,0.6851353807066279,0.629919693988913,0.629919693988913,0.629919693988913,0.7670899246082677,0.7670899246082677,0.7670899246082677
2019-09-29,0.7135244448018631,0.7135244448018631,0.7135244448018631,0.6098547244610015,0.6098547244610015,0.6098547244610015,0.6833533228717305,0.6833533228717305,0.6833533228717305,0.7218531523346994,0.7218531523346994,0.7218531523346994
2019-10-06,0.6057862426497114,0.6057862426497114,0.6057862426497114,0.5025715297745936,0.5025715297745936,0.5025715297745936,0.641249688183721,0.641249688183721,0.641249688183721,0.6130565956306753,0.6130565956306753,0.6130565956306753
2019-10-13,0.3572963400816812,0.3572963400816812,0.3572963400816812,0.6775142201703392,0.6775142201703392,0.6775142201703392,0.6105488779017122,0.6105488779017122,0.6105488779017122,0.8280952581132686,0.8280952581132686,0.8280952581132686
2019-10-20,1.364580200559341,1.364580200559341,1.364580200559341,1.2473901096820352,1.2473901096820352,1.2473901096820352,0.9688472294630169,0.9688472294630169,0.9688472294630169,1.043642130158154,1.043642130158154,1.043642130158154
2019-10-27,0.908366534471321,0.908366534471321,0.908366534471321,0.8612638434534204,0.8612638434534204,0.8612638434534204,1.264798014175151,1.264798014175151,1.264798014175151,1.0204472636662427,1.0204472636662427,1.0204472636662427
2019-11-03,-0.7573065490700873,-0.7573065490700873,-0.7573065490700873,-0.9045781993559208,-0.9045781993559208,-0.9045781993559208,-0.935424207515573,-0.935424207515573,-0.935424207515573,-1.0793308273985334,-1.0793308273985334,-1.0793308273985334
2019-11-10,-0.882378931322674,-0.882378931322674,-0.882378931322674,-0.862257205057125,-0.862257205057125,-0.862257205057125,-1.0388647232459198,-1.0388647232459198,-1.0388647232459198,-1.1809325658320162,-1.1809325658320162,-1.1809325658320162
2019-11-17,-1.2572189797352613,-1.2572189797352613,-1.2572189797352613,-1.2724426691111994,-1.2724426691111994,-1.2724426691111994,-1.0962573737498649,-1.0962573737498649,-1.0962573737498649,-1.0816540546119748,-1.0816540546119748,-1.0816540546119748
2019-11-24,-1.7103888771321365,-1.7103888771321365,-1.7103888771321365,-1.6704699859292105,-1.6704699859292105,-1.6704699859292105,-1.577774175214886,-1.577774175214886,-1.577774175214886,-1.5184092463341448,-1.5184092463341448,-1.5184092463341448
2019-12-01,-1.8969498482532294,-1.8969498482532294,-1.8969498482532294,-2.034705524456964,-2.034705524456964,-2.034705524456964,-2.181063519327913,-2.181063519327913,-2.181063519327913,-2.134216137016906,-2.134216137016906,-2.134216137016906
2019-12-08,-1.6113832543586715,-1.6113832543586715,-1.6113832543586715,-1.293297550912392,-1.293297550912392,-1.293297550912392,-1.4396376806606808,-1.4396376806606808,-1.4396376806606808,-1.3393346823135093,-1.3393346823135093,-1.3393346823135093
2019-12-15,-1.4526183000620332,-1.4526183000620332,-1.4526183000620332,-1.1576871791451095,-1.1576871791451095,-1.1576871791451095,-1.3067614633234308,-1.3067614633234308,-1.3067614633234308,-1.2315735422783682,-1.2315735422783682,-1.2315735422783682
2019-12-22,0.04210376512582101,0.04210376512582101,0.04210376512582101,-0.13688084883679516,-0.13688084883679516,-0.13688084883679516,-0.031755475479225914,-0.031755475479225914,-0.031755475479225914,-0.273634048028625,-0.273634048028625,-0.273634048028625
2019-12-29,-0.022279914891825296,-0.022279914891825296,-0.022279914891825296,-0.16031732975305713,-0.16031732975305713,-0.16031732975305713,0.2257221167047811,0.2257221167047811,0.2257221167047811,0.021438872442693126,0.021438872442693126,0.021438872442693126
