Date,ProShares Short Real Estate_Open_average,ProShares Short Real Estate_Open_max,ProShares Short Real Estate_Open_min,ProShares Short Real Estate_High_average,ProShares Short Real Estate_High_max,ProShares Short Real Estate_High_min,ProShares Short Real Estate_Low_average,ProShares Short Real Estate_Low_max,ProShares Short Real Estate_Low_min,ProShares Short Real Estate_Close_average,ProShares Short Real Estate_Close_max,ProShares Short Real Estate_Close_min
2018-11-18,-0.07281504146142147,-0.07281504146142147,-0.07281504146142147,-0.113479636723917,-0.113479636723917,-0.113479636723917,0.08936805349291864,0.08936805349291864,0.08936805349291864,-0.08700718997545008,-0.08700718997545008,-0.08700718997545008
2018-11-25,-0.8037481560304777,-0.8037481560304777,-0.8037481560304777,-0.8183763699463003,-0.8183763699463003,-0.8183763699463003,-1.112543416737504,-1.112543416737504,-1.112543416737504,-1.0809072330901481,-1.0809072330901481,-1.0809072330901481
2018-12-02,-1.5821719287506064,-1.5821719287506064,-1.5821719287506064,-1.230360829532023,-1.230360829532023,-1.230360829532023,-1.4650078640781157,-1.4650078640781157,-1.4650078640781157,-1.2833054252912737,-1.2833054252912737,-1.2833054252912737
2018-12-09,-0.7460217511111207,-0.7460217511111207,-0.7460217511111207,-0.6317520457061557,-0.6317520457061557,-0.6317520457061557,-0.5483029516192145,-0.5483029516192145,-0.5483029516192145,-0.5193634683511538,-0.5193634683511538,-0.5193634683511538
2018-12-16,1.3835767174169384,1.3835767174169384,1.3835767174169384,1.569367711764525,1.569367711764525,1.569367711764525,1.049572276892729,1.049572276892729,1.049572276892729,1.7088905183711633,1.7088905183711633,1.7088905183711633
2018-12-23,1.3171772851871018,1.3171772851871018,1.3171772851871018,1.3113880304217187,1.3113880304217187,1.3113880304217187,1.4956842301602271,1.4956842301602271,1.4956842301602271,1.28148776914012,1.28148776914012,1.28148776914012
2018-12-30,1.6757836217072313,1.6757836217072313,1.6757836217072313,1.3472992360335636,1.3472992360335636,1.3472992360335636,1.4443551181494962,1.4443551181494962,1.4443551181494962,1.1582206614328494,1.1582206614328494,1.1582206614328494
2019-01-06,-0.019138849525603175,-0.019138849525603175,-0.019138849525603175,-0.08893214380322342,-0.08893214380322342,-0.08893214380322342,0.09951288251030076,0.09951288251030076,0.09951288251030076,-0.09815325649503497,-0.09815325649503497,-0.09815325649503497
2019-01-13,-0.6960677969053197,-0.6960677969053197,-0.6960677969053197,-0.7659408074178141,-0.7659408074178141,-0.7659408074178141,-0.5795306648834468,-0.5795306648834468,-0.5795306648834468,-0.6636645065016882,-0.6636645065016882,-0.6636645065016882
2019-01-20,-0.748856181254488,-0.748856181254488,-0.748856181254488,-0.8182264985945914,-0.8182264985945914,-0.8182264985945914,-0.9136001526826122,-0.9136001526826122,-0.9136001526826122,-0.9107969720743282,-0.9107969720743282,-0.9107969720743282
2019-01-27,-1.792028909658249,-1.792028909658249,-1.792028909658249,-1.4059294085441048,-1.4059294085441048,-1.4059294085441048,-1.8263298068081382,-1.8263298068081382,-1.8263298068081382,-1.4998342705956782,-1.4998342705956782,-1.4998342705956782
2019-02-03,-1.4648179934511756,-1.4648179934511756,-1.4648179934511756,-1.5934818762782386,-1.5934818762782386,-1.5934818762782386,-1.664554970957893,-1.664554970957893,-1.664554970957893,-1.5293010125683795,-1.5293010125683795,-1.5293010125683795
2019-02-10,-1.5006302554621986,-1.5006302554621986,-1.5006302554621986,-1.591671982539464,-1.591671982539464,-1.591671982539464,-1.5053399048132672,-1.5053399048132672,-1.5053399048132672,-1.4816385610992078,-1.4816385610992078,-1.4816385610992078
2019-02-17,-1.188822849030038,-1.188822849030038,-1.188822849030038,-1.271969005802447,-1.271969005802447,-1.271969005802447,-1.31522068072487,-1.31522068072487,-1.31522068072487,-1.243590184429506,-1.243590184429506,-1.243590184429506
2019-02-24,-0.9164040004176632,-0.9164040004176632,-0.9164040004176632,-0.8367740687501052,-0.8367740687501052,-0.8367740687501052,-0.8651116779137671,-0.8651116779137671,-0.8651116779137671,-0.9002185531785983,-0.9002185531785983,-0.9002185531785983
2019-03-03,-0.8145409558741862,-0.8145409558741862,-0.8145409558741862,-0.8771399473607411,-0.8771399473607411,-0.8771399473607411,-0.7979958757569318,-0.7979958757569318,-0.7979958757569318,-0.8298247440041066,-0.8298247440041066,-0.8298247440041066
2019-03-10,-1.159078236561712,-1.159078236561712,-1.159078236561712,-1.145993490459437,-1.145993490459437,-1.145993490459437,-1.1419966643323962,-1.1419966643323962,-1.1419966643323962,-1.088962327502183,-1.088962327502183,-1.088962327502183
2019-03-17,-1.2346516827149632,-1.2346516827149632,-1.2346516827149632,-1.1407544125166607,-1.1407544125166607,-1.1407544125166607,-1.2642738333396881,-1.2642738333396881,-1.2642738333396881,-1.095354516894245,-1.095354516894245,-1.095354516894245
2019-03-24,-1.15108227542157,-1.15108227542157,-1.15108227542157,-1.2098649006879163,-1.2098649006879163,-1.2098649006879163,-1.1582673250933906,-1.1582673250933906,-1.1582673250933906,-1.1906384936210515,-1.1906384936210515,-1.1906384936210515
2019-03-31,-1.210519227475636,-1.210519227475636,-1.210519227475636,-1.3329650955098855,-1.3329650955098855,-1.3329650955098855,-1.2955071725972904,-1.2955071725972904,-1.2955071725972904,-1.402911099155738,-1.402911099155738,-1.402911099155738
2019-04-07,-1.132911562499597,-1.132911562499597,-1.132911562499597,-1.2447298438747747,-1.2447298438747747,-1.2447298438747747,-1.26514340185054,-1.26514340185054,-1.26514340185054,-1.3668913400202432,-1.3668913400202432,-1.3668913400202432
2019-04-14,-0.2703070930729699,-0.2703070930729699,-0.2703070930729699,-0.4076271769728416,-0.4076271769728416,-0.4076271769728416,-0.3402643948684093,-0.3402643948684093,-0.3402643948684093,-0.3914379192850393,-0.3914379192850393,-0.3914379192850393
2019-04-21,-0.68033881284431,-0.68033881284431,-0.68033881284431,-0.7860247340999414,-0.7860247340999414,-0.7860247340999414,-0.726508442058533,-0.726508442058533,-0.726508442058533,-0.8331790551993936,-0.8331790551993936,-0.8331790551993936
2019-04-28,-1.0375477397620094,-1.0375477397620094,-1.0375477397620094,-1.043204016491243,-1.043204016491243,-1.043204016491243,-1.0130226607336223,-1.0130226607336223,-1.0130226607336223,-1.1123930401242264,-1.1123930401242264,-1.1123930401242264
2019-05-05,0.14031226117640533,0.14031226117640533,0.14031226117640533,-0.0028772759337448986,-0.0028772759337448986,-0.0028772759337448986,-0.6477508274056624,-0.6477508274056624,-0.6477508274056624,-0.6741907555040942,-0.6741907555040942,-0.6741907555040942
2019-05-12,-1.0715406843207642,-1.0715406843207642,-1.0715406843207642,-1.1153532825897907,-1.1153532825897907,-1.1153532825897907,-0.8039594293655029,-0.8039594293655029,-0.8039594293655029,-0.861915812142797,-0.861915812142797,-0.861915812142797
2019-05-19,-0.9895190935521463,-0.9895190935521463,-0.9895190935521463,-1.0473958049138554,-1.0473958049138554,-1.0473958049138554,-1.0356686051513888,-1.0356686051513888,-1.0356686051513888,-0.8980726153289253,-0.8980726153289253,-0.8980726153289253
2019-05-26,0.359059055754274,0.359059055754274,0.359059055754274,0.23524609973088995,0.23524609973088995,0.23524609973088995,-0.19935087072515775,-0.19935087072515775,-0.19935087072515775,-0.07376341230538032,-0.07376341230538032,-0.07376341230538032
2019-06-02,-1.8880275733790557,-1.8880275733790557,-1.8880275733790557,-1.927610850011772,-1.927610850011772,-1.927610850011772,-2.02780313127047,-2.02780313127047,-2.02780313127047,-1.7607517406163333,-1.7607517406163333,-1.7607517406163333
2019-06-09,-1.675793092559212,-1.675793092559212,-1.675793092559212,-1.7179962106387414,-1.7179962106387414,-1.7179962106387414,-1.933183775929208,-1.933183775929208,-1.933183775929208,-1.912748676923672,-1.912748676923672,-1.912748676923672
2019-06-16,-1.8475990006562562,-1.8475990006562562,-1.8475990006562562,-1.8428991912235444,-1.8428991912235444,-1.8428991912235444,-1.7705131171987813,-1.7705131171987813,-1.7705131171987813,-1.9391440118904668,-1.9391440118904668,-1.9391440118904668
2019-06-23,-0.6273198841196215,-0.6273198841196215,-0.6273198841196215,-0.6083813080471252,-0.6083813080471252,-0.6083813080471252,-0.6711160759243828,-0.6711160759243828,-0.6711160759243828,-0.6195735304157555,-0.6195735304157555,-0.6195735304157555
2019-06-30,-1.7008635354650339,-1.7008635354650339,-1.7008635354650339,-1.2970095476959673,-1.2970095476959673,-1.2970095476959673,-1.670323973873146,-1.670323973873146,-1.670323973873146,-1.6688580215622153,-1.6688580215622153,-1.6688580215622153
2019-07-07,-1.5361532610465052,-1.5361532610465052,-1.5361532610465052,-1.4944188431466363,-1.4944188431466363,-1.4944188431466363,-1.4510262591963503,-1.4510262591963503,-1.4510262591963503,-1.3981889302024466,-1.3981889302024466,-1.3981889302024466
2019-07-14,-0.8757106015883157,-0.8757106015883157,-0.8757106015883157,-0.3357187788363501,-0.3357187788363501,-0.3357187788363501,-0.7659419783208317,-0.7659419783208317,-0.7659419783208317,-0.06766073140199388,-0.06766073140199388,-0.06766073140199388
2019-07-21,-0.5174195922350203,-0.5174195922350203,-0.5174195922350203,-0.5067021259327497,-0.5067021259327497,-0.5067021259327497,-0.39222656055345545,-0.39222656055345545,-0.39222656055345545,-0.5549692933058104,-0.5549692933058104,-0.5549692933058104
2019-07-28,-0.8903244175933377,-0.8903244175933377,-0.8903244175933377,-1.0072626080091083,-1.0072626080091083,-1.0072626080091083,-0.9919464730161255,-0.9919464730161255,-0.9919464730161255,-1.0236800242650035,-1.0236800242650035,-1.0236800242650035
2019-08-04,-1.7483145522430805,-1.7483145522430805,-1.7483145522430805,-1.6448689136732841,-1.6448689136732841,-1.6448689136732841,-1.8190654360524974,-1.8190654360524974,-1.8190654360524974,-1.8804922900462773,-1.8804922900462773,-1.8804922900462773
2019-08-11,-1.1893439587567862,-1.1893439587567862,-1.1893439587567862,-1.5034271252627895,-1.5034271252627895,-1.5034271252627895,-1.5752559999016649,-1.5752559999016649,-1.5752559999016649,-1.6183168949186302,-1.6183168949186302,-1.6183168949186302
2019-08-18,-1.669360089416449,-1.669360089416449,-1.669360089416449,-1.2699870601179901,-1.2699870601179901,-1.2699870601179901,-1.8419658125264735,-1.8419658125264735,-1.8419658125264735,-1.1701745001676327,-1.1701745001676327,-1.1701745001676327
2019-08-25,-1.6010406526250804,-1.6010406526250804,-1.6010406526250804,-1.9674412123541452,-1.9674412123541452,-1.9674412123541452,-1.5927210655454702,-1.5927210655454702,-1.5927210655454702,-1.8810601230159045,-1.8810601230159045,-1.8810601230159045
2019-09-01,-1.8173094068030988,-1.8173094068030988,-1.8173094068030988,-2.1032630622292743,-2.1032630622292743,-2.1032630622292743,-1.827291777325669,-1.827291777325669,-1.827291777325669,-1.9406109124696438,-1.9406109124696438,-1.9406109124696438
2019-09-08,-0.9874726084574322,-0.9874726084574322,-0.9874726084574322,-0.7631676820121015,-0.7631676820121015,-0.7631676820121015,-1.1248827674483177,-1.1248827674483177,-1.1248827674483177,-0.684351022162846,-0.684351022162846,-0.684351022162846
2019-09-15,-1.4048007588777338,-1.4048007588777338,-1.4048007588777338,-1.5160702016955707,-1.5160702016955707,-1.5160702016955707,-1.3464811607094087,-1.3464811607094087,-1.3464811607094087,-1.4666988257490396,-1.4666988257490396,-1.4666988257490396
2019-09-22,-1.721650861564411,-1.721650861564411,-1.721650861564411,-1.3688840194290415,-1.3688840194290415,-1.3688840194290415,-1.6337587188780898,-1.6337587188780898,-1.6337587188780898,-1.4366918074094994,-1.4366918074094994,-1.4366918074094994
2019-09-29,-1.13508086383576,-1.13508086383576,-1.13508086383576,-1.4011172482623142,-1.4011172482623142,-1.4011172482623142,-1.1751725062517815,-1.1751725062517815,-1.1751725062517815,-1.3408591498846247,-1.3408591498846247,-1.3408591498846247
2019-10-06,-0.9145433466929235,-0.9145433466929235,-0.9145433466929235,-1.1336639264944748,-1.1336639264944748,-1.1336639264944748,-1.1169768854534818,-1.1169768854534818,-1.1169768854534818,-1.0607474148001959,-1.0607474148001959,-1.0607474148001959
2019-10-13,-1.1566449449036555,-1.1566449449036555,-1.1566449449036555,-1.354237689837653,-1.354237689837653,-1.354237689837653,-1.3014050045083576,-1.3014050045083576,-1.3014050045083576,-1.4797452203293748,-1.4797452203293748,-1.4797452203293748
2019-10-20,-1.1212377891150067,-1.1212377891150067,-1.1212377891150067,-1.2164955430150146,-1.2164955430150146,-1.2164955430150146,-1.0662827101050978,-1.0662827101050978,-1.0662827101050978,-1.108241144074863,-1.108241144074863,-1.108241144074863
2019-10-27,-1.3141847059867289,-1.3141847059867289,-1.3141847059867289,-0.8484274423013719,-0.8484274423013719,-0.8484274423013719,-1.1437625045254196,-1.1437625045254196,-1.1437625045254196,-1.0231582761260698,-1.0231582761260698,-1.0231582761260698
2019-11-03,1.2255430108515972,1.2255430108515972,1.2255430108515972,0.8358855915786612,0.8358855915786612,0.8358855915786612,1.1381385003103655,1.1381385003103655,1.1381385003103655,0.9867087625617638,0.9867087625617638,0.9867087625617638
2019-11-10,0.6773716757113087,0.6773716757113087,0.6773716757113087,0.24537510287588846,0.24537510287588846,0.24537510287588846,0.546131382807358,0.546131382807358,0.546131382807358,0.08398857832997046,0.08398857832997046,0.08398857832997046
2019-11-17,0.9294562603466148,0.9294562603466148,0.9294562603466148,1.0874774329534325,1.0874774329534325,1.0874774329534325,1.1104460561157723,1.1104460561157723,1.1104460561157723,0.9058678415259235,0.9058678415259235,0.9058678415259235
2019-11-24,-0.7701376651359857,-0.7701376651359857,-0.7701376651359857,-0.5129919794951996,-0.5129919794951996,-0.5129919794951996,-0.5559398055974487,-0.5559398055974487,-0.5559398055974487,-0.2593926034146153,-0.2593926034146153,-0.2593926034146153
2019-12-01,-0.23556512624058223,-0.23556512624058223,-0.23556512624058223,-0.25114717088884253,-0.25114717088884253,-0.25114717088884253,0.010440365453647425,0.010440365453647425,0.010440365453647425,-0.009433367590065021,-0.009433367590065021,-0.009433367590065021
2019-12-08,1.9073485928618181,1.9073485928618181,1.9073485928618181,2.193860982814536,2.193860982814536,2.193860982814536,2.116388245270615,2.116388245270615,2.116388245270615,2.036014238101426,2.036014238101426,2.036014238101426
2019-12-15,0.21865500199016483,0.21865500199016483,0.21865500199016483,-0.0352412648968976,-0.0352412648968976,-0.0352412648968976,0.09554341745789256,0.09554341745789256,0.09554341745789256,-0.01814467959049392,-0.01814467959049392,-0.01814467959049392
2019-12-22,-0.022258157393758853,-0.022258157393758853,-0.022258157393758853,-0.25047868164146503,-0.25047868164146503,-0.25047868164146503,-0.2831770624807565,-0.2831770624807565,-0.2831770624807565,-0.3617984018348398,-0.3617984018348398,-0.3617984018348398
2019-12-29,0.21901095554224384,0.21901095554224384,0.21901095554224384,-0.013397530645857251,-0.013397530645857251,-0.013397530645857251,-0.4969894536005088,-0.4969894536005088,-0.4969894536005088,-0.6946867013441377,-0.6946867013441377,-0.6946867013441377
