Date,VelocityShares Daily 2x VIX Short Term linked to S_etf_Open_average,VelocityShares Daily 2x VIX Short Term linked to S_etf_Open_max,VelocityShares Daily 2x VIX Short Term linked to S_etf_Open_min,VelocityShares Daily 2x VIX Short Term linked to S_etf_High_average,VelocityShares Daily 2x VIX Short Term linked to S_etf_High_max,VelocityShares Daily 2x VIX Short Term linked to S_etf_High_min,VelocityShares Daily 2x VIX Short Term linked to S_etf_Low_average,VelocityShares Daily 2x VIX Short Term linked to S_etf_Low_max,VelocityShares Daily 2x VIX Short Term linked to S_etf_Low_min,VelocityShares Daily 2x VIX Short Term linked to S_etf_Close_average,VelocityShares Daily 2x VIX Short Term linked to S_etf_Close_max,VelocityShares Daily 2x VIX Short Term linked to S_etf_Close_min
2018-12-09,1.0593977826086782,1.0593977826086782,1.0593977826086782,0.899230514646092,0.899230514646092,0.899230514646092,1.2437585912350468,1.2437585912350468,1.2437585912350468,1.1753337495906337,1.1753337495906337,1.1753337495906337
2018-12-16,1.9332395297025378,1.9332395297025378,1.9332395297025378,2.1207066755187554,2.1207066755187554,2.1207066755187554,2.0704111221266968,2.0704111221266968,2.0704111221266968,2.234986048757914,2.234986048757914,2.234986048757914
2018-12-23,2.253589808810656,2.253589808810656,2.253589808810656,2.1881035205180734,2.1881035205180734,2.1881035205180734,2.2517737232718336,2.2517737232718336,2.2517737232718336,2.0598213832924768,2.0598213832924768,2.0598213832924768
2018-12-30,1.2879368854870124,1.2879368854870124,1.2879368854870124,1.019458416357835,1.019458416357835,1.019458416357835,1.0995731955881443,1.0995731955881443,1.0995731955881443,0.7840354371191941,0.7840354371191941,0.7840354371191941
2019-01-06,0.1377160559051367,0.1377160559051367,0.1377160559051367,-0.09688363557140366,-0.09688363557140366,-0.09688363557140366,-0.021806575879725787,-0.021806575879725787,-0.021806575879725787,-0.2398114298950976,-0.2398114298950976,-0.2398114298950976
2019-01-13,-0.8152456725682207,-0.8152456725682207,-0.8152456725682207,-0.8949028101336689,-0.8949028101336689,-0.8949028101336689,-0.7084688146661913,-0.7084688146661913,-0.7084688146661913,-0.7445580080994132,-0.7445580080994132,-0.7445580080994132
2019-01-20,-0.5846004686012678,-0.5846004686012678,-0.5846004686012678,-0.7138229862840312,-0.7138229862840312,-0.7138229862840312,-0.5128594903375222,-0.5128594903375222,-0.5128594903375222,-0.6440382295524231,-0.6440382295524231,-0.6440382295524231
2019-01-27,-1.011825437477787,-1.011825437477787,-1.011825437477787,-1.0538523460703044,-1.0538523460703044,-1.0538523460703044,-0.9243321175253363,-0.9243321175253363,-0.9243321175253363,-0.956057999823625,-0.956057999823625,-0.956057999823625
2019-02-03,-1.033117750733479,-1.033117750733479,-1.033117750733479,-1.054159755556588,-1.054159755556588,-1.054159755556588,-1.0619774233289199,-1.0619774233289199,-1.0619774233289199,-1.1033774244917063,-1.1033774244917063,-1.1033774244917063
2019-02-10,-1.3005133804776663,-1.3005133804776663,-1.3005133804776663,-1.287573593818691,-1.287573593818691,-1.287573593818691,-1.2636354798154161,-1.2636354798154161,-1.2636354798154161,-1.2705200552118092,-1.2705200552118092,-1.2705200552118092
2019-02-17,-1.358898851743984,-1.358898851743984,-1.358898851743984,-1.3474088560243194,-1.3474088560243194,-1.3474088560243194,-1.3706617981309077,-1.3706617981309077,-1.3706617981309077,-1.343682260256081,-1.343682260256081,-1.343682260256081
2019-02-24,-1.2953723837604951,-1.2953723837604951,-1.2953723837604951,-1.2416619010974597,-1.2416619010974597,-1.2416619010974597,-1.2954985161691273,-1.2954985161691273,-1.2954985161691273,-1.2768484527892205,-1.2768484527892205,-1.2768484527892205
2019-03-03,-0.7628262403537552,-0.7628262403537552,-0.7628262403537552,-0.7402116116021291,-0.7402116116021291,-0.7402116116021291,-0.7901803561438886,-0.7901803561438886,-0.7901803561438886,-0.7863468561878674,-0.7863468561878674,-0.7863468561878674
2019-03-10,-1.1931027453530472,-1.1931027453530472,-1.1931027453530472,-1.1631715959328002,-1.1631715959328002,-1.1631715959328002,-1.204240668028509,-1.204240668028509,-1.204240668028509,-1.124884110188779,-1.124884110188779,-1.124884110188779
2019-03-17,-1.0094989250672213,-1.0094989250672213,-1.0094989250672213,-0.7619742209474529,-0.7619742209474529,-0.7619742209474529,-0.9853982451602221,-0.9853982451602221,-0.9853982451602221,-0.6900612627328194,-0.6900612627328194,-0.6900612627328194
2019-03-24,-0.9659465051575377,-0.9659465051575377,-0.9659465051575377,-1.0354092010668312,-1.0354092010668312,-1.0354092010668312,-0.9862493120975426,-0.9862493120975426,-0.9862493120975426,-1.0606085599849906,-1.0606085599849906,-1.0606085599849906
2019-03-31,-1.171780578710326,-1.171780578710326,-1.171780578710326,-1.2593541837890465,-1.2593541837890465,-1.2593541837890465,-1.169326967832872,-1.169326967832872,-1.169326967832872,-1.2627433758653692,-1.2627433758653692,-1.2627433758653692
2019-04-07,-1.378835154182244,-1.378835154182244,-1.378835154182244,-1.475098985565211,-1.475098985565211,-1.475098985565211,-1.4416637054015307,-1.4416637054015307,-1.4416637054015307,-1.5106336004797805,-1.5106336004797805,-1.5106336004797805
2019-04-14,-1.404843988285158,-1.404843988285158,-1.404843988285158,-1.4236925916145444,-1.4236925916145444,-1.4236925916145444,-1.3999688076575427,-1.3999688076575427,-1.3999688076575427,-1.4696187402107974,-1.4696187402107974,-1.4696187402107974
2019-04-21,-1.306773912960276,-1.306773912960276,-1.306773912960276,-1.321699558954203,-1.321699558954203,-1.321699558954203,-1.3575953472360622,-1.3575953472360622,-1.3575953472360622,-1.4084046333836369,-1.4084046333836369,-1.4084046333836369
2019-04-28,-1.1491824795569279,-1.1491824795569279,-1.1491824795569279,-1.2269990395732917,-1.2269990395732917,-1.2269990395732917,-1.2171852763191404,-1.2171852763191404,-1.2171852763191404,-1.2457994229780853,-1.2457994229780853,-1.2457994229780853
2019-05-05,0.22273155577539813,0.22273155577539813,0.22273155577539813,0.28680509771349116,0.28680509771349116,0.28680509771349116,-0.44733173481096633,-0.44733173481096633,-0.44733173481096633,-0.4922661237945552,-0.4922661237945552,-0.4922661237945552
2019-05-12,-0.34790311818667724,-0.34790311818667724,-0.34790311818667724,-0.47894185505067277,-0.47894185505067277,-0.47894185505067277,-0.572030464935657,-0.572030464935657,-0.572030464935657,-0.4102324014054091,-0.4102324014054091,-0.4102324014054091
2019-05-19,-0.653894218847481,-0.653894218847481,-0.653894218847481,-0.5706622893639977,-0.5706622893639977,-0.5706622893639977,-0.4930580141157534,-0.4930580141157534,-0.4930580141157534,-0.408364846081251,-0.408364846081251,-0.408364846081251
2019-05-26,0.30894016028854154,0.30894016028854154,0.30894016028854154,0.15967587893035073,0.15967587893035073,0.15967587893035073,0.339955537568221,0.339955537568221,0.339955537568221,0.34977844363980193,0.34977844363980193,0.34977844363980193
2019-06-02,-0.7794756689070719,-0.7794756689070719,-0.7794756689070719,-0.6912684890312288,-0.6912684890312288,-0.6912684890312288,-0.4866431624868806,-0.4866431624868806,-0.4866431624868806,-0.3834602719703714,-0.3834602719703714,-0.3834602719703714
2019-06-09,-0.6689110827897076,-0.6689110827897076,-0.6689110827897076,-0.651930498915865,-0.651930498915865,-0.651930498915865,-0.5677930588477996,-0.5677930588477996,-0.5677930588477996,-0.5986052393504043,-0.5986052393504043,-0.5986052393504043
2019-06-16,-1.3003910364547346,-1.3003910364547346,-1.3003910364547346,-1.1936933791507696,-1.1936933791507696,-1.1936933791507696,-1.249452963377645,-1.249452963377645,-1.249452963377645,-0.9806867951117036,-0.9806867951117036,-0.9806867951117036
2019-06-23,-1.1652462128833856,-1.1652462128833856,-1.1652462128833856,-1.2222658717453405,-1.2222658717453405,-1.2222658717453405,-1.1770272682411476,-1.1770272682411476,-1.1770272682411476,-1.227240882910007,-1.227240882910007,-1.227240882910007
2019-06-30,-1.7826381615327505,-1.7826381615327505,-1.7826381615327505,-1.6579955720673962,-1.6579955720673962,-1.6579955720673962,-2.1209984333045617,-2.1209984333045617,-2.1209984333045617,-2.068813422366872,-2.068813422366872,-2.068813422366872
2019-07-07,-1.7214248406809183,-1.7214248406809183,-1.7214248406809183,-1.7729049251924043,-1.7729049251924043,-1.7729049251924043,-1.9077202393925534,-1.9077202393925534,-1.9077202393925534,-1.8841310429706168,-1.8841310429706168,-1.8841310429706168
2019-07-14,-1.5558068211074876,-1.5558068211074876,-1.5558068211074876,-1.4560983279269062,-1.4560983279269062,-1.4560983279269062,-1.64436559159625,-1.64436559159625,-1.64436559159625,-1.4541883598756122,-1.4541883598756122,-1.4541883598756122
2019-07-21,-1.51728718059007,-1.51728718059007,-1.51728718059007,-1.5827314948957427,-1.5827314948957427,-1.5827314948957427,-1.6639164458849007,-1.6639164458849007,-1.6639164458849007,-1.6645798164221082,-1.6645798164221082,-1.6645798164221082
2019-07-28,-0.5247897424918662,-0.5247897424918662,-0.5247897424918662,-0.2978509721828225,-0.2978509721828225,-0.2978509721828225,-0.44731886870080845,-0.44731886870080845,-0.44731886870080845,-0.43098484728620307,-0.43098484728620307,-0.43098484728620307
2019-08-04,-0.22375437900382142,-0.22375437900382142,-0.22375437900382142,-0.04936092029590627,-0.04936092029590627,-0.04936092029590627,-0.1684880260406249,-0.1684880260406249,-0.1684880260406249,-0.057194308746204146,-0.057194308746204146,-0.057194308746204146
2019-08-11,0.6660942808433471,0.6660942808433471,0.6660942808433471,0.5089233333679432,0.5089233333679432,0.5089233333679432,0.3986531861629947,0.3986531861629947,0.3986531861629947,0.27797525524105493,0.27797525524105493,0.27797525524105493
2019-08-18,-0.23850808301510898,-0.23850808301510898,-0.23850808301510898,0.5046117385612132,0.5046117385612132,0.5046117385612132,-0.4761377481632285,-0.4761377481632285,-0.4761377481632285,0.511053185644853,0.511053185644853,0.511053185644853
2019-08-25,-0.21629431645396366,-0.21629431645396366,-0.21629431645396366,0.017149565587971614,0.017149565587971614,0.017149565587971614,-0.04813669207028556,-0.04813669207028556,-0.04813669207028556,-0.03436428306061934,-0.03436428306061934,-0.03436428306061934
2019-09-01,-0.6789614608900176,-0.6789614608900176,-0.6789614608900176,-0.8776698137121026,-0.8776698137121026,-0.8776698137121026,-0.7696091057242463,-0.7696091057242463,-0.7696091057242463,-0.9470085079418489,-0.9470085079418489,-0.9470085079418489
2019-09-08,-1.36057200187398,-1.36057200187398,-1.36057200187398,-1.4348535574083197,-1.4348535574083197,-1.4348535574083197,-1.4330350697561207,-1.4330350697561207,-1.4330350697561207,-1.4101908990625716,-1.4101908990625716,-1.4101908990625716
2019-09-15,-1.5843809853807518,-1.5843809853807518,-1.5843809853807518,-1.2262225366729707,-1.2262225366729707,-1.2262225366729707,-1.5760598250315863,-1.5760598250315863,-1.5760598250315863,-1.2327982627091714,-1.2327982627091714,-1.2327982627091714
2019-09-22,-0.8923676611806437,-0.8923676611806437,-0.8923676611806437,-0.5680108549189858,-0.5680108549189858,-0.5680108549189858,-0.8449050929591418,-0.8449050929591418,-0.8449050929591418,-0.6585604631128301,-0.6585604631128301,-0.6585604631128301
2019-09-29,-0.21208290201350335,-0.21208290201350335,-0.21208290201350335,-0.5258324180553923,-0.5258324180553923,-0.5258324180553923,-0.5715364775355389,-0.5715364775355389,-0.5715364775355389,-0.7907207648483767,-0.7907207648483767,-0.7907207648483767
2019-10-06,-0.8342503922503445,-0.8342503922503445,-0.8342503922503445,-1.0249652019074218,-1.0249652019074218,-1.0249652019074218,-1.102608652405947,-1.102608652405947,-1.102608652405947,-1.1387036477299908,-1.1387036477299908,-1.1387036477299908
2019-10-13,-1.4789874278342585,-1.4789874278342585,-1.4789874278342585,-1.4885844861263355,-1.4885844861263355,-1.4885844861263355,-1.4917013404487232,-1.4917013404487232,-1.4917013404487232,-1.5006249951388335,-1.5006249951388335,-1.5006249951388335
2019-10-20,-1.536127865423531,-1.536127865423531,-1.536127865423531,-1.6077625362511982,-1.6077625362511982,-1.6077625362511982,-1.6481525001213437,-1.6481525001213437,-1.6481525001213437,-1.6598501671834032,-1.6598501671834032,-1.6598501671834032
2019-10-27,-1.5591263041932708,-1.5591263041932708,-1.5591263041932708,-1.5730829558353385,-1.5730829558353385,-1.5730829558353385,-1.5609953712681408,-1.5609953712681408,-1.5609953712681408,-1.5429025617586294,-1.5429025617586294,-1.5429025617586294
2019-11-03,-1.3427819949063289,-1.3427819949063289,-1.3427819949063289,-1.3375999630133062,-1.3375999630133062,-1.3375999630133062,-1.3774526264306857,-1.3774526264306857,-1.3774526264306857,-1.3548077396957376,-1.3548077396957376,-1.3548077396957376
2019-11-10,-1.5170731636304733,-1.5170731636304733,-1.5170731636304733,-1.4127282090991056,-1.4127282090991056,-1.4127282090991056,-1.540850319403285,-1.540850319403285,-1.540850319403285,-1.4124689326549449,-1.4124689326549449,-1.4124689326549449
2019-11-17,-1.418157848390004,-1.418157848390004,-1.418157848390004,-1.3780860036363376,-1.3780860036363376,-1.3780860036363376,-1.360653434982597,-1.360653434982597,-1.360653434982597,-1.3576331700218351,-1.3576331700218351,-1.3576331700218351
2019-11-24,-1.5279895253703368,-1.5279895253703368,-1.5279895253703368,-1.5004383647003339,-1.5004383647003339,-1.5004383647003339,-1.4736165532506074,-1.4736165532506074,-1.4736165532506074,-1.4214387477147528,-1.4214387477147528,-1.4214387477147528
2019-12-01,-1.2858100371695902,-1.2858100371695902,-1.2858100371695902,-1.230265396826837,-1.230265396826837,-1.230265396826837,-1.2488907292901588,-1.2488907292901588,-1.2488907292901588,-1.2023667206276738,-1.2023667206276738,-1.2023667206276738
2019-12-08,-1.1679316568520495,-1.1679316568520495,-1.1679316568520495,-1.1358017124967579,-1.1358017124967579,-1.1358017124967579,-1.301625673818603,-1.301625673818603,-1.301625673818603,-1.2663241339780817,-1.2663241339780817,-1.2663241339780817
2019-12-15,-1.2854490931446108,-1.2854490931446108,-1.2854490931446108,-1.2442049057801436,-1.2442049057801436,-1.2442049057801436,-1.2543676846658105,-1.2543676846658105,-1.2543676846658105,-1.198461541819345,-1.198461541819345,-1.198461541819345
2019-12-22,-1.1090946290308712,-1.1090946290308712,-1.1090946290308712,-1.0587042435402787,-1.0587042435402787,-1.0587042435402787,-1.0931215359271333,-1.0931215359271333,-1.0931215359271333,-1.0360331265705982,-1.0360331265705982,-1.0360331265705982
2019-12-29,-0.8914134595729535,-0.8914134595729535,-0.8914134595729535,-0.9434003621011391,-0.9434003621011391,-0.9434003621011391,-1.0192222796825094,-1.0192222796825094,-1.0192222796825094,-0.9776504065484306,-0.9776504065484306,-0.9776504065484306
