Date,iShares MSCI EAFE ValueEtf_Open_average,iShares MSCI EAFE ValueEtf_Open_max,iShares MSCI EAFE ValueEtf_Open_min,iShares MSCI EAFE ValueEtf_High_average,iShares MSCI EAFE ValueEtf_High_max,iShares MSCI EAFE ValueEtf_High_min,iShares MSCI EAFE ValueEtf_Low_average,iShares MSCI EAFE ValueEtf_Low_max,iShares MSCI EAFE ValueEtf_Low_min,iShares MSCI EAFE ValueEtf_Close_average,iShares MSCI EAFE ValueEtf_Close_max,iShares MSCI EAFE ValueEtf_Close_min
2019-02-24,1.2051452848658206,1.2051452848658206,1.2051452848658206,1.1261027499782612,1.1261027499782612,1.1261027499782612,1.1308482436868064,1.1308482436868064,1.1308482436868064,1.085657017670491,1.085657017670491,1.085657017670491
2019-03-03,0.2660780777799629,0.2660780777799629,0.2660780777799629,0.22792737175948785,0.22792737175948785,0.22792737175948785,0.34119526591596455,0.34119526591596455,0.34119526591596455,0.3450990664957356,0.3450990664957356,0.3450990664957356
2019-03-10,1.2111201344521394,1.2111201344521394,1.2111201344521394,1.2741420024616816,1.2741420024616816,1.2741420024616816,1.3048246736106075,1.3048246736106075,1.3048246736106075,1.2783582187213602,1.2783582187213602,1.2783582187213602
2019-03-17,1.1519118385261455,1.1519118385261455,1.1519118385261455,1.0707715555327049,1.0707715555327049,1.0707715555327049,0.9244838072494836,0.9244838072494836,0.9244838072494836,0.8112595691914389,0.8112595691914389,0.8112595691914389
2019-03-24,0.9570661389628703,0.9570661389628703,0.9570661389628703,0.9076354510928808,0.9076354510928808,0.9076354510928808,0.8906567083777384,0.8906567083777384,0.8906567083777384,0.9047363931512946,0.9047363931512946,0.9047363931512946
2019-03-31,1.6507438440499658,1.6507438440499658,1.6507438440499658,1.7056667934003984,1.7056667934003984,1.7056667934003984,1.653343595643559,1.653343595643559,1.653343595643559,1.6843156862673812,1.6843156862673812,1.6843156862673812
2019-04-07,1.6149448658470396,1.6149448658470396,1.6149448658470396,1.6270455382635152,1.6270455382635152,1.6270455382635152,1.6140053535459522,1.6140053535459522,1.6140053535459522,1.570285899225805,1.570285899225805,1.570285899225805
2019-04-14,1.5719373693268421,1.5719373693268421,1.5719373693268421,1.559939327553502,1.559939327553502,1.559939327553502,1.533884337321325,1.533884337321325,1.533884337321325,1.5041862464679416,1.5041862464679416,1.5041862464679416
2019-04-21,1.0080787091945154,1.0080787091945154,1.0080787091945154,1.0392391941203476,1.0392391941203476,1.0392391941203476,1.041979902981939,1.041979902981939,1.041979902981939,1.042780120951118,1.042780120951118,1.042780120951118
2019-04-28,1.0105784183209132,1.0105784183209132,1.0105784183209132,1.114245646117458,1.114245646117458,1.114245646117458,1.0419394581951018,1.0419394581951018,1.0419394581951018,1.1128840303656131,1.1128840303656131,1.1128840303656131
2019-05-05,-0.037855116130045025,-0.037855116130045025,-0.037855116130045025,0.12483508470321619,0.12483508470321619,0.12483508470321619,-0.11081599277857132,-0.11081599277857132,-0.11081599277857132,0.15178216682500362,0.15178216682500362,0.15178216682500362
2019-05-12,-0.35305752886932856,-0.35305752886932856,-0.35305752886932856,-0.3294899032319402,-0.3294899032319402,-0.3294899032319402,-0.3394527289886991,-0.3394527289886991,-0.3394527289886991,-0.43067857301777607,-0.43067857301777607,-0.43067857301777607
2019-05-19,-0.6529417902974893,-0.6529417902974893,-0.6529417902974893,-0.7354435193681972,-0.7354435193681972,-0.7354435193681972,-0.6222313909668249,-0.6222313909668249,-0.6222313909668249,-0.6559190202457532,-0.6559190202457532,-0.6559190202457532
2019-05-26,-1.8146926061360127,-1.8146926061360127,-1.8146926061360127,-1.7911357871552578,-1.7911357871552578,-1.7911357871552578,-1.7525561255370004,-1.7525561255370004,-1.7525561255370004,-1.7755461823705632,-1.7755461823705632,-1.7755461823705632
2019-06-02,-0.33640921536649204,-0.33640921536649204,-0.33640921536649204,-0.164194232680626,-0.164194232680626,-0.164194232680626,-0.21707393271403214,-0.21707393271403214,-0.21707393271403214,-0.18723831231394247,-0.18723831231394247,-0.18723831231394247
2019-06-09,-0.5946307574332158,-0.5946307574332158,-0.5946307574332158,-0.72450378947938,-0.72450378947938,-0.72450378947938,-0.5527114955581934,-0.5527114955581934,-0.5527114955581934,-0.7069091677721495,-0.7069091677721495,-0.7069091677721495
2019-06-16,-0.8788430874583354,-0.8788430874583354,-0.8788430874583354,-0.9559642814893888,-0.9559642814893888,-0.9559642814893888,-0.8477215003990128,-0.8477215003990128,-0.8477215003990128,-0.9804630219457577,-0.9804630219457577,-0.9804630219457577
2019-06-23,-0.7718149118608217,-0.7718149118608217,-0.7718149118608217,-0.8244032072659154,-0.8244032072659154,-0.8244032072659154,-0.6852558274532958,-0.6852558274532958,-0.6852558274532958,-0.8289637407490081,-0.8289637407490081,-0.8289637407490081
2019-06-30,-0.40946388795504307,-0.40946388795504307,-0.40946388795504307,-0.4391601738382257,-0.4391601738382257,-0.4391601738382257,-0.5311984310180661,-0.5311984310180661,-0.5311984310180661,-0.4519240102756755,-0.4519240102756755,-0.4519240102756755
2019-07-07,-0.661169435596589,-0.661169435596589,-0.661169435596589,-0.725364343477802,-0.725364343477802,-0.725364343477802,-0.5895124497252319,-0.5895124497252319,-0.5895124497252319,-0.6376180943309826,-0.6376180943309826,-0.6376180943309826
2019-07-14,-0.8302605221647871,-0.8302605221647871,-0.8302605221647871,-0.9379162521574752,-0.9379162521574752,-0.9379162521574752,-0.8519321760770429,-0.8519321760770429,-0.8519321760770429,-1.0245923989877994,-1.0245923989877994,-1.0245923989877994
2019-07-21,-1.0326898810889693,-1.0326898810889693,-1.0326898810889693,-1.1176140825001555,-1.1176140825001555,-1.1176140825001555,-0.9943884654121394,-0.9943884654121394,-0.9943884654121394,-1.0773883821810386,-1.0773883821810386,-1.0773883821810386
2019-07-28,-2.156430333537494,-2.156430333537494,-2.156430333537494,-2.160761631187924,-2.160761631187924,-2.160761631187924,-2.295140532638227,-2.295140532638227,-2.295140532638227,-2.236480229206935,-2.236480229206935,-2.236480229206935
2019-08-04,-2.3155847257371023,-2.3155847257371023,-2.3155847257371023,-2.3440444702417933,-2.3440444702417933,-2.3440444702417933,-2.3174986894552365,-2.3174986894552365,-2.3174986894552365,-2.3227057638858395,-2.3227057638858395,-2.3227057638858395
2019-08-11,-2.3942722617732417,-2.3942722617732417,-2.3942722617732417,-2.295164009746966,-2.295164009746966,-2.295164009746966,-2.2898092505310657,-2.2898092505310657,-2.2898092505310657,-2.224859328171255,-2.224859328171255,-2.224859328171255
2019-08-18,-1.8425288158985358,-1.8425288158985358,-1.8425288158985358,-1.7875706402447296,-1.7875706402447296,-1.7875706402447296,-1.9607088055524298,-1.9607088055524298,-1.9607088055524298,-2.047514314455934,-2.047514314455934,-2.047514314455934
2019-08-25,-1.3916031332909584,-1.3916031332909584,-1.3916031332909584,-1.4443233331847105,-1.4443233331847105,-1.4443233331847105,-1.4182636569460123,-1.4182636569460123,-1.4182636569460123,-1.3910908742979304,-1.3910908742979304,-1.3910908742979304
2019-09-01,-0.8000250775692215,-0.8000250775692215,-0.8000250775692215,-0.8467477130171425,-0.8467477130171425,-0.8467477130171425,-0.7099449663119773,-0.7099449663119773,-0.7099449663119773,-0.7674035313494405,-0.7674035313494405,-0.7674035313494405
2019-09-08,0.4496773147146809,0.4496773147146809,0.4496773147146809,0.44272789228610854,0.44272789228610854,0.44272789228610854,0.47402605960340527,0.47402605960340527,0.47402605960340527,0.4233945652273694,0.4233945652273694,0.4233945652273694
2019-09-15,0.5545954114056233,0.5545954114056233,0.5545954114056233,0.46840153487436725,0.46840153487436725,0.46840153487436725,0.4703118926902661,0.4703118926902661,0.4703118926902661,0.3666905981893792,0.3666905981893792,0.3666905981893792
2019-09-22,0.10243328478774906,0.10243328478774906,0.10243328478774906,0.15979495033680594,0.15979495033680594,0.15979495033680594,0.1254425204784158,0.1254425204784158,0.1254425204784158,0.11143353877006748,0.11143353877006748,0.11143353877006748
2019-09-29,-0.6962938828027097,-0.6962938828027097,-0.6962938828027097,-0.544146272632869,-0.544146272632869,-0.544146272632869,-0.5982981772965363,-0.5982981772965363,-0.5982981772965363,-0.42317863015356616,-0.42317863015356616,-0.42317863015356616
2019-10-06,0.4808895444954392,0.4808895444954392,0.4808895444954392,0.5758518181014256,0.5758518181014256,0.5758518181014256,0.44135395215175305,0.44135395215175305,0.44135395215175305,0.4961203334200032,0.4961203334200032,0.4961203334200032
2019-10-13,0.9307234312220016,0.9307234312220016,0.9307234312220016,0.926723317433621,0.926723317433621,0.926723317433621,0.9010400335907441,0.9010400335907441,0.9010400335907441,0.9533882315630365,0.9533882315630365,0.9533882315630365
2019-10-20,1.3643499165866906,1.3643499165866906,1.3643499165866906,1.4041454271048996,1.4041454271048996,1.4041454271048996,1.357613495217067,1.357613495217067,1.357613495217067,1.428956667219542,1.428956667219542,1.428956667219542
2019-10-27,1.4540781690797169,1.4540781690797169,1.4540781690797169,1.485839285001928,1.485839285001928,1.485839285001928,1.4514360897796426,1.4514360897796426,1.4514360897796426,1.5056100978127198,1.5056100978127198,1.5056100978127198
2019-11-03,1.6188728670188106,1.6188728670188106,1.6188728670188106,1.6425359116070448,1.6425359116070448,1.6425359116070448,1.6209846112103385,1.6209846112103385,1.6209846112103385,1.6400840670097607,1.6400840670097607,1.6400840670097607
2019-11-10,1.3246032415346916,1.3246032415346916,1.3246032415346916,1.3448188389058555,1.3448188389058555,1.3448188389058555,1.3198401691604313,1.3198401691604313,1.3198401691604313,1.350076306111556,1.350076306111556,1.350076306111556
2019-11-17,1.1779242909304493,1.1779242909304493,1.1779242909304493,1.1620563272717959,1.1620563272717959,1.1620563272717959,1.1547612772631086,1.1547612772631086,1.1547612772631086,1.140119715810454,1.140119715810454,1.140119715810454
2019-11-24,1.042248872208722,1.042248872208722,1.042248872208722,1.0410834672206066,1.0410834672206066,1.0410834672206066,1.0762455477116495,1.0762455477116495,1.0762455477116495,1.0080581527406818,1.0080581527406818,1.0080581527406818
2019-12-01,1.1313287082191508,1.1313287082191508,1.1313287082191508,1.1256159329076352,1.1256159329076352,1.1256159329076352,1.1652662479611957,1.1652662479611957,1.1652662479611957,1.1365605553922435,1.1365605553922435,1.1365605553922435
2019-12-08,1.508177218959266,1.508177218959266,1.508177218959266,1.6312070300642936,1.6312070300642936,1.6312070300642936,1.473228773430903,1.473228773430903,1.473228773430903,1.4719857812739134,1.4719857812739134,1.4719857812739134
2019-12-15,1.104844869118854,1.104844869118854,1.104844869118854,1.0417285556596096,1.0417285556596096,1.0417285556596096,1.054433136521477,1.054433136521477,1.054433136521477,0.9932901011294908,0.9932901011294908,0.9932901011294908
2019-12-22,1.0658258005843828,1.0658258005843828,1.0658258005843828,1.0679308312928995,1.0679308312928995,1.0679308312928995,1.056010865186077,1.056010865186077,1.056010865186077,1.0196143277480305,1.0196143277480305,1.0196143277480305
2019-12-29,0.808087149273319,0.808087149273319,0.808087149273319,0.9250395823598175,0.9250395823598175,0.9250395823598175,0.7654473405441451,0.7654473405441451,0.7654473405441451,0.821511770607805,0.821511770607805,0.821511770607805
