Date,ProShares Short High Yield_Open_average,ProShares Short High Yield_Open_max,ProShares Short High Yield_Open_min,ProShares Short High Yield_High_average,ProShares Short High Yield_High_max,ProShares Short High Yield_High_min,ProShares Short High Yield_Low_average,ProShares Short High Yield_Low_max,ProShares Short High Yield_Low_min,ProShares Short High Yield_Close_average,ProShares Short High Yield_Close_max,ProShares Short High Yield_Close_min
2019-03-03,-0.787985565520834,-0.787985565520834,-0.787985565520834,-0.8258400714274068,-0.8258400714274068,-0.8258400714274068,-0.854345883707481,-0.854345883707481,-0.854345883707481,-0.8356379166421141,-0.8356379166421141,-0.8356379166421141
2019-03-10,-0.9577237773975145,-0.9577237773975145,-0.9577237773975145,-0.9574650888964701,-0.9574650888964701,-0.9574650888964701,-0.9238162719524262,-0.9238162719524262,-0.9238162719524262,-0.9053760171519039,-0.9053760171519039,-0.9053760171519039
2019-03-17,-1.091542295415471,-1.091542295415471,-1.091542295415471,-0.9914848344675872,-0.9914848344675872,-0.9914848344675872,-1.0875805762268453,-1.0875805762268453,-1.0875805762268453,-1.11343247362021,-1.11343247362021,-1.11343247362021
2019-03-24,-1.5632613938619664,-1.5632613938619664,-1.5632613938619664,-1.568234586060934,-1.568234586060934,-1.568234586060934,-1.6169829354051888,-1.6169829354051888,-1.6169829354051888,-1.5915993760290443,-1.5915993760290443,-1.5915993760290443
2019-03-31,-1.5755042010582054,-1.5755042010582054,-1.5755042010582054,-1.6260357923558995,-1.6260357923558995,-1.6260357923558995,-1.5103697639082718,-1.5103697639082718,-1.5103697639082718,-1.5614117969478258,-1.5614117969478258,-1.5614117969478258
2019-04-07,-1.6746082134229454,-1.6746082134229454,-1.6746082134229454,-1.6991901311707855,-1.6991901311707855,-1.6991901311707855,-1.6505468755266683,-1.6505468755266683,-1.6505468755266683,-1.6627825838985533,-1.6627825838985533,-1.6627825838985533
2019-04-14,-1.1910252252463225,-1.1910252252463225,-1.1910252252463225,-1.2844901008620058,-1.2844901008620058,-1.2844901008620058,-1.212961183980584,-1.212961183980584,-1.212961183980584,-1.2513307786159895,-1.2513307786159895,-1.2513307786159895
2019-04-21,-1.2039849018267166,-1.2039849018267166,-1.2039849018267166,-1.3309079056970046,-1.3309079056970046,-1.3309079056970046,-1.3106869567850077,-1.3106869567850077,-1.3106869567850077,-1.3741306717305362,-1.3741306717305362,-1.3741306717305362
2019-04-28,-0.7816311110430066,-0.7816311110430066,-0.7816311110430066,-0.8942220150171561,-0.8942220150171561,-0.8942220150171561,-1.1374264344477525,-1.1374264344477525,-1.1374264344477525,-1.2165788576921808,-1.2165788576921808,-1.2165788576921808
2019-05-05,0.4965495339038456,0.4965495339038456,0.4965495339038456,0.36705421635085467,0.36705421635085467,0.36705421635085467,0.010776955487282905,0.010776955487282905,0.010776955487282905,0.24364449325468027,0.24364449325468027,0.24364449325468027
2019-05-12,0.20791567045825143,0.20791567045825143,0.20791567045825143,0.06739485653277484,0.06739485653277484,0.06739485653277484,-0.19946535153442407,-0.19946535153442407,-0.19946535153442407,-0.09867273339899721,-0.09867273339899721,-0.09867273339899721
2019-05-19,-0.09088310097830561,-0.09088310097830561,-0.09088310097830561,0.11615140524349114,0.11615140524349114,0.11615140524349114,0.1275887522713947,0.1275887522713947,0.1275887522713947,0.3155977639081426,0.3155977639081426,0.3155977639081426
2019-05-26,1.0558047364122585,1.0558047364122585,1.0558047364122585,1.0476041851240143,1.0476041851240143,1.0476041851240143,1.0999030368222296,1.0999030368222296,1.0999030368222296,1.1683683162528447,1.1683683162528447,1.1683683162528447
2019-06-02,-1.1181573455219502,-1.1181573455219502,-1.1181573455219502,-1.1813641427433434,-1.1813641427433434,-1.1813641427433434,-1.0387229282222996,-1.0387229282222996,-1.0387229282222996,-1.040265705472335,-1.040265705472335,-1.040265705472335
2019-06-09,-0.9722404966550156,-0.9722404966550156,-0.9722404966550156,-0.8113965371485324,-0.8113965371485324,-0.8113965371485324,-0.795344714730909,-0.795344714730909,-0.795344714730909,-0.6139549440007994,-0.6139549440007994,-0.6139549440007994
2019-06-16,-2.0516416455408373,-2.0516416455408373,-2.0516416455408373,-2.083274964998071,-2.083274964998071,-2.083274964998071,-2.1858690498779447,-2.1858690498779447,-2.1858690498779447,-2.0671276523607007,-2.0671276523607007,-2.0671276523607007
2019-06-23,-1.961632121894675,-1.961632121894675,-1.961632121894675,-1.7810843457110375,-1.7810843457110375,-1.7810843457110375,-2.067119034964547,-2.067119034964547,-2.067119034964547,-1.746135909691541,-1.746135909691541,-1.746135909691541
2019-06-30,-1.389569840475856,-1.389569840475856,-1.389569840475856,-1.3774342429146151,-1.3774342429146151,-1.3774342429146151,-1.3910936428860883,-1.3910936428860883,-1.3910936428860883,-1.411281770905715,-1.411281770905715,-1.411281770905715
2019-07-07,-1.2451010696649936,-1.2451010696649936,-1.2451010696649936,-1.2951402047421499,-1.2951402047421499,-1.2951402047421499,-1.30274837125456,-1.30274837125456,-1.30274837125456,-1.3802799340733618,-1.3802799340733618,-1.3802799340733618
2019-07-14,-0.8714064012609417,-0.8714064012609417,-0.8714064012609417,-0.9368481724606595,-0.9368481724606595,-0.9368481724606595,-0.9192163655463407,-0.9192163655463407,-0.9192163655463407,-1.0241683764446883,-1.0241683764446883,-1.0241683764446883
2019-07-21,-1.1433175268244924,-1.1433175268244924,-1.1433175268244924,-1.0154327852448448,-1.0154327852448448,-1.0154327852448448,-1.1317734104132897,-1.1317734104132897,-1.1317734104132897,-1.0295009102822594,-1.0295009102822594,-1.0295009102822594
2019-07-28,-0.22993062889752147,-0.22993062889752147,-0.22993062889752147,0.15354652931779966,0.15354652931779966,0.15354652931779966,-0.1320601070188998,-0.1320601070188998,-0.1320601070188998,0.15528241406404256,0.15528241406404256,0.15528241406404256
2019-08-04,-0.14494398817394197,-0.14494398817394197,-0.14494398817394197,-0.2244416848819075,-0.2244416848819075,-0.2244416848819075,-0.14165910476432805,-0.14165910476432805,-0.14165910476432805,-0.20666990178246789,-0.20666990178246789,-0.20666990178246789
2019-08-11,-0.474551072615883,-0.474551072615883,-0.474551072615883,-0.4207190458310281,-0.4207190458310281,-0.4207190458310281,-0.4354250158366936,-0.4354250158366936,-0.4354250158366936,-0.5610247050666203,-0.5610247050666203,-0.5610247050666203
2019-08-18,-0.7960156974235264,-0.7960156974235264,-0.7960156974235264,-0.7974738490716674,-0.7974738490716674,-0.7974738490716674,-0.8195790815140505,-0.8195790815140505,-0.8195790815140505,-0.8854756915384295,-0.8854756915384295,-0.8854756915384295
2019-08-25,-1.329527312950732,-1.329527312950732,-1.329527312950732,-1.2022977829485517,-1.2022977829485517,-1.2022977829485517,-1.2784561224325621,-1.2784561224325621,-1.2784561224325621,-1.2150968767757593,-1.2150968767757593,-1.2150968767757593
2019-09-01,-1.5845674618019503,-1.5845674618019503,-1.5845674618019503,-1.6434531508183332,-1.6434531508183332,-1.6434531508183332,-1.778802837729029,-1.778802837729029,-1.778802837729029,-1.837461869473063,-1.837461869473063,-1.837461869473063
2019-09-08,-1.717020418780603,-1.717020418780603,-1.717020418780603,-1.878208384063373,-1.878208384063373,-1.878208384063373,-1.8442032849848535,-1.8442032849848535,-1.8442032849848535,-1.8241722166048875,-1.8241722166048875,-1.8241722166048875
2019-09-15,-1.7578535095223602,-1.7578535095223602,-1.7578535095223602,-1.5309539853495255,-1.5309539853495255,-1.5309539853495255,-1.5950227877216745,-1.5950227877216745,-1.5950227877216745,-1.3620676053958696,-1.3620676053958696,-1.3620676053958696
2019-09-22,-1.0312568175318586,-1.0312568175318586,-1.0312568175318586,-1.2112546102939443,-1.2112546102939443,-1.2112546102939443,-1.1681278812616407,-1.1681278812616407,-1.1681278812616407,-1.206779865722261,-1.206779865722261,-1.206779865722261
2019-09-29,-0.3407190105536772,-0.3407190105536772,-0.3407190105536772,-0.5734617108268291,-0.5734617108268291,-0.5734617108268291,-0.49112978443089494,-0.49112978443089494,-0.49112978443089494,-0.4375274564541094,-0.4375274564541094,-0.4375274564541094
2019-10-06,-1.0540520219526512,-1.0540520219526512,-1.0540520219526512,-1.0680680404664462,-1.0680680404664462,-1.0680680404664462,-0.991202251271626,-0.991202251271626,-0.991202251271626,-0.987350783489394,-0.987350783489394,-0.987350783489394
2019-10-13,-1.335914861690128,-1.335914861690128,-1.335914861690128,-1.3271208130890086,-1.3271208130890086,-1.3271208130890086,-1.2226423097723933,-1.2226423097723933,-1.2226423097723933,-1.1829565439851693,-1.1829565439851693,-1.1829565439851693
2019-10-20,-1.3537296585100886,-1.3537296585100886,-1.3537296585100886,-1.313441359607727,-1.313441359607727,-1.313441359607727,-1.2602423632112845,-1.2602423632112845,-1.2602423632112845,-1.242013520395144,-1.242013520395144,-1.242013520395144
2019-10-27,-1.1255871442007057,-1.1255871442007057,-1.1255871442007057,-1.10934592941346,-1.10934592941346,-1.10934592941346,-1.0501780315689493,-1.0501780315689493,-1.0501780315689493,-1.0934767774768257,-1.0934767774768257,-1.0934767774768257
2019-11-03,-1.1924454954459125,-1.1924454954459125,-1.1924454954459125,-0.8098582871985273,-0.8098582871985273,-0.8098582871985273,-1.0567801123663858,-1.0567801123663858,-1.0567801123663858,-0.8071500904975875,-0.8071500904975875,-0.8071500904975875
2019-11-10,-0.8386530246164142,-0.8386530246164142,-0.8386530246164142,-0.8100081702155464,-0.8100081702155464,-0.8100081702155464,-0.7094458967480981,-0.7094458967480981,-0.7094458967480981,-0.5788231237970408,-0.5788231237970408,-0.5788231237970408
2019-11-17,0.00799475715841643,0.00799475715841643,0.00799475715841643,-0.2714143473231345,-0.2714143473231345,-0.2714143473231345,-0.5171224910903357,-0.5171224910903357,-0.5171224910903357,-0.47076279662389275,-0.47076279662389275,-0.47076279662389275
2019-11-24,-1.0023804008259884,-1.0023804008259884,-1.0023804008259884,-0.23546203059334073,-0.23546203059334073,-0.23546203059334073,-0.9098421602884424,-0.9098421602884424,-0.9098421602884424,-0.4798271347496859,-0.4798271347496859,-0.4798271347496859
2019-12-01,-1.3236735782053346,-1.3236735782053346,-1.3236735782053346,-1.7594534731694234,-1.7594534731694234,-1.7594534731694234,-1.555820146320608,-1.555820146320608,-1.555820146320608,-1.6339992559736283,-1.6339992559736283,-1.6339992559736283
2019-12-08,-2.3774675640959066,-2.3774675640959066,-2.3774675640959066,-2.519789554202961,-2.519789554202961,-2.519789554202961,-2.5289201771423118,-2.5289201771423118,-2.5289201771423118,-2.518887586059394,-2.518887586059394,-2.518887586059394
2019-12-15,-2.1288668775796094,-2.1288668775796094,-2.1288668775796094,-2.130181104136255,-2.130181104136255,-2.130181104136255,-2.183682386330408,-2.183682386330408,-2.183682386330408,-2.1788518659970775,-2.1788518659970775,-2.1788518659970775
2019-12-22,-2.271622896742032,-2.271622896742032,-2.271622896742032,-1.939340129787901,-1.939340129787901,-1.939340129787901,-2.318666444434562,-2.318666444434562,-2.318666444434562,-1.9654490010528705,-1.9654490010528705,-1.9654490010528705
2019-12-29,-1.6979486054056132,-1.6979486054056132,-1.6979486054056132,-1.8954960719394816,-1.8954960719394816,-1.8954960719394816,-1.7693761974600604,-1.7693761974600604,-1.7693761974600604,-1.954070137239236,-1.954070137239236,-1.954070137239236
