Date,iShares MSCI EM ex ChinaEtf_Open_average,iShares MSCI EM ex ChinaEtf_Open_max,iShares MSCI EM ex ChinaEtf_Open_min,iShares MSCI EM ex ChinaEtf_High_average,iShares MSCI EM ex ChinaEtf_High_max,iShares MSCI EM ex ChinaEtf_High_min,iShares MSCI EM ex ChinaEtf_Low_average,iShares MSCI EM ex ChinaEtf_Low_max,iShares MSCI EM ex ChinaEtf_Low_min,iShares MSCI EM ex ChinaEtf_Close_average,iShares MSCI EM ex ChinaEtf_Close_max,iShares MSCI EM ex ChinaEtf_Close_min
2019-04-28,0.9033832907486066,0.9033832907486066,0.9033832907486066,1.0530360528279286,1.0530360528279286,1.0530360528279286,0.9426898267470566,0.9426898267470566,0.9426898267470566,1.067891526388767,1.067891526388767,1.067891526388767
2019-05-05,-0.6760472792469937,-0.6760472792469937,-0.6760472792469937,-0.5615622725548423,-0.5615622725548423,-0.5615622725548423,-0.9638808480377021,-0.9638808480377021,-0.9638808480377021,-0.49211630545249746,-0.49211630545249746,-0.49211630545249746
2019-05-12,-1.9933302459215252,-1.9933302459215252,-1.9933302459215252,-2.1198155827207206,-2.1198155827207206,-2.1198155827207206,-2.0726556088957495,-2.0726556088957495,-2.0726556088957495,-2.248805355835298,-2.248805355835298,-2.248805355835298
2019-05-19,-1.7949464215352628,-1.7949464215352628,-1.7949464215352628,-1.8572313828729763,-1.8572313828729763,-1.8572313828729763,-1.7360172734836532,-1.7360172734836532,-1.7360172734836532,-1.8446954809623506,-1.8446954809623506,-1.8446954809623506
2019-05-26,-1.4699727182238689,-1.4699727182238689,-1.4699727182238689,-1.1535414681653409,-1.1535414681653409,-1.1535414681653409,-1.2868017294654257,-1.2868017294654257,-1.2868017294654257,-1.091189006136583,-1.091189006136583,-1.091189006136583
2019-06-02,-0.4179385048432873,-0.4179385048432873,-0.4179385048432873,-0.3535291616675287,-0.3535291616675287,-0.3535291616675287,-0.4304742554636069,-0.4304742554636069,-0.4304742554636069,-0.3523198075240291,-0.3523198075240291,-0.3523198075240291
2019-06-09,-0.27458264664759174,-0.27458264664759174,-0.27458264664759174,-0.3614132173000675,-0.3614132173000675,-0.3614132173000675,-0.24799905321152113,-0.24799905321152113,-0.24799905321152113,-0.3484576433251019,-0.3484576433251019,-0.3484576433251019
2019-06-16,0.9227583523775609,0.9227583523775609,0.9227583523775609,0.9863151965491512,0.9863151965491512,0.9863151965491512,0.9755740463575931,0.9755740463575931,0.9755740463575931,0.9856946976528261,0.9856946976528261,0.9856946976528261
2019-06-23,1.0618272575247953,1.0618272575247953,1.0618272575247953,0.993478304731303,0.993478304731303,0.993478304731303,1.0554494184055343,1.0554494184055343,1.0554494184055343,0.9919793598142578,0.9919793598142578,0.9919793598142578
2019-06-30,0.8880173053897669,0.8880173053897669,0.8880173053897669,0.8982212247690955,0.8982212247690955,0.8982212247690955,0.8679640308565226,0.8679640308565226,0.8679640308565226,0.8366397276875355,0.8366397276875355,0.8366397276875355
2019-07-07,0.9491169211665168,0.9491169211665168,0.9491169211665168,0.8862400377633111,0.8862400377633111,0.8862400377633111,0.9904533954330127,0.9904533954330127,0.9904533954330127,0.9361844328699035,0.9361844328699035,0.9361844328699035
2019-07-14,0.8596031580511159,0.8596031580511159,0.8596031580511159,0.8890647923512283,0.8890647923512283,0.8890647923512283,0.8043113408946342,0.8043113408946342,0.8043113408946342,0.9253868644290626,0.9253868644290626,0.9253868644290626
2019-07-21,0.41635372409372756,0.41635372409372756,0.41635372409372756,0.39308441655908816,0.39308441655908816,0.39308441655908816,0.4270410335040472,0.4270410335040472,0.4270410335040472,0.37736699295730125,0.37736699295730125,0.37736699295730125
2019-07-28,-1.1497771112313488,-1.1497771112313488,-1.1497771112313488,-1.2351867150528246,-1.2351867150528246,-1.2351867150528246,-1.2420686405323453,-1.2420686405323453,-1.2420686405323453,-1.3323781426822283,-1.3323781426822283,-1.3323781426822283
2019-08-04,-1.7068957962303963,-1.7068957962303963,-1.7068957962303963,-1.692405805364129,-1.692405805364129,-1.692405805364129,-1.5586318098773961,-1.5586318098773961,-1.5586318098773961,-1.574696484455898,-1.574696484455898,-1.574696484455898
2019-08-11,-1.9873415465733097,-1.9873415465733097,-1.9873415465733097,-1.9563737263045857,-1.9563737263045857,-1.9563737263045857,-1.8652930370761498,-1.8652930370761498,-1.8652930370761498,-1.932195774476986,-1.932195774476986,-1.932195774476986
2019-08-18,-1.7595645408430698,-1.7595645408430698,-1.7595645408430698,-1.831938918126042,-1.831938918126042,-1.831938918126042,-1.9399142649853927,-1.9399142649853927,-1.9399142649853927,-1.993117725151509,-1.993117725151509,-1.993117725151509
2019-08-25,-1.2559262417158656,-1.2559262417158656,-1.2559262417158656,-1.3184560108751628,-1.3184560108751628,-1.3184560108751628,-1.1286718328067498,-1.1286718328067498,-1.1286718328067498,-1.1950668430318507,-1.1950668430318507,-1.1950668430318507
2019-09-01,-0.5096910682452821,-0.5096910682452821,-0.5096910682452821,-0.5160129541223928,-0.5160129541223928,-0.5160129541223928,-0.43831255004799546,-0.43831255004799546,-0.43831255004799546,-0.503421516546502,-0.503421516546502,-0.503421516546502
2019-09-08,0.21768816291678125,0.21768816291678125,0.21768816291678125,0.16543546232383927,0.16543546232383927,0.16543546232383927,0.26183255298958946,0.26183255298958946,0.26183255298958946,0.22785626802801304,0.22785626802801304,0.22785626802801304
2019-09-15,0.07072305723173145,0.07072305723173145,0.07072305723173145,0.011784901380407175,0.011784901380407175,0.011784901380407175,0.06768650229838977,0.06768650229838977,0.06768650229838977,0.0019853229239751927,0.0019853229239751927,0.0019853229239751927
2019-09-22,-0.10727737721558238,-0.10727737721558238,-0.10727737721558238,-0.13200034431583801,-0.13200034431583801,-0.13200034431583801,-0.2965660062791823,-0.2965660062791823,-0.2965660062791823,-0.26263684002210924,-0.26263684002210924,-0.26263684002210924
2019-09-29,-0.5103197102489802,-0.5103197102489802,-0.5103197102489802,-0.33952041512120024,-0.33952041512120024,-0.33952041512120024,-0.4157412238887588,-0.4157412238887588,-0.4157412238887588,-0.2568720596054746,-0.2568720596054746,-0.2568720596054746
2019-10-06,0.20830226973477084,0.20830226973477084,0.20830226973477084,0.22063422172283892,0.22063422172283892,0.22063422172283892,0.25560369290734797,0.25560369290734797,0.25560369290734797,0.2890079990552858,0.2890079990552858,0.2890079990552858
2019-10-13,0.37262967565507704,0.37262967565507704,0.37262967565507704,0.4169065668557088,0.4169065668557088,0.4169065668557088,0.4143069356651142,0.4143069356651142,0.4143069356651142,0.4268525416277045,0.4268525416277045,0.4268525416277045
2019-10-20,0.8683811015848399,0.8683811015848399,0.8683811015848399,0.9848381361376173,0.9848381361376173,0.9848381361376173,0.9039247456912098,0.9039247456912098,0.9039247456912098,1.0104421766321723,1.0104421766321723,1.0104421766321723
2019-10-27,1.162176478313201,1.162176478313201,1.162176478313201,1.2335174232530801,1.2335174232530801,1.2335174232530801,1.1787212335579509,1.1787212335579509,1.1787212335579509,1.2234951421270381,1.2234951421270381,1.2234951421270381
2019-11-03,1.4012068943209464,1.4012068943209464,1.4012068943209464,1.384299831657873,1.384299831657873,1.384299831657873,1.358926815927599,1.358926815927599,1.358926815927599,1.2957208059811256,1.2957208059811256,1.2957208059811256
2019-11-10,1.2343120438641488,1.2343120438641488,1.2343120438641488,1.1788709480067046,1.1788709480067046,1.1788709480067046,1.2235484523268765,1.2235484523268765,1.2235484523268765,1.1626902676230262,1.1626902676230262,1.1626902676230262
2019-11-17,0.91239387359367,0.91239387359367,0.91239387359367,0.8616946998411352,0.8616946998411352,0.8616946998411352,0.9336424762950511,0.9336424762950511,0.9336424762950511,0.8877930522795894,0.8877930522795894,0.8877930522795894
2019-11-24,0.6148182263823652,0.6148182263823652,0.6148182263823652,0.5550694111688038,0.5550694111688038,0.5550694111688038,0.6187500164404893,0.6187500164404893,0.6187500164404893,0.5952247687631288,0.5952247687631288,0.5952247687631288
2019-12-01,0.9165575709132595,0.9165575709132595,0.9165575709132595,0.9120897159426223,0.9120897159426223,0.9120897159426223,0.8935050039801241,0.8935050039801241,0.8935050039801241,0.9369033715807937,0.9369033715807937,0.9369033715807937
2019-12-08,1.7808231108463848,1.7808231108463848,1.7808231108463848,1.9096911536967136,1.9096911536967136,1.9096911536967136,1.7712061677942224,1.7712061677942224,1.7712061677942224,1.7776158545558849,1.7776158545558849,1.7776158545558849
2019-12-15,1.415125863897857,1.415125863897857,1.415125863897857,1.3587467436345713,1.3587467436345713,1.3587467436345713,1.388574153861831,1.388574153861831,1.388574153861831,1.3368492095399231,1.3368492095399231,1.3368492095399231
2019-12-22,1.4955642548922456,1.4955642548922456,1.4955642548922456,1.4654443091536085,1.4654443091536085,1.4654443091536085,1.4639131974838628,1.4639131974838628,1.4639131974838628,1.429758235122064,1.429758235122064,1.429758235122064
2019-12-29,1.3015170381031427,1.3015170381031427,1.3015170381031427,1.2844744769478191,1.2844744769478191,1.2844744769478191,1.287015233041103,1.287015233041103,1.287015233041103,1.2475074491669704,1.2475074491669704,1.2475074491669704
