Date,SPDR S&P China_Open_average,SPDR S&P China_Open_max,SPDR S&P China_Open_min,SPDR S&P China_High_average,SPDR S&P China_High_max,SPDR S&P China_High_min,SPDR S&P China_Low_average,SPDR S&P China_Low_max,SPDR S&P China_Low_min,SPDR S&P China_Close_average,SPDR S&P China_Close_max,SPDR S&P China_Close_min
2019-01-13,0.9549200714163348,0.9549200714163348,0.9549200714163348,1.0630909067971765,1.0630909067971765,1.0630909067971765,1.0815949455555716,1.0815949455555716,1.0815949455555716,1.1186554886282833,1.1186554886282833,1.1186554886282833
2019-01-20,0.8862483012198203,0.8862483012198203,0.8862483012198203,0.9433217206213209,0.9433217206213209,0.9433217206213209,1.018234512276177,1.018234512276177,1.018234512276177,1.0681386992727067,1.0681386992727067,1.0681386992727067
2019-01-27,1.5805350310721789,1.5805350310721789,1.5805350310721789,1.5911516755322772,1.5911516755322772,1.5911516755322772,1.6965631484774397,1.6965631484774397,1.6965631484774397,1.6212011794074415,1.6212011794074415,1.6212011794074415
2019-02-03,1.4168386151216878,1.4168386151216878,1.4168386151216878,1.336517931954063,1.336517931954063,1.336517931954063,1.3611852938587359,1.3611852938587359,1.3611852938587359,1.2294695260501627,1.2294695260501627,1.2294695260501627
2019-02-10,1.1358305993050077,1.1358305993050077,1.1358305993050077,1.0869313829245064,1.0869313829245064,1.0869313829245064,1.1043125310499236,1.1043125310499236,1.1043125310499236,1.0671665124261276,1.0671665124261276,1.0671665124261276
2019-02-17,1.7955486055043548,1.7955486055043548,1.7955486055043548,1.8046050668205742,1.8046050668205742,1.8046050668205742,1.8062600103244248,1.8062600103244248,1.8062600103244248,1.7784959537970533,1.7784959537970533,1.7784959537970533
2019-02-24,1.6044540182481544,1.6044540182481544,1.6044540182481544,1.572937056009981,1.572937056009981,1.572937056009981,1.4455872721020673,1.4455872721020673,1.4455872721020673,1.5379921796631317,1.5379921796631317,1.5379921796631317
2019-03-03,0.9685397260230414,0.9685397260230414,0.9685397260230414,1.1369102280947794,1.1369102280947794,1.1369102280947794,1.0588254398309516,1.0588254398309516,1.0588254398309516,1.1538898295392777,1.1538898295392777,1.1538898295392777
2019-03-10,1.3419996397735623,1.3419996397735623,1.3419996397735623,1.3144447700019608,1.3144447700019608,1.3144447700019608,1.356768120885813,1.356768120885813,1.356768120885813,1.3134870251485429,1.3134870251485429,1.3134870251485429
2019-03-17,0.6556625579011739,0.6556625579011739,0.6556625579011739,0.7181569777730948,0.7181569777730948,0.7181569777730948,0.7156758617849883,0.7156758617849883,0.7156758617849883,0.7552910935278999,0.7552910935278999,0.7552910935278999
2019-03-24,1.26118436913312,1.26118436913312,1.26118436913312,1.2616691064902947,1.2616691064902947,1.2616691064902947,1.2862059094518739,1.2862059094518739,1.2862059094518739,1.2684489916345605,1.2684489916345605,1.2684489916345605
2019-03-31,1.5475997063334885,1.5475997063334885,1.5475997063334885,1.5779945847129127,1.5779945847129127,1.5779945847129127,1.5839655354725952,1.5839655354725952,1.5839655354725952,1.611937612475427,1.611937612475427,1.611937612475427
2019-04-07,1.403254680953321,1.403254680953321,1.403254680953321,1.3283783527049178,1.3283783527049178,1.3283783527049178,1.2636645805119295,1.2636645805119295,1.2636645805119295,1.2214723715368447,1.2214723715368447,1.2214723715368447
2019-04-14,1.114255422713747,1.114255422713747,1.114255422713747,1.127343710158376,1.127343710158376,1.127343710158376,1.2069874679546706,1.2069874679546706,1.2069874679546706,1.1890217678867037,1.1890217678867037,1.1890217678867037
2019-04-21,0.8628003027311454,0.8628003027311454,0.8628003027311454,0.8336935655433616,0.8336935655433616,0.8336935655433616,0.9580193312502286,0.9580193312502286,0.9580193312502286,0.9012053091141166,0.9012053091141166,0.9012053091141166
2019-04-28,-0.30369521749497697,-0.30369521749497697,-0.30369521749497697,0.11232299467773642,0.11232299467773642,0.11232299467773642,-0.27708942735888664,-0.27708942735888664,-0.27708942735888664,0.153607178745968,0.153607178745968,0.153607178745968
2019-05-05,-1.94533147080906,-1.94533147080906,-1.94533147080906,-2.03985030271486,-2.03985030271486,-2.03985030271486,-2.029346638106463,-2.029346638106463,-2.029346638106463,-2.078812276992947,-2.078812276992947,-2.078812276992947
2019-05-12,-2.1516384838585045,-2.1516384838585045,-2.1516384838585045,-2.2879989989750755,-2.2879989989750755,-2.2879989989750755,-2.176987537444242,-2.176987537444242,-2.176987537444242,-2.2987149200572685,-2.2987149200572685,-2.2987149200572685
2019-05-19,-1.9161000530411458,-1.9161000530411458,-1.9161000530411458,-1.962725562792696,-1.962725562792696,-1.962725562792696,-1.938380802098695,-1.938380802098695,-1.938380802098695,-2.0248234206698537,-2.0248234206698537,-2.0248234206698537
2019-05-26,-1.545516570601079,-1.545516570601079,-1.545516570601079,-1.5391912702096666,-1.5391912702096666,-1.5391912702096666,-1.4723129870859613,-1.4723129870859613,-1.4723129870859613,-1.483493765842819,-1.483493765842819,-1.483493765842819
2019-06-02,-1.0452643898360758,-1.0452643898360758,-1.0452643898360758,-1.000666131030243,-1.000666131030243,-1.000666131030243,-0.9961897566750079,-0.9961897566750079,-0.9961897566750079,-1.0038217642792833,-1.0038217642792833,-1.0038217642792833
2019-06-09,-1.0287215417421296,-1.0287215417421296,-1.0287215417421296,-1.0170634911518541,-1.0170634911518541,-1.0170634911518541,-0.9472070646076205,-0.9472070646076205,-0.9472070646076205,-0.9690541239479527,-0.9690541239479527,-0.9690541239479527
2019-06-16,-0.2945105992987403,-0.2945105992987403,-0.2945105992987403,-0.3373708636603712,-0.3373708636603712,-0.3373708636603712,-0.2626839785387752,-0.2626839785387752,-0.2626839785387752,-0.2989717666845194,-0.2989717666845194,-0.2989717666845194
2019-06-23,0.3431590567518466,0.3431590567518466,0.3431590567518466,0.3015101228201976,0.3015101228201976,0.3015101228201976,0.23409971056205447,0.23409971056205447,0.23409971056205447,0.21025881662184576,0.21025881662184576,0.21025881662184576
2019-06-30,-0.1320502754514944,-0.1320502754514944,-0.1320502754514944,-0.14772913322600834,-0.14772913322600834,-0.14772913322600834,-0.08358120716600803,-0.08358120716600803,-0.08358120716600803,-0.12165050655709692,-0.12165050655709692,-0.12165050655709692
2019-07-07,0.06276920006041442,0.06276920006041442,0.06276920006041442,0.0415919574408707,0.0415919574408707,0.0415919574408707,0.13843504917549598,0.13843504917549598,0.13843504917549598,0.08818390370165287,0.08818390370165287,0.08818390370165287
2019-07-14,0.22804228998216747,0.22804228998216747,0.22804228998216747,0.22170555377109485,0.22170555377109485,0.22170555377109485,0.26015751915946683,0.26015751915946683,0.26015751915946683,0.17659216342657771,0.17659216342657771,0.17659216342657771
2019-07-21,0.6252063705632409,0.6252063705632409,0.6252063705632409,0.5441558457656823,0.5441558457656823,0.5441558457656823,0.627630035011675,0.627630035011675,0.627630035011675,0.5444514302355538,0.5444514302355538,0.5444514302355538
2019-07-28,-1.7551016272391247,-1.7551016272391247,-1.7551016272391247,-1.839088087027238,-1.839088087027238,-1.839088087027238,-2.049820442556149,-2.049820442556149,-2.049820442556149,-1.9562441160967239,-1.9562441160967239,-1.9562441160967239
2019-08-04,-1.6674245620419603,-1.6674245620419603,-1.6674245620419603,-1.6055710850116798,-1.6055710850116798,-1.6055710850116798,-1.5078387754332967,-1.5078387754332967,-1.5078387754332967,-1.4532127198074212,-1.4532127198074212,-1.4532127198074212
2019-08-11,-0.43876332847053967,-0.43876332847053967,-0.43876332847053967,-0.4719184028459741,-0.4719184028459741,-0.4719184028459741,-0.4238009201395026,-0.4238009201395026,-0.4238009201395026,-0.44754421277942985,-0.44754421277942985,-0.44754421277942985
2019-08-18,-0.9003497813258076,-0.9003497813258076,-0.9003497813258076,-0.9275814656528861,-0.9275814656528861,-0.9275814656528861,-0.8639839844658856,-0.8639839844658856,-0.8639839844658856,-0.9376428016774128,-0.9376428016774128,-0.9376428016774128
2019-08-25,-0.5020018826548334,-0.5020018826548334,-0.5020018826548334,-0.5818517696554926,-0.5818517696554926,-0.5818517696554926,-0.5317127190507025,-0.5317127190507025,-0.5317127190507025,-0.5127388400633502,-0.5127388400633502,-0.5127388400633502
2019-09-01,0.2782295962573139,0.2782295962573139,0.2782295962573139,0.2726507302259073,0.2726507302259073,0.2726507302259073,0.34563325385138,0.34563325385138,0.34563325385138,0.36966749845511226,0.36966749845511226,0.36966749845511226
2019-09-08,0.6502580091130411,0.6502580091130411,0.6502580091130411,0.5934916729190142,0.5934916729190142,0.5934916729190142,0.6469662097141141,0.6469662097141141,0.6469662097141141,0.6440671783613591,0.6440671783613591,0.6440671783613591
2019-09-15,0.08361678226084354,0.08361678226084354,0.08361678226084354,0.04199107258549013,0.04199107258549013,0.04199107258549013,0.11990828321251693,0.11990828321251693,0.11990828321251693,0.13631279199254717,0.13631279199254717,0.13631279199254717
2019-09-22,-0.5186663760376139,-0.5186663760376139,-0.5186663760376139,-0.5143566862764781,-0.5143566862764781,-0.5143566862764781,-0.4670457944416618,-0.4670457944416618,-0.4670457944416618,-0.5441390269229556,-0.5441390269229556,-0.5441390269229556
2019-09-29,-0.4789912594877078,-0.4789912594877078,-0.4789912594877078,-0.3560967787413768,-0.3560967787413768,-0.3560967787413768,-0.3249135923804636,-0.3249135923804636,-0.3249135923804636,-0.4240749593053595,-0.4240749593053595,-0.4240749593053595
2019-10-06,0.5584976300488279,0.5584976300488279,0.5584976300488279,0.504056767074389,0.504056767074389,0.504056767074389,0.5722363895405153,0.5722363895405153,0.5722363895405153,0.532007483476696,0.532007483476696,0.532007483476696
2019-10-13,0.6787893666147866,0.6787893666147866,0.6787893666147866,0.7274114964275945,0.7274114964275945,0.7274114964275945,0.7634688623063991,0.7634688623063991,0.7634688623063991,0.81961754921611,0.81961754921611,0.81961754921611
2019-10-20,1.2443890604194683,1.2443890604194683,1.2443890604194683,1.387143857396611,1.387143857396611,1.387143857396611,1.2900510590201184,1.2900510590201184,1.2900510590201184,1.359987696423918,1.359987696423918,1.359987696423918
2019-10-27,1.654432103188537,1.654432103188537,1.654432103188537,1.6866773036981086,1.6866773036981086,1.6866773036981086,1.6677654451019888,1.6677654451019888,1.6677654451019888,1.6336600466154625,1.6336600466154625,1.6336600466154625
2019-11-03,1.303077034338117,1.303077034338117,1.303077034338117,1.4784642723825672,1.4784642723825672,1.4784642723825672,1.2517325954000051,1.2517325954000051,1.2517325954000051,1.4559521178047445,1.4559521178047445,1.4559521178047445
2019-11-10,0.9956826994220576,0.9956826994220576,0.9956826994220576,0.8748326700129337,0.8748326700129337,0.8748326700129337,0.9099442620306488,0.9099442620306488,0.9099442620306488,0.7840770953890948,0.7840770953890948,0.7840770953890948
2019-11-17,0.9934372856580336,0.9934372856580336,0.9934372856580336,1.1500027756660067,1.1500027756660067,1.1500027756660067,1.0913625064541423,1.0913625064541423,1.0913625064541423,1.1516515498789455,1.1516515498789455,1.1516515498789455
2019-11-24,0.7077289754650103,0.7077289754650103,0.7077289754650103,0.5488609079120716,0.5488609079120716,0.5488609079120716,0.552148027762986,0.552148027762986,0.552148027762986,0.4867229562895569,0.4867229562895569,0.4867229562895569
2019-12-01,1.0234810671135601,1.0234810671135601,1.0234810671135601,1.0567175310836905,1.0567175310836905,1.0567175310836905,0.8985725683079179,0.8985725683079179,0.8985725683079179,0.7947310239077081,0.7947310239077081,0.7947310239077081
2019-12-08,2.072095845658396,2.072095845658396,2.072095845658396,2.064228012018634,2.064228012018634,2.064228012018634,2.1002704671684365,2.1002704671684365,2.1002704671684365,2.040623875126416,2.040623875126416,2.040623875126416
2019-12-15,1.8015326867684363,1.8015326867684363,1.8015326867684363,1.7609502402033925,1.7609502402033925,1.7609502402033925,1.8528122498162225,1.8528122498162225,1.8528122498162225,1.798118654386961,1.798118654386961,1.798118654386961
2019-12-22,1.9276503009436081,1.9276503009436081,1.9276503009436081,1.857020294502179,1.857020294502179,1.857020294502179,1.79166270756668,1.79166270756668,1.79166270756668,1.7047985846480747,1.7047985846480747,1.7047985846480747
2019-12-29,1.828734756794349,1.828734756794349,1.828734756794349,1.9024667281446623,1.9024667281446623,1.9024667281446623,1.906533055734143,1.906533055734143,1.906533055734143,1.8877709969876924,1.8877709969876924,1.8877709969876924
