Date,PowerShares S&P International Developed High DividEtf_Open_average,PowerShares S&P International Developed High DividEtf_Open_max,PowerShares S&P International Developed High DividEtf_Open_min,PowerShares S&P International Developed High DividEtf_High_average,PowerShares S&P International Developed High DividEtf_High_max,PowerShares S&P International Developed High DividEtf_High_min,PowerShares S&P International Developed High DividEtf_Low_average,PowerShares S&P International Developed High DividEtf_Low_max,PowerShares S&P International Developed High DividEtf_Low_min,PowerShares S&P International Developed High DividEtf_Close_average,PowerShares S&P International Developed High DividEtf_Close_max,PowerShares S&P International Developed High DividEtf_Close_min
2019-05-26,-1.605760829013554,-1.605760829013554,-1.605760829013554,-0.33348597229027843,-0.33348597229027843,-0.33348597229027843,-1.5507277283661651,-1.5507277283661651,-1.5507277283661651,-0.4793183702055234,-0.4793183702055234,-0.4793183702055234
2019-06-02,2.1998495743922013,2.1998495743922013,2.1998495743922013,1.9946839649076022,1.9946839649076022,1.9946839649076022,1.4495201124555723,1.4495201124555723,1.4495201124555723,1.8541357875343698,1.8541357875343698,1.8541357875343698
2019-06-09,1.3835057075241484,1.3835057075241484,1.3835057075241484,1.1697342521201173,1.1697342521201173,1.1697342521201173,1.640343554008109,1.640343554008109,1.640343554008109,1.298018971831381,1.298018971831381,1.298018971831381
2019-06-16,2.503873446293445,2.503873446293445,2.503873446293445,2.5442544588406935,2.5442544588406935,2.5442544588406935,2.736111428215328,2.736111428215328,2.736111428215328,2.6487812814770835,2.6487812814770835,2.6487812814770835
2019-06-23,0.6957976205955492,0.6957976205955492,0.6957976205955492,1.4170320793449218,1.4170320793449218,1.4170320793449218,0.8161804758185596,0.8161804758185596,0.8161804758185596,1.4920422256730037,1.4920422256730037,1.4920422256730037
2019-06-30,1.7763759365944654,1.7763759365944654,1.7763759365944654,1.7662668854033077,1.7662668854033077,1.7662668854033077,1.9179990871952473,1.9179990871952473,1.9179990871952473,1.816861190458804,1.816861190458804,1.816861190458804
2019-07-07,1.0338439997017101,1.0338439997017101,1.0338439997017101,1.2472147645590566,1.2472147645590566,1.2472147645590566,1.135639530937357,1.135639530937357,1.135639530937357,1.2918663041320286,1.2918663041320286,1.2918663041320286
2019-07-14,1.2271177115011824,1.2271177115011824,1.2271177115011824,1.480813665562782,1.480813665562782,1.480813665562782,1.0685417543655347,1.0685417543655347,1.0685417543655347,1.4035044136906338,1.4035044136906338,1.4035044136906338
2019-07-21,0.7382042092112028,0.7382042092112028,0.7382042092112028,0.5376332190703292,0.5376332190703292,0.5376332190703292,0.4796678246176439,0.4796678246176439,0.4796678246176439,0.17154189722202987,0.17154189722202987,0.17154189722202987
2019-07-28,-0.5116240148197443,-0.5116240148197443,-0.5116240148197443,-0.8978288714427581,-0.8978288714427581,-0.8978288714427581,-1.0696497084798626,-1.0696497084798626,-1.0696497084798626,-1.2753920989505134,-1.2753920989505134,-1.2753920989505134
2019-08-04,-1.3750829125541464,-1.3750829125541464,-1.3750829125541464,-1.8302828701240879,-1.8302828701240879,-1.8302828701240879,-1.298529298806945,-1.298529298806945,-1.298529298806945,-1.6803250600715949,-1.6803250600715949,-1.6803250600715949
2019-08-11,-2.1648164051042866,-2.1648164051042866,-2.1648164051042866,-1.8922846837006888,-1.8922846837006888,-1.8922846837006888,-2.132889623762014,-2.132889623762014,-2.132889623762014,-1.9183776371935302,-1.9183776371935302,-1.9183776371935302
2019-08-18,-1.1818076893294411,-1.1818076893294411,-1.1818076893294411,-1.5884914755436874,-1.5884914755436874,-1.5884914755436874,-1.7361988194557996,-1.7361988194557996,-1.7361988194557996,-2.0812004671197384,-2.0812004671197384,-2.0812004671197384
2019-08-25,-0.6835500248413563,-0.6835500248413563,-0.6835500248413563,-0.9967432473240655,-0.9967432473240655,-0.9967432473240655,-0.5492391287961716,-0.5492391287961716,-0.5492391287961716,-0.8076663859450637,-0.8076663859450637,-0.8076663859450637
2019-09-01,0.11106559188307825,0.11106559188307825,0.11106559188307825,-0.10330242673124833,-0.10330242673124833,-0.10330242673124833,0.23538819805550484,0.23538819805550484,0.23538819805550484,0.0168275285000869,0.0168275285000869,0.0168275285000869
2019-09-08,0.655422045877151,0.655422045877151,0.655422045877151,0.7407332990761887,0.7407332990761887,0.7407332990761887,0.7657922648843122,0.7657922648843122,0.7657922648843122,0.7876835132221004,0.7876835132221004,0.7876835132221004
2019-09-15,0.8878035579473296,0.8878035579473296,0.8878035579473296,0.847111402670043,0.847111402670043,0.847111402670043,0.9836910826836621,0.9836910826836621,0.9836910826836621,0.8776885496520093,0.8776885496520093,0.8776885496520093
2019-09-22,-0.14993134383274492,-0.14993134383274492,-0.14993134383274492,-0.3460589998428942,-0.3460589998428942,-0.3460589998428942,-0.37177746334875017,-0.37177746334875017,-0.37177746334875017,-0.5908286680818984,-0.5908286680818984,-0.5908286680818984
2019-09-29,-0.49496201595298606,-0.49496201595298606,-0.49496201595298606,-0.7398405724913814,-0.7398405724913814,-0.7398405724913814,-0.34386308035892216,-0.34386308035892216,-0.34386308035892216,-0.5532975830534659,-0.5532975830534659,-0.5532975830534659
2019-10-06,-0.06804170322821827,-0.06804170322821827,-0.06804170322821827,0.8772656820171337,0.8772656820171337,0.8772656820171337,0.06928385558610203,0.06928385558610203,0.06928385558610203,0.22856058992837539,0.22856058992837539,0.22856058992837539
2019-10-13,0.33599060927508445,0.33599060927508445,0.33599060927508445,0.5167250941107416,0.5167250941107416,0.5167250941107416,0.4618080818612954,0.4618080818612954,0.4618080818612954,0.623147813209432,0.623147813209432,0.623147813209432
2019-10-20,1.5289261486593215,1.5289261486593215,1.5289261486593215,1.4005030581556022,1.4005030581556022,1.4005030581556022,1.1782426788091602,1.1782426788091602,1.1782426788091602,1.0321064020700998,1.0321064020700998,1.0321064020700998
2019-10-27,1.6326790211856266,1.6326790211856266,1.6326790211856266,1.5003539385855191,1.5003539385855191,1.5003539385855191,1.3553278208309936,1.3553278208309936,1.3553278208309936,1.2268165000917084,1.2268165000917084,1.2268165000917084
2019-11-03,0.5733466560442835,0.5733466560442835,0.5733466560442835,0.7063541118617498,0.7063541118617498,0.7063541118617498,0.7123952532918097,0.7123952532918097,0.7123952532918097,0.8609489211200493,0.8609489211200493,0.8609489211200493
2019-11-10,0.7879087349310024,0.7879087349310024,0.7879087349310024,0.6393239156574113,0.6393239156574113,0.6393239156574113,0.43178047042728673,0.43178047042728673,0.43178047042728673,0.5828731410426053,0.5828731410426053,0.5828731410426053
2019-11-17,0.5904928588047722,0.5904928588047722,0.5904928588047722,0.4322012365977417,0.4322012365977417,0.4322012365977417,0.6187086357249992,0.6187086357249992,0.6187086357249992,0.463731312564907,0.463731312564907,0.463731312564907
2019-11-24,1.1320777272574918,1.1320777272574918,1.1320777272574918,1.0149355967786446,1.0149355967786446,1.0149355967786446,0.6083196913785296,0.6083196913785296,0.6083196913785296,0.5718261409591477,0.5718261409591477,0.5718261409591477
2019-12-01,1.2695590518661921,1.2695590518661921,1.2695590518661921,1.1897836141876632,1.1897836141876632,1.1897836141876632,0.8864520899943066,0.8864520899943066,0.8864520899943066,0.9780198372348546,0.9780198372348546,0.9780198372348546
2019-12-08,1.0354901090622888,1.0354901090622888,1.0354901090622888,0.9665475215452015,0.9665475215452015,0.9665475215452015,1.2657046383838408,1.2657046383838408,1.2657046383838408,1.1550376559293014,1.1550376559293014,1.1550376559293014
2019-12-15,1.1826742214527182,1.1826742214527182,1.1826742214527182,1.1346959164906998,1.1346959164906998,1.1346959164906998,1.259264159647867,1.259264159647867,1.259264159647867,1.166725374472454,1.166725374472454,1.166725374472454
2019-12-22,0.9159170613656944,0.9159170613656944,0.9159170613656944,0.8503974667496274,0.8503974667496274,0.8503974667496274,0.23044733559138944,0.23044733559138944,0.23044733559138944,0.10950225562561325,0.10950225562561325,0.10950225562561325
2019-12-29,0.00593243037590327,0.00593243037590327,0.00593243037590327,0.2483851649095604,0.2483851649095604,0.2483851649095604,0.20281621541907907,0.20281621541907907,0.20281621541907907,0.24235614989154294,0.24235614989154294,0.24235614989154294
