Date,First Trust South Korea AlphaDEXEtf_Open_average,First Trust South Korea AlphaDEXEtf_Open_max,First Trust South Korea AlphaDEXEtf_Open_min,First Trust South Korea AlphaDEXEtf_High_average,First Trust South Korea AlphaDEXEtf_High_max,First Trust South Korea AlphaDEXEtf_High_min,First Trust South Korea AlphaDEXEtf_Low_average,First Trust South Korea AlphaDEXEtf_Low_max,First Trust South Korea AlphaDEXEtf_Low_min,First Trust South Korea AlphaDEXEtf_Close_average,First Trust South Korea AlphaDEXEtf_Close_max,First Trust South Korea AlphaDEXEtf_Close_min
2019-03-10,0.27673251922787495,0.27673251922787495,0.27673251922787495,0.4238671115205779,0.4238671115205779,0.4238671115205779,0.30334123692891596,0.30334123692891596,0.30334123692891596,0.4340902322012569,0.4340902322012569,0.4340902322012569
2019-03-17,0.18862265391367344,0.18862265391367344,0.18862265391367344,0.0902938667379318,0.0902938667379318,0.0902938667379318,0.1615229546694988,0.1615229546694988,0.1615229546694988,0.04948326530294323,0.04948326530294323,0.04948326530294323
2019-03-24,-0.5131623992637587,-0.5131623992637587,-0.5131623992637587,-0.6749558810070239,-0.6749558810070239,-0.6749558810070239,-0.6090293420288203,-0.6090293420288203,-0.6090293420288203,-0.8033918619065692,-0.8033918619065692,-0.8033918619065692
2019-03-31,0.13541327354182048,0.13541327354182048,0.13541327354182048,0.050466067737147416,0.050466067737147416,0.050466067737147416,0.06480664901601045,0.06480664901601045,0.06480664901601045,-0.039917454929257586,-0.039917454929257586,-0.039917454929257586
2019-04-07,1.058151622225288,1.058151622225288,1.058151622225288,1.070288753674265,1.070288753674265,1.070288753674265,1.0499525451033056,1.0499525451033056,1.0499525451033056,1.0721664650702232,1.0721664650702232,1.0721664650702232
2019-04-14,1.7588307164722865,1.7588307164722865,1.7588307164722865,1.8422212064995818,1.8422212064995818,1.8422212064995818,1.7183045007591347,1.7183045007591347,1.7183045007591347,1.8253074825015787,1.8253074825015787,1.8253074825015787
2019-04-21,-0.6688133085239166,-0.6688133085239166,-0.6688133085239166,-0.7921087947093668,-0.7921087947093668,-0.7921087947093668,-0.6011015342031255,-0.6011015342031255,-0.6011015342031255,-0.7500208589838978,-0.7500208589838978,-0.7500208589838978
2019-04-28,-1.1116553109270713,-1.1116553109270713,-1.1116553109270713,-1.255077473454631,-1.255077473454631,-1.255077473454631,-1.0648615776443375,-1.0648615776443375,-1.0648615776443375,-1.2439095672018647,-1.2439095672018647,-1.2439095672018647
2019-05-05,-2.56210820566118,-2.56210820566118,-2.56210820566118,-2.7213055308109064,-2.7213055308109064,-2.7213055308109064,-2.4646530994927978,-2.4646530994927978,-2.4646530994927978,-2.6690114859420393,-2.6690114859420393,-2.6690114859420393
2019-05-12,-2.7584597868084826,-2.7584597868084826,-2.7584597868084826,-2.8074520127948572,-2.8074520127948572,-2.8074520127948572,-2.7042834959970454,-2.7042834959970454,-2.7042834959970454,-2.7782803221773857,-2.7782803221773857,-2.7782803221773857
2019-05-19,-2.2814477634850143,-2.2814477634850143,-2.2814477634850143,-2.2888864055965197,-2.2888864055965197,-2.2888864055965197,-2.245831107159189,-2.245831107159189,-2.245831107159189,-2.270605886606927,-2.270605886606927,-2.270605886606927
2019-05-26,-2.0667644594859276,-2.0667644594859276,-2.0667644594859276,-2.0721147801576234,-2.0721147801576234,-2.0721147801576234,-2.1134891965619937,-2.1134891965619937,-2.1134891965619937,-2.105162040974439,-2.105162040974439,-2.105162040974439
2019-06-02,-1.413984700220392,-1.413984700220392,-1.413984700220392,-1.2002393558556135,-1.2002393558556135,-1.2002393558556135,-1.3939261125434008,-1.3939261125434008,-1.3939261125434008,-1.1837294074666742,-1.1837294074666742,-1.1837294074666742
2019-06-09,-0.8808903122602686,-0.8808903122602686,-0.8808903122602686,-0.9124614181685016,-0.9124614181685016,-0.9124614181685016,-0.8967731189693757,-0.8967731189693757,-0.8967731189693757,-0.930546408115064,-0.930546408115064,-0.930546408115064
2019-06-16,-0.3148666218974035,-0.3148666218974035,-0.3148666218974035,-0.16051501212235608,-0.16051501212235608,-0.16051501212235608,-0.31592965007396145,-0.31592965007396145,-0.31592965007396145,-0.3414371959632128,-0.3414371959632128,-0.3414371959632128
2019-06-23,-0.11711595233457714,-0.11711595233457714,-0.11711595233457714,-0.10221626294836474,-0.10221626294836474,-0.10221626294836474,-0.1005125382753434,-0.1005125382753434,-0.1005125382753434,-0.09493400936495112,-0.09493400936495112,-0.09493400936495112
2019-06-30,-0.7109683152433776,-0.7109683152433776,-0.7109683152433776,-0.7528039923675157,-0.7528039923675157,-0.7528039923675157,-0.6922743177266667,-0.6922743177266667,-0.6922743177266667,-0.7241460753017548,-0.7241460753017548,-0.7241460753017548
2019-07-07,-0.9221389096032439,-0.9221389096032439,-0.9221389096032439,-0.9637117961133627,-0.9637117961133627,-0.9637117961133627,-0.964616400145866,-0.964616400145866,-0.964616400145866,-0.9978874747398614,-0.9978874747398614,-0.9978874747398614
2019-07-14,-0.8245335600700157,-0.8245335600700157,-0.8245335600700157,-0.8538462274768881,-0.8538462274768881,-0.8538462274768881,-0.9074208882866626,-0.9074208882866626,-0.9074208882866626,-0.9381035546127077,-0.9381035546127077,-0.9381035546127077
2019-07-21,-0.973445845164125,-0.973445845164125,-0.973445845164125,-1.0101864248218044,-1.0101864248218044,-1.0101864248218044,-1.0794744135888552,-1.0794744135888552,-1.0794744135888552,-1.1087756130598694,-1.1087756130598694,-1.1087756130598694
2019-07-28,-1.9905193245723298,-1.9905193245723298,-1.9905193245723298,-1.9917435368369933,-1.9917435368369933,-1.9917435368369933,-2.049920874980528,-2.049920874980528,-2.049920874980528,-2.081386120860948,-2.081386120860948,-2.081386120860948
2019-08-04,-2.191541967959615,-2.191541967959615,-2.191541967959615,-2.21129719280533,-2.21129719280533,-2.21129719280533,-2.132709970878587,-2.132709970878587,-2.132709970878587,-2.1437955730978517,-2.1437955730978517,-2.1437955730978517
2019-08-11,-1.815374798232281,-1.815374798232281,-1.815374798232281,-1.839639391516202,-1.839639391516202,-1.839639391516202,-1.7718044774532278,-1.7718044774532278,-1.7718044774532278,-1.7904492361400415,-1.7904492361400415,-1.7904492361400415
2019-08-18,-1.6333838936032898,-1.6333838936032898,-1.6333838936032898,-1.6509761836455004,-1.6509761836455004,-1.6509761836455004,-1.5975062078803968,-1.5975062078803968,-1.5975062078803968,-1.611676605539299,-1.611676605539299,-1.611676605539299
2019-08-25,-1.4708004152940057,-1.4708004152940057,-1.4708004152940057,-1.483407156143198,-1.483407156143198,-1.483407156143198,-1.4413351631955458,-1.4413351631955458,-1.4413351631955458,-1.4524138604376335,-1.4524138604376335,-1.4524138604376335
2019-09-01,-0.976559667619007,-0.976559667619007,-0.976559667619007,-0.9889081955925568,-0.9889081955925568,-0.9889081955925568,-1.01343449614745,-1.01343449614745,-1.01343449614745,-1.0235096941759114,-1.0235096941759114,-1.0235096941759114
2019-09-08,-0.35785905009359487,-0.35785905009359487,-0.35785905009359487,-0.3230935526632423,-0.3230935526632423,-0.3230935526632423,-0.3731695794321732,-0.3731695794321732,-0.3731695794321732,-0.2913689008936339,-0.2913689008936339,-0.2913689008936339
2019-09-15,-0.0067888667991161,-0.0067888667991161,-0.0067888667991161,-0.037656221304707665,-0.037656221304707665,-0.037656221304707665,0.029405237826722014,0.029405237826722014,0.029405237826722014,0.007182578199882914,0.007182578199882914,0.007182578199882914
2019-09-22,-0.6250424510088132,-0.6250424510088132,-0.6250424510088132,-0.6413336000348231,-0.6413336000348231,-0.6413336000348231,-0.7167027714868827,-0.7167027714868827,-0.7167027714868827,-0.7318775890413622,-0.7318775890413622,-0.7318775890413622
2019-09-29,-0.9329469040661011,-0.9329469040661011,-0.9329469040661011,-0.8925793112431969,-0.8925793112431969,-0.8925793112431969,-0.9233470842752781,-0.9233470842752781,-0.9233470842752781,-0.8545436244066655,-0.8545436244066655,-0.8545436244066655
2019-10-06,-0.48964983968759407,-0.48964983968759407,-0.48964983968759407,-0.32280234174323474,-0.32280234174323474,-0.32280234174323474,-0.4544290620314292,-0.4544290620314292,-0.4544290620314292,-0.3519136754527643,-0.3519136754527643,-0.3519136754527643
2019-10-13,-0.3537503592106794,-0.3537503592106794,-0.3537503592106794,-0.3887376488361429,-0.3887376488361429,-0.3887376488361429,-0.31340825483240237,-0.31340825483240237,-0.31340825483240237,-0.34263174873545743,-0.34263174873545743,-0.34263174873545743
2019-10-20,-0.1282583803398844,-0.1282583803398844,-0.1282583803398844,-0.15717713017615978,-0.15717713017615978,-0.15717713017615978,-0.16392877694885866,-0.16392877694885866,-0.16392877694885866,-0.1835965174969814,-0.1835965174969814,-0.1835965174969814
2019-10-27,0.1012334057911028,0.1012334057911028,0.1012334057911028,0.08554037115111986,0.08554037115111986,0.08554037115111986,-0.05683887395138408,-0.05683887395138408,-0.05683887395138408,0.01215962095497745,0.01215962095497745,0.01215962095497745
2019-11-03,0.5777637897205345,0.5777637897205345,0.5777637897205345,0.6188007893338326,0.6188007893338326,0.6188007893338326,0.6416085786930252,0.6416085786930252,0.6416085786930252,0.6830117832665669,0.6830117832665669,0.6830117832665669
2019-11-10,0.44970590500505625,0.44970590500505625,0.44970590500505625,0.4198868244309945,0.4198868244309945,0.4198868244309945,0.5277017767108181,0.5277017767108181,0.5277017767108181,0.49487525063699406,0.49487525063699406,0.49487525063699406
2019-11-17,0.43327122392732903,0.43327122392732903,0.43327122392732903,0.3994174939170749,0.3994174939170749,0.3994174939170749,0.5232845097272301,0.5232845097272301,0.5232845097272301,0.4853372097350319,0.4853372097350319,0.4853372097350319
2019-11-24,0.4272089964364502,0.4272089964364502,0.4272089964364502,0.6741532000241652,0.6741532000241652,0.6741532000241652,0.3434304338860078,0.3434304338860078,0.3434304338860078,0.7660308053502423,0.7660308053502423,0.7660308053502423
2019-12-01,0.12841483919926813,0.12841483919926813,0.12841483919926813,0.09884318413630876,0.09884318413630876,0.09884318413630876,0.22123597954384674,0.22123597954384674,0.22123597954384674,0.1736328868399599,0.1736328868399599,0.1736328868399599
2019-12-08,0.9950321869254943,0.9950321869254943,0.9950321869254943,0.9550662705121022,0.9550662705121022,0.9550662705121022,1.0552942055596197,1.0552942055596197,1.0552942055596197,1.0147034359927836,1.0147034359927836,1.0147034359927836
2019-12-15,1.490799323924637,1.490799323924637,1.490799323924637,1.6207678630341884,1.6207678630341884,1.6207678630341884,1.5696998937840647,1.5696998937840647,1.5696998937840647,1.615039095063715,1.615039095063715,1.615039095063715
2019-12-22,1.3043048992003812,1.3043048992003812,1.3043048992003812,1.1924590024389212,1.1924590024389212,1.1924590024389212,1.3139261781004024,1.3139261781004024,1.3139261781004024,1.210452173870508,1.210452173870508,1.210452173870508
2019-12-29,0.5193475275781471,0.5193475275781471,0.5193475275781471,0.8683819659430766,0.8683819659430766,0.8683819659430766,0.5914807743080853,0.5914807743080853,0.5914807743080853,0.8381367797034222,0.8381367797034222,0.8381367797034222
