Date,iShares Short-Term Corporate BondEtf_Open_average,iShares Short-Term Corporate BondEtf_Open_max,iShares Short-Term Corporate BondEtf_Open_min,iShares Short-Term Corporate BondEtf_High_average,iShares Short-Term Corporate BondEtf_High_max,iShares Short-Term Corporate BondEtf_High_min,iShares Short-Term Corporate BondEtf_Low_average,iShares Short-Term Corporate BondEtf_Low_max,iShares Short-Term Corporate BondEtf_Low_min,iShares Short-Term Corporate BondEtf_Close_average,iShares Short-Term Corporate BondEtf_Close_max,iShares Short-Term Corporate BondEtf_Close_min
2016-07-24,-2.3170653350250046,-2.3170653350250046,-2.3170653350250046,-2.3172735566519536,-2.3172735566519536,-2.3172735566519536,-2.3176235607016626,-2.3176235607016626,-2.3176235607016626,-2.31639753466504,-2.31639753466504,-2.31639753466504
2016-07-31,-1.9486695504296774,-1.9486695504296774,-1.9486695504296774,-1.9494997816070991,-1.9494997816070991,-1.9494997816070991,-1.9490409493388905,-1.9490409493388905,-1.9490409493388905,-1.950306423411242,-1.950306423411242,-1.950306423411242
2016-08-07,-1.6877030793796146,-1.6877030793796146,-1.6877030793796146,-1.688314674233977,-1.688314674233977,-1.688314674233977,-1.6876330604806293,-1.6876330604806293,-1.6876330604806293,-1.6878832394394816,-1.6878832394394816,-1.6878832394394816
2016-08-14,-1.4888051402109261,-1.4888051402109261,-1.4888051402109261,-1.4889497451209974,-1.4889497451209974,-1.4889497451209974,-1.4890863431932813,-1.4890863431932813,-1.4890863431932813,-1.4892854164149765,-1.4892854164149765,-1.4892854164149765
2016-08-21,-1.3288963094855577,-1.3288963094855577,-1.3288963094855577,-1.3280185350010891,-1.3280185350010891,-1.3280185350010891,-1.3294604231760163,-1.3294604231760163,-1.3294604231760163,-1.3306194167657395,-1.3306194167657395,-1.3306194167657395
2016-08-28,-1.1955953676114772,-1.1955953676114772,-1.1955953676114772,-1.1961645340489757,-1.1961645340489757,-1.1961645340489757,-1.1960752491999609,-1.1960752491999609,-1.1960752491999609,-1.1957400691162023,-1.1957400691162023,-1.1957400691162023
2016-09-04,-1.0818204881462723,-1.0818204881462723,-1.0818204881462723,-1.0816546611065514,-1.0816546611065514,-1.0816546611065514,-1.0809193211730008,-1.0809193211730008,-1.0809193211730008,-1.0809550775633674,-1.0809550775633674,-1.0809550775633674
2016-09-11,-0.9755098098931274,-0.9755098098931274,-0.9755098098931274,-0.9760297525223741,-0.9760297525223741,-0.9760297525223741,-0.976366061950761,-0.976366061950761,-0.976366061950761,-0.9767316070535839,-0.9767316070535839,-0.9767316070535839
2016-09-18,-0.8850903065754931,-0.8850903065754931,-0.8850903065754931,-0.884213048802079,-0.884213048802079,-0.884213048802079,-0.8835092195098853,-0.8835092195098853,-0.8835092195098853,-0.8835054481242302,-0.8835054481242302,-0.8835054481242302
2016-09-25,-0.7976598422955081,-0.7976598422955081,-0.7976598422955081,-0.7968453063642184,-0.7968453063642184,-0.7968453063642184,-0.7961877793254305,-0.7961877793254305,-0.7961877793254305,-0.7972219281309849,-0.7972219281309849,-0.7972219281309849
2016-10-02,-0.721960111549508,-0.721960111549508,-0.721960111549508,-0.7215396111301008,-0.7215396111301008,-0.7215396111301008,-0.7209265853447833,-0.7209265853447833,-0.7209265853447833,-0.7211866155040737,-0.7211866155040737,-0.7211866155040737
2016-10-09,-0.6423477020153144,-0.6423477020153144,-0.6423477020153144,-0.6426901296474227,-0.6426901296474227,-0.6426901296474227,-0.6428426402082974,-0.6428426402082974,-0.6428426402082974,-0.6419753057853499,-0.6419753057853499,-0.6419753057853499
2016-10-16,-0.5657575519370566,-0.5657575519370566,-0.5657575519370566,-0.5664919756248922,-0.5664919756248922,-0.5664919756248922,-0.565450176132048,-0.565450176132048,-0.565450176132048,-0.5653897105920813,-0.5653897105920813,-0.5653897105920813
2016-10-23,-0.4934237139627841,-0.4934237139627841,-0.4934237139627841,-0.49287470917187365,-0.49287470917187365,-0.49287470917187365,-0.4922533378834415,-0.4922533378834415,-0.4922533378834415,-0.4917590463196339,-0.4917590463196339,-0.4917590463196339
2016-10-30,-0.41682196088606166,-0.41682196088606166,-0.41682196088606166,-0.4138267455305169,-0.4138267455305169,-0.4138267455305169,-0.4155926246619172,-0.4155926246619172,-0.4155926246619172,-0.4141020688028386,-0.4141020688028386,-0.4141020688028386
2016-11-06,-0.3401142891099071,-0.3401142891099071,-0.3401142891099071,-0.3390480517491133,-0.3390480517491133,-0.3390480517491133,-0.3393087947850689,-0.3393087947850689,-0.3393087947850689,-0.34108481759696047,-0.34108481759696047,-0.34108481759696047
2016-11-13,-0.24985993627083528,-0.24985993627083528,-0.24985993627083528,-0.25161203542422017,-0.25161203542422017,-0.25161203542422017,-0.25276959042932706,-0.25276959042932706,-0.25276959042932706,-0.2542557727084448,-0.2542557727084448,-0.2542557727084448
2016-11-20,-2.3952609949859562,-2.3952609949859562,-2.3952609949859562,-2.4497544455947406,-2.4497544455947406,-2.4497544455947406,-2.3750269659186847,-2.3750269659186847,-2.3750269659186847,-2.294077212092851,-2.294077212092851,-2.294077212092851
2016-11-27,-2.3944956164158557,-2.3944956164158557,-2.3944956164158557,-2.20567906625615,-2.20567906625615,-2.20567906625615,-2.321037023338069,-2.321037023338069,-2.321037023338069,-2.0662514586066063,-2.0662514586066063,-2.0662514586066063
2016-12-04,-1.6975732310129583,-1.6975732310129583,-1.6975732310129583,-1.7954858797330653,-1.7954858797330653,-1.7954858797330653,-1.7972643869693758,-1.7972643869693758,-1.7972643869693758,-1.7355832620758596,-1.7355832620758596,-1.7355832620758596
2016-12-11,-2.114630072638568,-2.114630072638568,-2.114630072638568,-1.992438682737136,-1.992438682737136,-1.992438682737136,-2.1933019127056457,-2.1933019127056457,-2.1933019127056457,-2.188781007827079,-2.188781007827079,-2.188781007827079
2016-12-18,-1.5430491300658091,-1.5430491300658091,-1.5430491300658091,-1.6961481314254454,-1.6961481314254454,-1.6961481314254454,-1.559022020269374,-1.559022020269374,-1.559022020269374,-1.6165205149341173,-1.6165205149341173,-1.6165205149341173
2016-12-25,-1.2320871498279786,-1.2320871498279786,-1.2320871498279786,-1.1508430258681421,-1.1508430258681421,-1.1508430258681421,-1.12289358109846,-1.12289358109846,-1.12289358109846,-1.0393239518861914,-1.0393239518861914,-1.0393239518861914
2017-01-01,-0.8310228983981709,-0.8310228983981709,-0.8310228983981709,-1.002575857144096,-1.002575857144096,-1.002575857144096,-1.1424556196899491,-1.1424556196899491,-1.1424556196899491,-1.1589174049972628,-1.1589174049972628,-1.1589174049972628
2017-01-08,-0.6160955452840801,-0.6160955452840801,-0.6160955452840801,-0.6856227561186886,-0.6856227561186886,-0.6856227561186886,-0.6504740136388982,-0.6504740136388982,-0.6504740136388982,-0.6503859883700245,-0.6503859883700245,-0.6503859883700245
2017-01-15,-0.6353261063006453,-0.6353261063006453,-0.6353261063006453,-0.8002187824038687,-0.8002187824038687,-0.8002187824038687,-0.5767503355481527,-0.5767503355481527,-0.5767503355481527,-0.7169580695577799,-0.7169580695577799,-0.7169580695577799
2017-01-22,-0.4674096393380814,-0.4674096393380814,-0.4674096393380814,-0.3769331597242138,-0.3769331597242138,-0.3769331597242138,-0.3175973678513996,-0.3175973678513996,-0.3175973678513996,-0.3981423064577165,-0.3981423064577165,-0.3981423064577165
2017-01-29,-0.33850968010805155,-0.33850968010805155,-0.33850968010805155,-0.3012986833339581,-0.3012986833339581,-0.3012986833339581,-0.19462496903479698,-0.19462496903479698,-0.19462496903479698,-0.3779146417639975,-0.3779146417639975,-0.3779146417639975
2017-02-05,-0.20909120497679023,-0.20909120497679023,-0.20909120497679023,-0.16842461067795425,-0.16842461067795425,-0.16842461067795425,-0.06275450084853224,-0.06275450084853224,-0.06275450084853224,-0.13508271661826013,-0.13508271661826013,-0.13508271661826013
2017-02-12,0.0065447162497151695,0.0065447162497151695,0.0065447162497151695,0.05744078327446479,0.05744078327446479,0.05744078327446479,0.16326551182980473,0.16326551182980473,0.16326551182980473,-0.04215865489469666,-0.04215865489469666,-0.04215865489469666
2017-02-19,0.649660981333505,0.649660981333505,0.649660981333505,0.719087876173458,0.719087876173458,0.719087876173458,0.6715449282272618,0.6715449282272618,0.6715449282272618,0.7225226700684279,0.7225226700684279,0.7225226700684279
2017-02-26,-0.42403209788382945,-0.42403209788382945,-0.42403209788382945,-0.3913099919192823,-0.3913099919192823,-0.3913099919192823,-0.24916505010253412,-0.24916505010253412,-0.24916505010253412,-0.19962351029939962,-0.19962351029939962,-0.19962351029939962
2017-03-05,-0.5836375196493174,-0.5836375196493174,-0.5836375196493174,-0.8582939542227509,-0.8582939542227509,-0.8582939542227509,-0.6118617271536791,-0.6118617271536791,-0.6118617271536791,-0.7984432288886569,-0.7984432288886569,-0.7984432288886569
2017-03-12,-0.04487088675512889,-0.04487088675512889,-0.04487088675512889,-0.08631279363146342,-0.08631279363146342,-0.08631279363146342,0.07507953629239256,0.07507953629239256,0.07507953629239256,0.06788559941881522,0.06788559941881522,0.06788559941881522
2017-03-19,1.101686624822309,1.101686624822309,1.101686624822309,0.9011693065845146,0.9011693065845146,0.9011693065845146,0.9675472272847218,0.9675472272847218,0.9675472272847218,1.0858535878212883,1.0858535878212883,1.0858535878212883
2017-03-26,1.3742575165884865,1.3742575165884865,1.3742575165884865,1.3544762317323695,1.3544762317323695,1.3544762317323695,1.4303241323896267,1.4303241323896267,1.4303241323896267,1.5408808427086012,1.5408808427086012,1.5408808427086012
2017-04-02,1.086258838991711,1.086258838991711,1.086258838991711,0.913935530921734,0.913935530921734,0.913935530921734,0.7134405315513774,0.7134405315513774,0.7134405315513774,0.41250217153928637,0.41250217153928637,0.41250217153928637
2017-04-09,1.5727462888210584,1.5727462888210584,1.5727462888210584,1.4805258466885667,1.4805258466885667,1.4805258466885667,1.3347227094344998,1.3347227094344998,1.3347227094344998,1.4447896678903471,1.4447896678903471,1.4447896678903471
2017-04-16,1.8498614183066235,1.8498614183066235,1.8498614183066235,1.7900589959048085,1.7900589959048085,1.7900589959048085,1.793207658162696,1.793207658162696,1.793207658162696,1.6532167472816393,1.6532167472816393,1.6532167472816393
2017-04-23,1.1064871969032233,1.1064871969032233,1.1064871969032233,1.3027940732150367,1.3027940732150367,1.3027940732150367,1.253905077695737,1.253905077695737,1.253905077695737,1.3758127165619176,1.3758127165619176,1.3758127165619176
2017-04-30,0.30959856959139004,0.30959856959139004,0.30959856959139004,0.3649634391529354,0.3649634391529354,0.3649634391529354,0.4142701267802381,0.4142701267802381,0.4142701267802381,0.3834546712261576,0.3834546712261576,0.3834546712261576
2017-05-07,0.7317156608083235,0.7317156608083235,0.7317156608083235,0.7903592279133299,0.7903592279133299,0.7903592279133299,0.8131920702135607,0.8131920702135607,0.8131920702135607,1.0421550726533302,1.0421550726533302,1.0421550726533302
2017-05-14,1.6668639626747952,1.6668639626747952,1.6668639626747952,1.4503015510762909,1.4503015510762909,1.4503015510762909,1.5420780742695503,1.5420780742695503,1.5420780742695503,1.5097330630481247,1.5097330630481247,1.5097330630481247
2017-05-21,1.2521638655790104,1.2521638655790104,1.2521638655790104,1.4321846805709662,1.4321846805709662,1.4321846805709662,1.4573645204410204,1.4573645204410204,1.4573645204410204,1.287216598238165,1.287216598238165,1.287216598238165
2017-05-28,1.4707056263414118,1.4707056263414118,1.4707056263414118,1.167638763355325,1.167638763355325,1.167638763355325,0.9502445283218217,0.9502445283218217,0.9502445283218217,1.0419006660047319,1.0419006660047319,1.0419006660047319
2017-06-04,0.611201375117876,0.611201375117876,0.611201375117876,0.29670389322043006,0.29670389322043006,0.29670389322043006,0.33049395631682865,0.33049395631682865,0.33049395631682865,0.4384827191551817,0.4384827191551817,0.4384827191551817
2017-06-11,0.6688294329311212,0.6688294329311212,0.6688294329311212,0.6509494945994283,0.6509494945994283,0.6509494945994283,0.6864507406951467,0.6864507406951467,0.6864507406951467,0.6448612953143086,0.6448612953143086,0.6448612953143086
2017-06-18,0.8515509375285001,0.8515509375285001,0.8515509375285001,0.584210202035514,0.584210202035514,0.584210202035514,0.7517101780719482,0.7517101780719482,0.7517101780719482,0.836236572382737,0.836236572382737,0.836236572382737
2017-06-25,0.8946222404683992,0.8946222404683992,0.8946222404683992,1.0432355782106826,1.0432355782106826,1.0432355782106826,1.0705805215164095,1.0705805215164095,1.0705805215164095,0.7571823262033043,0.7571823262033043,0.7571823262033043
2017-07-02,-0.6293967659892017,-0.6293967659892017,-0.6293967659892017,-0.36524317354398933,-0.36524317354398933,-0.36524317354398933,-0.35561822752588534,-0.35561822752588534,-0.35561822752588534,-0.5360742846029418,-0.5360742846029418,-0.5360742846029418
2017-07-09,0.7335870891157377,0.7335870891157377,0.7335870891157377,0.8866423327575184,0.8866423327575184,0.8866423327575184,1.0153124127375628,1.0153124127375628,1.0153124127375628,0.8809018675752801,0.8809018675752801,0.8809018675752801
2017-07-16,1.5685369220135148,1.5685369220135148,1.5685369220135148,1.4492256531076613,1.4492256531076613,1.4492256531076613,1.4380403192728055,1.4380403192728055,1.4380403192728055,1.666863962674805,1.666863962674805,1.666863962674805
2017-07-23,1.4431971828421803,1.4431971828421803,1.4431971828421803,1.6804525214125348,1.6804525214125348,1.6804525214125348,1.6243833540879071,1.6243833540879071,1.6243833540879071,1.7353985837351542,1.7353985837351542,1.7353985837351542
2017-07-30,0.36221822985021324,0.36221822985021324,0.36221822985021324,0.7673610461879516,0.7673610461879516,0.7673610461879516,0.7326599194091591,0.7326599194091591,0.7326599194091591,0.6772874802102196,0.6772874802102196,0.6772874802102196
2017-08-06,-0.10522481205609996,-0.10522481205609996,-0.10522481205609996,0.6895392089110824,0.6895392089110824,0.6895392089110824,0.26886289813188563,0.26886289813188563,0.26886289813188563,0.955751818445397,0.955751818445397,0.955751818445397
2017-08-13,1.7342681505432573,1.7342681505432573,1.7342681505432573,1.7256203889272004,1.7256203889272004,1.7256203889272004,1.3461089923005631,1.3461089923005631,1.3461089923005631,1.3614322132035355,1.3614322132035355,1.3614322132035355
2017-08-20,1.3925914754723019,1.3925914754723019,1.3925914754723019,1.5779861561609871,1.5779861561609871,1.5779861561609871,1.8024658957705522,1.8024658957705522,1.8024658957705522,1.3298634324910308,1.3298634324910308,1.3298634324910308
2017-08-27,1.0836001721461919,1.0836001721461919,1.0836001721461919,0.8696758523462542,0.8696758523462542,0.8696758523462542,0.6957032060130194,0.6957032060130194,0.6957032060130194,0.8313188498089805,0.8313188498089805,0.8313188498089805
2017-09-03,1.9279602090514807,1.9279602090514807,1.9279602090514807,1.6684988214789058,1.6684988214789058,1.6684988214789058,1.7203532732016544,1.7203532732016544,1.7203532732016544,1.9220937657785298,1.9220937657785298,1.9220937657785298
2017-09-10,0.9669719943864804,0.9669719943864804,0.9669719943864804,0.6640873916330057,0.6640873916330057,0.6640873916330057,0.3443356301548751,0.3443356301548751,0.3443356301548751,0.4198469765164223,0.4198469765164223,0.4198469765164223
2017-09-17,-0.5188484818062715,-0.5188484818062715,-0.5188484818062715,-0.19993879469125153,-0.19993879469125153,-0.19993879469125153,-0.5551192571288054,-0.5551192571288054,-0.5551192571288054,-0.4395663406294614,-0.4395663406294614,-0.4395663406294614
2017-09-24,-0.030141521470300005,-0.030141521470300005,-0.030141521470300005,-0.06724148451332838,-0.06724148451332838,-0.06724148451332838,0.011315900422408879,0.011315900422408879,0.011315900422408879,-0.28425611704413334,-0.28425611704413334,-0.28425611704413334
2017-10-01,-2.162220351951608,-2.162220351951608,-2.162220351951608,-1.9626794293167833,-1.9626794293167833,-1.9626794293167833,-2.0588695671142907,-2.0588695671142907,-2.0588695671142907,-1.8640170115828802,-1.8640170115828802,-1.8640170115828802
2017-10-08,-0.8977555153088331,-0.8977555153088331,-0.8977555153088331,-0.5337441000091295,-0.5337441000091295,-0.5337441000091295,-0.6268107855683184,-0.6268107855683184,-0.6268107855683184,-0.6913520513811177,-0.6913520513811177,-0.6913520513811177
2017-10-15,-1.1217139496072561,-1.1217139496072561,-1.1217139496072561,-1.375448251764452,-1.375448251764452,-1.375448251764452,-1.1381803659589034,-1.1381803659589034,-1.1381803659589034,-1.4681981227913146,-1.4681981227913146,-1.4681981227913146
2017-10-22,-1.6091326195785485,-1.6091326195785485,-1.6091326195785485,-1.1883124351977712,-1.1883124351977712,-1.1883124351977712,-1.6121793781688911,-1.6121793781688911,-1.6121793781688911,-0.94070179124959,-0.94070179124959,-0.94070179124959
2017-10-29,-2.0124611797497973,-2.0124611797497973,-2.0124611797497973,-2.530520645940196,-2.530520645940196,-2.530520645940196,-2.3320067964548765,-2.3320067964548765,-2.3320067964548765,-2.426547115513377,-2.426547115513377,-2.426547115513377
2017-11-05,-2.106611410381409,-2.106611410381409,-2.106611410381409,-2.458911790934127,-2.458911790934127,-2.458911790934127,-2.34388397562167,-2.34388397562167,-2.34388397562167,-2.294321733489923,-2.294321733489923,-2.294321733489923
2017-11-12,-2.257150660770751,-2.257150660770751,-2.257150660770751,-2.471328911894836,-2.471328911894836,-2.471328911894836,-2.422722466983799,-2.422722466983799,-2.422722466983799,-2.382312068839956,-2.382312068839956,-2.382312068839956
2017-11-19,-1.8980196294453187,-1.8980196294453187,-1.8980196294453187,-1.8935143664610012,-1.8935143664610012,-1.8935143664610012,-1.9226854749120883,-1.9226854749120883,-1.9226854749120883,-1.8420649697471683,-1.8420649697471683,-1.8420649697471683
2017-11-26,-2.199698097282042,-2.199698097282042,-2.199698097282042,-2.1472895000606442,-2.1472895000606442,-2.1472895000606442,-2.346454102535111,-2.346454102535111,-2.346454102535111,-2.28712943463714,-2.28712943463714,-2.28712943463714
2017-12-03,-1.8775857296892235,-1.8775857296892235,-1.8775857296892235,-1.9465841072048544,-1.9465841072048544,-1.9465841072048544,-1.9212944635355853,-1.9212944635355853,-1.9212944635355853,-1.992523338315348,-1.992523338315348,-1.992523338315348
2017-12-10,-1.6414107906905093,-1.6414107906905093,-1.6414107906905093,-1.7479089042576654,-1.7479089042576654,-1.7479089042576654,-1.7318840986266266,-1.7318840986266266,-1.7318840986266266,-1.7838453972126649,-1.7838453972126649,-1.7838453972126649
2017-12-17,-1.9485225178358219,-1.9485225178358219,-1.9485225178358219,-1.9290542727867488,-1.9290542727867488,-1.9290542727867488,-1.8775938446616307,-1.8775938446616307,-1.8775938446616307,-1.857833635044983,-1.857833635044983,-1.857833635044983
2017-12-24,-1.5029281744386638,-1.5029281744386638,-1.5029281744386638,-1.488623807764388,-1.488623807764388,-1.488623807764388,-1.4424306704185414,-1.4424306704185414,-1.4424306704185414,-1.5308587058661127,-1.5308587058661127,-1.5308587058661127
2017-12-31,-1.4461832516937836,-1.4461832516937836,-1.4461832516937836,-1.5743431170667304,-1.5743431170667304,-1.5743431170667304,-1.5400475886616336,-1.5400475886616336,-1.5400475886616336,-1.5597338206535327,-1.5597338206535327,-1.5597338206535327
