Date,ProShares VIX Short-Term FuturesEtf_Open_average,ProShares VIX Short-Term FuturesEtf_Open_max,ProShares VIX Short-Term FuturesEtf_Open_min,ProShares VIX Short-Term FuturesEtf_High_average,ProShares VIX Short-Term FuturesEtf_High_max,ProShares VIX Short-Term FuturesEtf_High_min,ProShares VIX Short-Term FuturesEtf_Low_average,ProShares VIX Short-Term FuturesEtf_Low_max,ProShares VIX Short-Term FuturesEtf_Low_min,ProShares VIX Short-Term FuturesEtf_Close_average,ProShares VIX Short-Term FuturesEtf_Close_max,ProShares VIX Short-Term FuturesEtf_Close_min
2016-11-06,-0.8992056645754261,-0.8992056645754261,-0.8992056645754261,-0.978552956007466,-0.978552956007466,-0.978552956007466,-1.033909796627635,-1.033909796627635,-1.033909796627635,-1.1479500166300505,-1.1479500166300505,-1.1479500166300505
2016-11-13,-1.475838523680025,-1.475838523680025,-1.475838523680025,-1.5590422654973664,-1.5590422654973664,-1.5590422654973664,-1.4647930555341855,-1.4647930555341855,-1.4647930555341855,-1.5689568154711382,-1.5689568154711382,-1.5689568154711382
2016-11-20,-1.6860178404619302,-1.6860178404619302,-1.6860178404619302,-1.7587139684503132,-1.7587139684503132,-1.7587139684503132,-1.648932561619158,-1.648932561619158,-1.648932561619158,-1.7395881266673099,-1.7395881266673099,-1.7395881266673099
2016-11-27,-1.382337887804001,-1.382337887804001,-1.382337887804001,-1.494208469501579,-1.494208469501579,-1.494208469501579,-1.5365883902903246,-1.5365883902903246,-1.5365883902903246,-1.4521134701180576,-1.4521134701180576,-1.4521134701180576
2016-12-04,-1.9107423013097655,-1.9107423013097655,-1.9107423013097655,-1.984833310782509,-1.984833310782509,-1.984833310782509,-2.005126790120227,-2.005126790120227,-2.005126790120227,-2.0189414083300155,-2.0189414083300155,-2.0189414083300155
2016-12-11,-1.9301062118365993,-1.9301062118365993,-1.9301062118365993,-1.8853616990469309,-1.8853616990469309,-1.8853616990469309,-1.8999519188213394,-1.8999519188213394,-1.8999519188213394,-1.8714896388953657,-1.8714896388953657,-1.8714896388953657
2016-12-18,-1.9349711252573303,-1.9349711252573303,-1.9349711252573303,-1.9114520989991295,-1.9114520989991295,-1.9114520989991295,-1.933880308704287,-1.933880308704287,-1.933880308704287,-1.90039996821538,-1.90039996821538,-1.90039996821538
2016-12-25,-1.622807283561514,-1.622807283561514,-1.622807283561514,-1.4451959436764017,-1.4451959436764017,-1.4451959436764017,-1.576998838545596,-1.576998838545596,-1.576998838545596,-1.4231365901920718,-1.4231365901920718,-1.4231365901920718
2017-01-01,-1.8762497166416037,-1.8762497166416037,-1.8762497166416037,-1.8424924267258722,-1.8424924267258722,-1.8424924267258722,-1.9507559261058427,-1.9507559261058427,-1.9507559261058427,-1.841965762921384,-1.841965762921384,-1.841965762921384
2017-01-08,-1.7754848335013498,-1.7754848335013498,-1.7754848335013498,-1.72098482702495,-1.72098482702495,-1.72098482702495,-1.7768166053078354,-1.7768166053078354,-1.7768166053078354,-1.7180597598141445,-1.7180597598141445,-1.7180597598141445
2017-01-15,-1.567659101159777,-1.567659101159777,-1.567659101159777,-1.5635299924526547,-1.5635299924526547,-1.5635299924526547,-1.6406211609491406,-1.6406211609491406,-1.6406211609491406,-1.626794207934605,-1.626794207934605,-1.626794207934605
2017-01-22,-1.7062095891593905,-1.7062095891593905,-1.7062095891593905,-1.702695252374666,-1.702695252374666,-1.702695252374666,-1.7201557639406064,-1.7201557639406064,-1.7201557639406064,-1.7217110537217983,-1.7217110537217983,-1.7217110537217983
2017-01-29,-1.6226170220726048,-1.6226170220726048,-1.6226170220726048,-1.6197001843191816,-1.6197001843191816,-1.6197001843191816,-1.6189085836960586,-1.6189085836960586,-1.6189085836960586,-1.5951572233242706,-1.5951572233242706,-1.5951572233242706
2017-02-05,-1.5222531408376871,-1.5222531408376871,-1.5222531408376871,-1.526152236960775,-1.526152236960775,-1.526152236960775,-1.5266791305712906,-1.5266791305712906,-1.5266791305712906,-1.5106552347957347,-1.5106552347957347,-1.5106552347957347
2017-02-12,-1.4205125841843667,-1.4205125841843667,-1.4205125841843667,-1.4083373295183037,-1.4083373295183037,-1.4083373295183037,-1.4568007216259398,-1.4568007216259398,-1.4568007216259398,-1.4411097189630255,-1.4411097189630255,-1.4411097189630255
2017-02-19,-1.1264086904025141,-1.1264086904025141,-1.1264086904025141,-1.128854467728899,-1.128854467728899,-1.128854467728899,-1.2312489013034393,-1.2312489013034393,-1.2312489013034393,-1.2237440022355397,-1.2237440022355397,-1.2237440022355397
2017-02-26,-1.201862165927512,-1.201862165927512,-1.201862165927512,-1.2041174348474222,-1.2041174348474222,-1.2041174348474222,-1.2150577263644078,-1.2150577263644078,-1.2150577263644078,-1.2054598385758892,-1.2054598385758892,-1.2054598385758892
2017-03-05,-1.2066788957353196,-1.2066788957353196,-1.2066788957353196,-1.1731785735307074,-1.1731785735307074,-1.1731785735307074,-1.1777078522417292,-1.1777078522417292,-1.1777078522417292,-1.1676556585396898,-1.1676556585396898,-1.1676556585396898
2017-03-12,-1.2823757398809625,-1.2823757398809625,-1.2823757398809625,-1.2877029743675434,-1.2877029743675434,-1.2877029743675434,-1.2992840063395417,-1.2992840063395417,-1.2992840063395417,-1.2530395266656578,-1.2530395266656578,-1.2530395266656578
2017-03-19,-1.1156571802520734,-1.1156571802520734,-1.1156571802520734,-1.0097580471053358,-1.0097580471053358,-1.0097580471053358,-1.1330103476744602,-1.1330103476744602,-1.1330103476744602,-1.096244845710345,-1.096244845710345,-1.096244845710345
2017-03-26,-1.3100948666346757,-1.3100948666346757,-1.3100948666346757,-1.2904886011351608,-1.2904886011351608,-1.2904886011351608,-1.2708953402057876,-1.2708953402057876,-1.2708953402057876,-1.2175171256834219,-1.2175171256834219,-1.2175171256834219
2017-04-02,-1.0982146471369612,-1.0982146471369612,-1.0982146471369612,-1.0543322246097575,-1.0543322246097575,-1.0543322246097575,-1.0724151292707216,-1.0724151292707216,-1.0724151292707216,-0.990563423396813,-0.990563423396813,-0.990563423396813
2017-04-09,-0.5914236306104892,-0.5914236306104892,-0.5914236306104892,-0.5431877908401067,-0.5431877908401067,-0.5431877908401067,-0.600412521786972,-0.600412521786972,-0.600412521786972,-0.49179576321507784,-0.49179576321507784,-0.49179576321507784
2017-04-16,-0.7137512268386719,-0.7137512268386719,-0.7137512268386719,-0.6893925459012077,-0.6893925459012077,-0.6893925459012077,-0.6485977927820442,-0.6485977927820442,-0.6485977927820442,-0.7048397597119807,-0.7048397597119807,-0.7048397597119807
2017-04-23,-1.3030647371380146,-1.3030647371380146,-1.3030647371380146,-1.3017422431288075,-1.3017422431288075,-1.3017422431288075,-1.22479622495154,-1.22479622495154,-1.22479622495154,-1.271803583240586,-1.271803583240586,-1.271803583240586
2017-04-30,-1.4420392434682836,-1.4420392434682836,-1.4420392434682836,-1.4332657933444821,-1.4332657933444821,-1.4332657933444821,-1.39017552183557,-1.39017552183557,-1.39017552183557,-1.3738243059498625,-1.3738243059498625,-1.3738243059498625
2017-05-07,-1.4257405283023894,-1.4257405283023894,-1.4257405283023894,-1.4397834335327901,-1.4397834335327901,-1.4397834335327901,-1.3881779030928045,-1.3881779030928045,-1.3881779030928045,-1.4141643915297928,-1.4141643915297928,-1.4141643915297928
2017-05-14,-1.036282170428783,-1.036282170428783,-1.036282170428783,-1.1116209581562175,-1.1116209581562175,-1.1116209581562175,-1.3066791007629526,-1.3066791007629526,-1.3066791007629526,-1.2712467568987094,-1.2712467568987094,-1.2712467568987094
2017-05-21,-1.5418386107069346,-1.5418386107069346,-1.5418386107069346,-1.6063634840000365,-1.6063634840000365,-1.6063634840000365,-1.6030044954098974,-1.6030044954098974,-1.6030044954098974,-1.6661424329742598,-1.6661424329742598,-1.6661424329742598
2017-05-28,-1.661753409456937,-1.661753409456937,-1.661753409456937,-1.7072208970056804,-1.7072208970056804,-1.7072208970056804,-1.6599415654090106,-1.6599415654090106,-1.6599415654090106,-1.6881822130145308,-1.6881822130145308,-1.6881822130145308
2017-06-04,-1.6865479880763052,-1.6865479880763052,-1.6865479880763052,-1.3604695845424075,-1.3604695845424075,-1.3604695845424075,-1.6747199160648705,-1.6747199160648705,-1.6747199160648705,-1.5392813380366313,-1.5392813380366313,-1.5392813380366313
2017-06-11,-1.5253438361310427,-1.5253438361310427,-1.5253438361310427,-1.525601722871248,-1.525601722871248,-1.525601722871248,-1.4707258024741847,-1.4707258024741847,-1.4707258024741847,-1.5483858707829798,-1.5483858707829798,-1.5483858707829798
2017-06-18,-1.5240285166441352,-1.5240285166441352,-1.5240285166441352,-1.5838950978623028,-1.5838950978623028,-1.5838950978623028,-1.5354296358996018,-1.5354296358996018,-1.5354296358996018,-1.5894447504863196,-1.5894447504863196,-1.5894447504863196
2017-06-25,-1.3892671145035445,-1.3892671145035445,-1.3892671145035445,-1.2404555221714468,-1.2404555221714468,-1.2404555221714468,-1.3886900880258934,-1.3886900880258934,-1.3886900880258934,-1.3315807459207636,-1.3315807459207636,-1.3315807459207636
2017-07-02,-0.9605367918881014,-0.9605367918881014,-0.9605367918881014,-1.0176024919178617,-1.0176024919178617,-1.0176024919178617,-0.9988051896831338,-0.9988051896831338,-0.9988051896831338,-1.0500998619333222,-1.0500998619333222,-1.0500998619333222
2017-07-09,-1.4071221554416773,-1.4071221554416773,-1.4071221554416773,-1.4874936666621503,-1.4874936666621503,-1.4874936666621503,-1.466251977444561,-1.466251977444561,-1.466251977444561,-1.4681048109142505,-1.4681048109142505,-1.4681048109142505
2017-07-16,-1.6631846914175232,-1.6631846914175232,-1.6631846914175232,-1.695091687706975,-1.695091687706975,-1.695091687706975,-1.6657545326460153,-1.6657545326460153,-1.6657545326460153,-1.6795336117475583,-1.6795336117475583,-1.6795336117475583
2017-07-23,-1.476570330792372,-1.476570330792372,-1.476570330792372,-1.4579525855440179,-1.4579525855440179,-1.4579525855440179,-1.4824873125993352,-1.4824873125993352,-1.4824873125993352,-1.4736895104905665,-1.4736895104905665,-1.4736895104905665
2017-07-30,-1.4136597732727083,-1.4136597732727083,-1.4136597732727083,-1.4353467789655636,-1.4353467789655636,-1.4353467789655636,-1.4051716211090914,-1.4051716211090914,-1.4051716211090914,-1.3452917112039273,-1.3452917112039273,-1.3452917112039273
2017-08-06,-0.24614821564545047,-0.24614821564545047,-0.24614821564545047,-0.010084713111058989,-0.010084713111058989,-0.010084713111058989,-0.370630302471312,-0.370630302471312,-0.370630302471312,-0.0878233188632149,-0.0878233188632149,-0.0878233188632149
2017-08-13,-0.2602660167588787,-0.2602660167588787,-0.2602660167588787,-0.13879672869035098,-0.13879672869035098,-0.13879672869035098,-0.48116226772602416,-0.48116226772602416,-0.48116226772602416,-0.22930436798076828,-0.22930436798076828,-0.22930436798076828
2017-08-20,-0.8366035484469713,-0.8366035484469713,-0.8366035484469713,-0.8677732469239017,-0.8677732469239017,-0.8677732469239017,-0.8185818602660023,-0.8185818602660023,-0.8185818602660023,-0.8600064164576985,-0.8600064164576985,-0.8600064164576985
2017-08-27,-1.1551544723391447,-1.1551544723391447,-1.1551544723391447,-1.195180882660428,-1.195180882660428,-1.195180882660428,-1.0551089559173372,-1.0551089559173372,-1.0551089559173372,-1.0859194517907909,-1.0859194517907909,-1.0859194517907909
2017-09-03,-0.8000976926884696,-0.8000976926884696,-0.8000976926884696,-0.7843788055193971,-0.7843788055193971,-0.7843788055193971,-0.7066354654255276,-0.7066354654255276,-0.7066354654255276,-0.6847296754520912,-0.6847296754520912,-0.6847296754520912
2017-09-10,-1.6227178649810143,-1.6227178649810143,-1.6227178649810143,-1.7125284952435313,-1.7125284952435313,-1.7125284952435313,-1.6990187903623537,-1.6990187903623537,-1.6990187903623537,-1.735150849410207,-1.735150849410207,-1.735150849410207
2017-09-17,-1.7489569192749377,-1.7489569192749377,-1.7489569192749377,-1.754603759579533,-1.754603759579533,-1.754603759579533,-1.8696628113838694,-1.8696628113838694,-1.8696628113838694,-1.8486682051265337,-1.8486682051265337,-1.8486682051265337
2017-09-24,-1.8571933739095936,-1.8571933739095936,-1.8571933739095936,-1.8287885415911564,-1.8287885415911564,-1.8287885415911564,-1.9952856740178893,-1.9952856740178893,-1.9952856740178893,-1.9643113020480056,-1.9643113020480056,-1.9643113020480056
2017-10-01,-2.1756123928704008,-2.1756123928704008,-2.1756123928704008,-2.007056838993601,-2.007056838993601,-2.007056838993601,-2.14341007933765,-2.14341007933765,-2.14341007933765,-2.094833213909128,-2.094833213909128,-2.094833213909128
2017-10-08,-2.1134438240364286,-2.1134438240364286,-2.1134438240364286,-2.0458816299570137,-2.0458816299570137,-2.0458816299570137,-2.1585636499886096,-2.1585636499886096,-2.1585636499886096,-2.047831465064709,-2.047831465064709,-2.047831465064709
2017-10-15,-2.044321843731035,-2.044321843731035,-2.044321843731035,-1.963247793732355,-1.963247793732355,-1.963247793732355,-2.0335717741206913,-2.0335717741206913,-2.0335717741206913,-1.9718462601050633,-1.9718462601050633,-1.9718462601050633
2017-10-22,-1.5907935712670194,-1.5907935712670194,-1.5907935712670194,-1.5024789578947493,-1.5024789578947493,-1.5024789578947493,-1.7157914239968115,-1.7157914239968115,-1.7157914239968115,-1.668740037097058,-1.668740037097058,-1.668740037097058
2017-10-29,-1.6431185522931948,-1.6431185522931948,-1.6431185522931948,-1.5793761702183753,-1.5793761702183753,-1.5793761702183753,-1.6115883246783875,-1.6115883246783875,-1.6115883246783875,-1.5539205701093215,-1.5539205701093215,-1.5539205701093215
2017-11-05,-1.3484070009604738,-1.3484070009604738,-1.3484070009604738,-1.2784343575726775,-1.2784343575726775,-1.2784343575726775,-1.335083149596756,-1.335083149596756,-1.335083149596756,-1.242728396333814,-1.242728396333814,-1.242728396333814
2017-11-12,-1.1437869650191028,-1.1437869650191028,-1.1437869650191028,-1.1584971693059083,-1.1584971693059083,-1.1584971693059083,-1.2016578207381803,-1.2016578207381803,-1.2016578207381803,-1.1694225548680783,-1.1694225548680783,-1.1694225548680783
2017-11-19,-1.4856033636985622,-1.4856033636985622,-1.4856033636985622,-1.46207816166796,-1.46207816166796,-1.46207816166796,-1.473556282456554,-1.473556282456554,-1.473556282456554,-1.4197117415306024,-1.4197117415306024,-1.4197117415306024
2017-11-26,-1.24230445933597,-1.24230445933597,-1.24230445933597,-0.7706541464763951,-0.7706541464763951,-0.7706541464763951,-1.2569683976496937,-1.2569683976496937,-1.2569683976496937,-1.1273040781150117,-1.1273040781150117,-1.1273040781150117
2017-12-03,-1.2956907532124151,-1.2956907532124151,-1.2956907532124151,-1.3324140117294188,-1.3324140117294188,-1.3324140117294188,-1.346755924959009,-1.346755924959009,-1.346755924959009,-1.3199411571845427,-1.3199411571845427,-1.3199411571845427
2017-12-10,-1.3916816954844995,-1.3916816954844995,-1.3916816954844995,-1.4177205725197952,-1.4177205725197952,-1.4177205725197952,-1.4915615178552932,-1.4915615178552932,-1.4915615178552932,-1.4334340382750872,-1.4334340382750872,-1.4334340382750872
2017-12-17,-1.3970190371490274,-1.3970190371490274,-1.3970190371490274,-1.3703168900200857,-1.3703168900200857,-1.3703168900200857,-1.389998612679586,-1.389998612679586,-1.389998612679586,-1.3251490482323842,-1.3251490482323842,-1.3251490482323842
2017-12-24,-1.338761469991009,-1.338761469991009,-1.338761469991009,-1.3040132384966765,-1.3040132384966765,-1.3040132384966765,-1.3109401632673257,-1.3109401632673257,-1.3109401632673257,-1.2427827902523596,-1.2427827902523596,-1.2427827902523596
2017-12-31,-1.427431899202978,-1.427431899202978,-1.427431899202978,-1.4726827522064747,-1.4726827522064747,-1.4726827522064747,-1.383179713758818,-1.383179713758818,-1.383179713758818,-1.406052671348055,-1.406052671348055,-1.406052671348055
